HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CBM21.hmm	107	DFQ16|DFQ16_000104-T1	384	6.6e-27	3	106	116	228	0.9626168224299065
AA11.hmm	191	DFQ16|DFQ16_000222-T1	272	1.3e-31	12	162	45	186	0.7853403141361257
GH31.hmm	427	DFQ16|DFQ16_000255-T1	855	9.4e-153	3	427	243	726	0.9929742388758782
GH31.hmm	427	DFQ16|DFQ16_000256-T1	855	2.4e-152	3	427	243	726	0.9929742388758782
GT2_Chitin_synth_2.hmm	527	DFQ16|DFQ16_000337-T1	2199	1.3e-219	3	526	1417	1942	0.9924098671726755
GH18.hmm	296	DFQ16|DFQ16_000365-T1	474	2.1e-71	3	286	39	422	0.956081081081081
AA6.hmm	195	DFQ16|DFQ16_000470-T1	207	5.9e-74	1	194	6	199	0.9897435897435898
GT48.hmm	739	DFQ16|DFQ16_000514-T1	1973	1.1e-292	3	725	902	1673	0.9769959404600812
GT66.hmm	693	DFQ16|DFQ16_000679-T1	721	3.4e-179	12	599	16	647	0.847041847041847
GT2_Chitin_synth_2.hmm	527	DFQ16|DFQ16_000699-T1	1665	2.4e-225	18	525	962	1461	0.9620493358633776
AA3_2.hmm	568	DFQ16|DFQ16_000742-T1	539	8.9e-78	42	567	3	536	0.9242957746478874
GT2_Chitin_synth_2.hmm	527	DFQ16|DFQ16_000750-T1	1213	6.2e-20	22	242	422	628	0.4174573055028463
GH16_19.hmm	174	DFQ16|DFQ16_000812-T1	234	1.5e-43	21	174	67	212	0.8793103448275862
GH16_4.hmm	316	DFQ16|DFQ16_000854-T1	318	2.5e-47	64	196	4	144	0.4177215189873418
GH16_4.hmm	316	DFQ16|DFQ16_000854-T1	318	3.7e-30	190	316	158	315	0.3987341772151899
AA7.hmm	458	DFQ16|DFQ16_000917-T1	458	4.6e-20	6	203	15	215	0.43013100436681223
GT71.hmm	264	DFQ16|DFQ16_000951-T1	586	6.5e-44	4	264	230	497	0.9848484848484849
GT2_Glycos_transf_2.hmm	170	DFQ16|DFQ16_000960-T1	327	5.7e-27	1	166	69	247	0.9705882352941176
GH20.hmm	337	DFQ16|DFQ16_000982-T1	568	9.3e-96	7	336	176	513	0.9762611275964391
GH16_3.hmm	230	DFQ16|DFQ16_000999-T1	449	1.6e-67	3	230	133	403	0.9869565217391304
GT8.hmm	257	DFQ16|DFQ16_001014-T1	655	5.4e-49	29	255	9	229	0.8793774319066148
GH20.hmm	337	DFQ16|DFQ16_001122-T1	567	2.5e-96	7	336	176	513	0.9762611275964391
GT2_Chitin_synth_2.hmm	527	DFQ16|DFQ16_001130-T1	1873	5.2e-235	4	527	1152	1659	0.9924098671726755
GH5_12.hmm	539	DFQ16|DFQ16_001150-T1	725	1.4e-180	5	539	27	559	0.9907235621521335
GH5_12.hmm	539	DFQ16|DFQ16_001151-T1	724	4.3e-179	6	539	28	559	0.9888682745825603
GH18.hmm	296	DFQ16|DFQ16_001153-T1	475	9.3e-59	4	286	27	404	0.9527027027027027
GH18.hmm	296	DFQ16|DFQ16_001177-T1	495	2.4e-76	3	283	23	363	0.9459459459459459
GT39.hmm	223	DFQ16|DFQ16_001198-T1	754	1e-70	1	223	58	300	0.9955156950672646
GH72.hmm	312	DFQ16|DFQ16_001237-T1	499	2.9e-48	6	301	15	304	0.9455128205128205
GT2_Chitin_synth_2.hmm	527	DFQ16|DFQ16_001298-T1	1192	2.6e-285	12	527	615	1129	0.9772296015180265
GT1.hmm	382	DFQ16|DFQ16_001320-T1	535	4.4e-17	200	352	235	419	0.39790575916230364
GT59.hmm	404	DFQ16|DFQ16_001347-T1	223	6.1e-34	261	404	25	168	0.35396039603960394
GH18.hmm	296	DFQ16|DFQ16_001369-T1	523	1.3e-76	3	284	23	404	0.9493243243243243
GH18.hmm	296	DFQ16|DFQ16_001370-T1	414	6.4e-73	3	284	18	400	0.9493243243243243
GH18.hmm	296	DFQ16|DFQ16_001371-T1	430	5.7e-76	3	286	35	421	0.956081081081081
GH13_25.hmm	434	DFQ16|DFQ16_001438-T1	1554	8.6e-188	3	433	1068	1516	0.9907834101382489
CE4.hmm	130	DFQ16|DFQ16_001505-T1	235	4e-36	8	125	44	164	0.9
GH47.hmm	446	DFQ16|DFQ16_001634-T1	538	1.3e-150	1	445	70	533	0.9955156950672646
GT15.hmm	273	DFQ16|DFQ16_001655-T1	378	1.7e-63	2	270	67	338	0.9816849816849816
GT2_Chitin_synth_2.hmm	527	DFQ16|DFQ16_001723-T1	1868	1.7e-235	4	527	1161	1668	0.9924098671726755
GH47.hmm	446	DFQ16|DFQ16_001788-T1	365	5e-92	2	375	20	358	0.8363228699551569
GH18.hmm	296	DFQ16|DFQ16_001835-T1	441	2e-25	2	286	12	307	0.9594594594594594
AA2.hmm	255	DFQ16|DFQ16_001874-T1	366	5e-63	16	254	113	351	0.9333333333333333
GH81.hmm	622	DFQ16|DFQ16_001883-T1	692	2.9e-176	14	615	72	691	0.9662379421221865
GH16_19.hmm	174	DFQ16|DFQ16_001981-T1	346	2e-60	3	174	104	270	0.9827586206896551
AA3_2.hmm	568	DFQ16|DFQ16_002034-T1	598	9.8e-96	2	565	26	594	0.9911971830985915
GT24.hmm	248	DFQ16|DFQ16_002046-T1	1410	2.7e-128	1	248	1120	1367	0.9959677419354839
GH17.hmm	311	DFQ16|DFQ16_002050-T1	300	3.3e-26	13	306	39	288	0.9421221864951769
AA1_3.hmm	312	DFQ16|DFQ16_002061-T1	221	8.4e-31	12	185	19	189	0.5544871794871795
AA11.hmm	191	DFQ16|DFQ16_002128-T1	206	4.3e-36	13	163	41	180	0.7853403141361257
AA11.hmm	191	DFQ16|DFQ16_002129-T1	206	2.1e-34	17	164	45	181	0.7696335078534031
GT2_Chitin_synth_2.hmm	527	DFQ16|DFQ16_002189-T1	1868	7.5e-229	5	526	1181	1683	0.9886148007590133
GT71.hmm	264	DFQ16|DFQ16_002214-T1	456	3.9e-46	1	264	82	367	0.9962121212121212
AA11.hmm	191	DFQ16|DFQ16_002242-T1	206	1.1e-35	13	163	41	180	0.7853403141361257
AA11.hmm	191	DFQ16|DFQ16_002243-T1	205	3.5e-34	18	163	45	179	0.7591623036649214
CBM63.hmm	78	DFQ16|DFQ16_002321-T1	203	7.7e-17	2	76	117	190	0.9487179487179487
CBM63.hmm	78	DFQ16|DFQ16_002322-T1	216	4.1e-16	2	76	130	204	0.9487179487179487
AA6.hmm	195	DFQ16|DFQ16_002325-T1	210	1.1e-75	1	194	8	201	0.9897435897435898
GT69.hmm	239	DFQ16|DFQ16_002375-T1	382	2e-64	1	238	58	310	0.9916317991631799
GT3.hmm	637	DFQ16|DFQ16_002387-T1	702	1.8e-294	1	625	25	642	0.9795918367346939
GT1.hmm	382	DFQ16|DFQ16_002393-T1	565	6.4e-24	194	351	263	454	0.4109947643979058
GH5_12.hmm	539	DFQ16|DFQ16_002431-T1	852	8.6e-145	1	539	242	771	0.9981447124304267
GT4.hmm	160	DFQ16|DFQ16_002492-T1	730	1.8e-31	8	138	494	653	0.8125
GT1.hmm	382	DFQ16|DFQ16_002510-T1	556	8.5e-27	97	358	146	453	0.6832460732984293
GH18.hmm	296	DFQ16|DFQ16_002531-T1	401	7.2e-81	4	283	8	389	0.9425675675675675
GT2_Chitin_synth_2.hmm	527	DFQ16|DFQ16_002625-T1	1176	1e-75	4	499	335	799	0.9392789373814042
AA3_2.hmm	568	DFQ16|DFQ16_002628-T1	749	1.4e-95	2	566	173	747	0.9929577464788732
GT4.hmm	160	DFQ16|DFQ16_002675-T1	410	4.9e-22	8	138	188	305	0.8125
GT2_Chitin_synth_2.hmm	527	DFQ16|DFQ16_002732-T1	1216	1e-264	7	527	502	1034	0.9867172675521821
GH5_9.hmm	303	DFQ16|DFQ16_002733-T1	550	1.2e-89	1	303	196	521	0.9966996699669967
AA11.hmm	191	DFQ16|DFQ16_002740-T1	211	2.2e-29	25	163	57	185	0.7225130890052356
GT2_Chitin_synth_2.hmm	527	DFQ16|DFQ16_002747-T1	1834	4.6e-228	5	526	1180	1682	0.9886148007590133
GT2_Chitin_synth_2.hmm	527	DFQ16|DFQ16_002750-T1	1892	5e-233	5	526	1208	1710	0.9886148007590133
GH16_4.hmm	316	DFQ16|DFQ16_002775-T1	389	5e-122	1	316	67	387	0.9968354430379747
GH5_9.hmm	303	DFQ16|DFQ16_002782-T1	506	7.4e-82	2	303	202	486	0.9933993399339934
GH5_9.hmm	303	DFQ16|DFQ16_002784-T1	416	6.2e-80	1	303	110	395	0.9966996699669967
GH18.hmm	296	DFQ16|DFQ16_002804-T1	416	1.8e-75	2	284	22	406	0.9527027027027027
GH18.hmm	296	DFQ16|DFQ16_002805-T1	493	2.8e-77	3	283	105	483	0.9459459459459459
AA3_2.hmm	568	DFQ16|DFQ16_002808-T1	537	3.7e-77	42	567	3	534	0.9242957746478874
GH132.hmm	303	DFQ16|DFQ16_002824-T1	304	3.4e-66	21	294	22	292	0.900990099009901
GH132.hmm	303	DFQ16|DFQ16_002852-T1	303	4.4e-65	41	298	45	295	0.8481848184818482
GH31.hmm	427	DFQ16|DFQ16_002931-T1	723	9e-72	198	427	353	585	0.5362997658079626
GH31.hmm	427	DFQ16|DFQ16_002932-T1	721	1.7e-72	198	427	352	584	0.5362997658079626
AA11.hmm	191	DFQ16|DFQ16_002973-T1	225	4.1e-41	11	163	36	179	0.7958115183246073
GT39.hmm	223	DFQ16|DFQ16_003003-T1	847	3.6e-67	2	223	93	331	0.9910313901345291
GH16_19.hmm	174	DFQ16|DFQ16_003035-T1	385	3.3e-53	4	174	105	267	0.9770114942528736
AA3_2.hmm	568	DFQ16|DFQ16_003085-T1	624	7.3e-98	2	567	29	623	0.9947183098591549
GT2_Chitin_synth_2.hmm	527	DFQ16|DFQ16_003142-T1	990	1.1e-255	20	526	374	871	0.9601518026565465
GT48.hmm	739	DFQ16|DFQ16_003183-T1	1874	1.3e-287	1	719	850	1622	0.9715832205683356
AA3_2.hmm	568	DFQ16|DFQ16_003188-T1	595	5.6e-89	2	567	22	594	0.9947183098591549
AA2.hmm	255	DFQ16|DFQ16_003196-T1	274	5.1e-53	14	254	23	261	0.9411764705882353
GT57.hmm	481	DFQ16|DFQ16_003206-T1	518	1.5e-158	5	480	31	502	0.9875259875259875
GT4.hmm	160	DFQ16|DFQ16_003248-T1	314	6.2e-25	11	155	122	284	0.9
GH5_9.hmm	303	DFQ16|DFQ16_003278-T1	390	6.7e-105	2	303	61	364	0.9933993399339934
GT2_Chitin_synth_2.hmm	527	DFQ16|DFQ16_003309-T1	1876	3.1e-217	5	513	1028	1518	0.9639468690702088
GH18.hmm	296	DFQ16|DFQ16_003324-T1	764	1.2e-23	3	270	52	325	0.902027027027027
AA6.hmm	195	DFQ16|DFQ16_003345-T1	208	1.6e-78	1	194	6	199	0.9897435897435898
GH13_8.hmm	293	DFQ16|DFQ16_003384-T1	708	8.8e-153	1	293	255	548	0.9965870307167235
GT1.hmm	382	DFQ16|DFQ16_003388-T1	561	9.9e-19	205	351	253	450	0.38219895287958117
GT15.hmm	273	DFQ16|DFQ16_003396-T1	339	5.2e-114	2	272	17	286	0.989010989010989
AA11.hmm	191	DFQ16|DFQ16_003470-T1	316	2e-35	8	163	27	175	0.8115183246073299
GH20.hmm	337	DFQ16|DFQ16_003603-T1	676	1.9e-31	10	335	79	399	0.9643916913946587
AA11.hmm	191	DFQ16|DFQ16_003838-T1	215	1.2e-32	24	164	42	171	0.7329842931937173
GH16_19.hmm	174	DFQ16|DFQ16_003840-T1	396	3.8e-49	4	174	114	276	0.9770114942528736
GH16_2.hmm	326	DFQ16|DFQ16_003884-T1	502	1e-135	1	326	126	450	0.9969325153374233
GH15.hmm	361	DFQ16|DFQ16_003939-T1	679	9.5e-85	2	360	290	666	0.9916897506925207
GH15.hmm	361	DFQ16|DFQ16_003988-T1	1442	2e-16	4	279	22	311	0.7617728531855956
GT1.hmm	382	DFQ16|DFQ16_004012-T1	521	8.4e-26	192	349	253	444	0.4109947643979058
GT2_Chitin_synth_1.hmm	163	DFQ16|DFQ16_004020-T1	828	1.6e-79	1	163	152	314	0.9938650306748467
GT57.hmm	481	DFQ16|DFQ16_004092-T1	497	9.6e-142	2	480	38	477	0.9937629937629938
GH16_19.hmm	174	DFQ16|DFQ16_004162-T1	356	1.4e-63	3	174	96	263	0.9827586206896551
GT1.hmm	382	DFQ16|DFQ16_004186-T1	558	2.1e-24	189	349	247	438	0.418848167539267
AA3_2.hmm	568	DFQ16|DFQ16_004214-T1	590	1.8e-95	3	567	21	589	0.9929577464788732
GH47.hmm	446	DFQ16|DFQ16_004224-T1	413	3.3e-115	1	396	40	413	0.8856502242152466
GH47.hmm	446	DFQ16|DFQ16_004225-T1	448	2.1e-142	2	446	23	446	0.9955156950672646
GH47.hmm	446	DFQ16|DFQ16_004227-T1	454	2.5e-140	2	446	21	449	0.9955156950672646
GT1.hmm	382	DFQ16|DFQ16_004238-T1	1005	6.7e-59	4	377	528	935	0.9764397905759162
AA11.hmm	191	DFQ16|DFQ16_004323-T1	317	1.2e-37	14	164	46	183	0.7853403141361257
GH72.hmm	312	DFQ16|DFQ16_004327-T1	507	4.4e-43	5	309	25	321	0.9743589743589743
GT39.hmm	223	DFQ16|DFQ16_004381-T1	731	5.1e-69	2	221	46	284	0.9820627802690582
AA3_2.hmm	568	DFQ16|DFQ16_004440-T1	733	2.4e-93	2	566	80	679	0.9929577464788732
AA11.hmm	191	DFQ16|DFQ16_004467-T1	405	1.9e-38	6	163	36	179	0.8219895287958116
GT8.hmm	257	DFQ16|DFQ16_004468-T1	308	2.4e-34	32	254	10	280	0.8638132295719845
GH38.hmm	269	DFQ16|DFQ16_004551-T1	1081	3.6e-88	4	260	274	529	0.9516728624535316
GT20.hmm	475	DFQ16|DFQ16_004559-T1	480	2.3e-196	5	474	3	475	0.9873684210526316
GT14.hmm	250	DFQ16|DFQ16_004575-T1	428	7.5e-40	1	222	93	327	0.884
AA6.hmm	195	DFQ16|DFQ16_004620-T1	244	1.5e-74	1	194	8	201	0.9897435897435898
AA6.hmm	195	DFQ16|DFQ16_004621-T1	231	1.6e-73	1	193	8	200	0.9846153846153847
GH31.hmm	427	DFQ16|DFQ16_004625-T1	713	6.9e-70	197	427	341	574	0.5386416861826698
GH37.hmm	491	DFQ16|DFQ16_004661-T1	895	2e-144	2	489	146	707	0.9918533604887984
GT20.hmm	475	DFQ16|DFQ16_004678-T1	771	2.7e-162	7	473	8	489	0.9810526315789474
CE16.hmm	267	DFQ16|DFQ16_004702-T1	288	5.3e-17	5	266	22	278	0.9775280898876404
GT15.hmm	273	DFQ16|DFQ16_004762-T1	388	2.9e-118	1	272	75	346	0.9926739926739927
GH20.hmm	337	DFQ16|DFQ16_004977-T1	552	8.5e-93	7	336	150	489	0.9762611275964391
GH72.hmm	312	DFQ16|DFQ16_005060-T1	499	5e-123	4	311	17	314	0.9839743589743589
AA7.hmm	458	DFQ16|DFQ16_005097-T1	488	8.4e-85	5	455	55	483	0.982532751091703
GH31.hmm	427	DFQ16|DFQ16_005113-T1	727	5.8e-68	199	427	352	583	0.5339578454332553
GH37.hmm	491	DFQ16|DFQ16_005115-T1	578	2.4e-147	12	490	2	550	0.9735234215885947
GH38.hmm	269	DFQ16|DFQ16_005136-T1	902	5.4e-86	2	263	251	511	0.9702602230483272
GT39.hmm	223	DFQ16|DFQ16_005181-T1	765	7.3e-57	1	223	93	326	0.9955156950672646
CE9.hmm	373	DFQ16|DFQ16_005246-T1	410	1.2e-120	1	373	21	405	0.9973190348525469
GH5_9.hmm	303	DFQ16|DFQ16_005257-T1	510	1.5e-104	1	303	164	481	0.9966996699669967
CBM63.hmm	78	DFQ16|DFQ16_005353-T1	212	1.2e-16	2	71	127	194	0.8846153846153846
GH16_19.hmm	174	DFQ16|DFQ16_005376-T1	354	4.7e-64	3	174	112	280	0.9827586206896551
GT15.hmm	273	DFQ16|DFQ16_005378-T1	304	1.6e-104	22	272	1	250	0.9157509157509157
AA7.hmm	458	DFQ16|DFQ16_005384-T1	211	1.6e-71	5	171	42	211	0.3624454148471616
GH18.hmm	296	DFQ16|DFQ16_005433-T1	929	9.5e-55	5	283	291	628	0.9391891891891891
CE16.hmm	267	DFQ16|DFQ16_005435-T1	293	9.9e-16	31	264	50	281	0.8726591760299626
GH18.hmm	296	DFQ16|DFQ16_005487-T1	799	4.4e-19	48	201	31	224	0.5168918918918919
AA7.hmm	458	DFQ16|DFQ16_005508-T1	221	6.4e-75	5	180	42	220	0.38209606986899564
GH132.hmm	303	DFQ16|DFQ16_005664-T1	346	1.6e-67	36	298	81	339	0.8646864686468647
GH17.hmm	311	DFQ16|DFQ16_005666-T1	290	3.1e-24	4	305	22	280	0.9678456591639871
GT1.hmm	382	DFQ16|DFQ16_005688-T1	541	2.3e-25	178	348	253	465	0.44502617801047123
GH35.hmm	307	DFQ16|DFQ16_005704-T1	882	4.2e-19	168	303	12	205	0.43973941368078173
AA11.hmm	191	DFQ16|DFQ16_005727-T1	555	1.2e-37	7	162	33	174	0.8115183246073299
GT69.hmm	239	DFQ16|DFQ16_005754-T1	222	1.1e-59	1	198	27	221	0.8242677824267782
AA7.hmm	458	DFQ16|DFQ16_005785-T1	308	6e-90	3	229	54	281	0.49344978165938863
GT69.hmm	239	DFQ16|DFQ16_005791-T1	285	8.3e-47	42	238	2	213	0.8200836820083682
AA7.hmm	458	DFQ16|DFQ16_005798-T1	491	4.2e-85	4	456	57	487	0.9868995633187773
GT69.hmm	239	DFQ16|DFQ16_005851-T1	340	1.9e-65	1	238	16	268	0.9916317991631799
AA11.hmm	191	DFQ16|DFQ16_005885-T1	214	8.6e-32	12	163	44	188	0.7905759162303665
GH18.hmm	296	DFQ16|DFQ16_005904-T1	676	4.5e-76	2	283	22	363	0.9493243243243243
GH18.hmm	296	DFQ16|DFQ16_005938-T1	367	5.5e-20	3	198	54	301	0.6587837837837838
GH63.hmm	570	DFQ16|DFQ16_005975-T1	650	2e-30	319	569	416	649	0.43859649122807015
GH18.hmm	296	DFQ16|DFQ16_005982-T1	436	1.8e-26	3	203	23	273	0.6756756756756757
GT1.hmm	382	DFQ16|DFQ16_006014-T1	548	3e-23	220	363	252	450	0.3743455497382199
GH20.hmm	337	DFQ16|DFQ16_006038-T1	552	2.7e-97	8	336	162	498	0.973293768545994
GH18.hmm	296	DFQ16|DFQ16_006048-T1	602	3.6e-77	2	283	2	343	0.9493243243243243
GH3.hmm	216	DFQ16|DFQ16_006049-T1	779	1.3e-58	3	210	118	343	0.9583333333333334
AA11.hmm	191	DFQ16|DFQ16_006057-T1	342	2.6e-40	1	163	17	171	0.8481675392670157
