#	promoter	binding sites
1	MCIC6FC_004308	0
2	MCIC6FC_004309	0
3	MCIC6FC_004310	0
4	MCIC6FC_004311+MCIC6FC_004312	0
5	MCIC6FC_004313	0
6	MCIC6FC_004314	0
7	MCIC6FC_004315+MCIC6FC_004316	0
8	MCIC6FC_004317	0
9	MCIC6FC_004318+MCIC6FC_004319	0
10	MCIC6FC_004320+MCIC6FC_004321	0
11	MCIC6FC_004322+MCIC6FC_004323	0
12	MCIC6FC_004324	0
13	MCIC6FC_004325	0
14	MCIC6FC_004326+MCIC6FC_004327	0
15	MCIC6FC_004328+MCIC6FC_004329	0
16	MCIC6FC_004330	0
17	MCIC6FC_004331	0
18	MCIC6FC_004332	0
19	MCIC6FC_004333	0
20	MCIC6FC_004334	0
21	MCIC6FC_004335	0
22	MCIC6FC_004336	1
23	MCIC6FC_004337	3
24	MCIC6FC_004338	0
25	MCIC6FC_004339+MCIC6FC_004340	1
26	MCIC6FC_004341	1
27	MCIC6FC_004342	0
28	MCIC6FC_004343+MCIC6FC_004344	0
29	MCIC6FC_004345	0
30	MCIC6FC_004346	0
31	MCIC6FC_004347+MCIC6FC_004348	0
32	MCIC6FC_004349	0
33	MCIC6FC_004350+MCIC6FC_004351	0
34	MCIC6FC_004352	0
35	MCIC6FC_004353	0
36	MCIC6FC_004354	0
37	MCIC6FC_004355	0
38	MCIC6FC_004356	0
39	MCIC6FC_004357+MCIC6FC_004358	0
40	MCIC6FC_004359	0
41	MCIC6FC_004360+MCIC6FC_004361	0
42	MCIC6FC_004362	0
43	MCIC6FC_004363	0
44	MCIC6FC_004364	0
45	MCIC6FC_004365+MCIC6FC_004366	0
46	MCIC6FC_004367	0
47	MCIC6FC_004368+MCIC6FC_004369	0
48	MCIC6FC_004370	0
49	MCIC6FC_004371+MCIC6FC_004372	0
50	MCIC6FC_004373	0
51	MCIC6FC_004374+MCIC6FC_004375	0
52	MCIC6FC_004376+MCIC6FC_004377	0
53	MCIC6FC_004378	0
54	MCIC6FC_004379+MCIC6FC_004380	1
55	MCIC6FC_004381+MCIC6FC_004382	1
56	MCIC6FC_004383	0
57	MCIC6FC_004384	0
58	MCIC6FC_004385	0
59	MCIC6FC_004386+MCIC6FC_004387	0
60	MCIC6FC_004388	0
61	MCIC6FC_004389+MCIC6FC_004390	0
62	MCIC6FC_004391	0
63	MCIC6FC_004392	0
64	MCIC6FC_004393	0
65	MCIC6FC_004394	0
66	MCIC6FC_004395	0
67	MCIC6FC_004396+MCIC6FC_004397	0
68	MCIC6FC_004398+MCIC6FC_004399	0
69	MCIC6FC_004400	0
70	MCIC6FC_004401+MCIC6FC_004402	0
71	MCIC6FC_004403+MCIC6FC_004404	0
72	MCIC6FC_004405+MCIC6FC_004406	0
73	MCIC6FC_004407	0
74	MCIC6FC_004408+MCIC6FC_004409	0
75	MCIC6FC_004410+MCIC6FC_004411	1
76	MCIC6FC_004412	0
77	MCIC6FC_004413	0
78	MCIC6FC_004414	0
79	MCIC6FC_004415+MCIC6FC_004416	0
80	MCIC6FC_004417	0
81	MCIC6FC_004418+MCIC6FC_004419	0
82	MCIC6FC_004420	0
83	MCIC6FC_004421	0
84	MCIC6FC_004422	0
85	MCIC6FC_004423	0
86	MCIC6FC_004424	0
87	MCIC6FC_004425	0
88	MCIC6FC_004426	0
89	MCIC6FC_004427	0
90	MCIC6FC_004428+MCIC6FC_004429	0
91	MCIC6FC_004430	0
92	MCIC6FC_004431	0
93	MCIC6FC_004432	0
94	MCIC6FC_004433+MCIC6FC_004434	0
95	MCIC6FC_004435+MCIC6FC_004436	0
96	MCIC6FC_004437	0
97	MCIC6FC_004438	0
98	MCIC6FC_004439	0
99	MCIC6FC_004440	0
100	MCIC6FC_004441+MCIC6FC_004442	0
101	MCIC6FC_004443	0
102	MCIC6FC_004444	0
103	MCIC6FC_004445	0
104	MCIC6FC_004446	0
105	MCIC6FC_004447	0
106	MCIC6FC_004448	0
107	MCIC6FC_004449	0
108	MCIC6FC_004450	0
109	MCIC6FC_004451+MCIC6FC_004452	0
110	MCIC6FC_004453	0
111	MCIC6FC_004454	0
112	MCIC6FC_004455+MCIC6FC_004456	0
113	MCIC6FC_004457	0
114	MCIC6FC_004458	0
115	MCIC6FC_004459	0
116	MCIC6FC_004460	0
117	MCIC6FC_004461	0
118	MCIC6FC_004462	0
119	MCIC6FC_004463+MCIC6FC_004464	0
120	MCIC6FC_004465	1
121	MCIC6FC_004466+MCIC6FC_004467	0
122	MCIC6FC_004468	0
123	MCIC6FC_004469	1
124	MCIC6FC_004470	0
125	MCIC6FC_004471+MCIC6FC_004472	0
126	MCIC6FC_004473+MCIC6FC_004474	0
127	MCIC6FC_004475+MCIC6FC_004476	0
128	MCIC6FC_004477	0
129	MCIC6FC_004478+MCIC6FC_004479	0
130	MCIC6FC_004480+MCIC6FC_004481	0
131	MCIC6FC_004482+MCIC6FC_004483	0
132	MCIC6FC_004484+MCIC6FC_004485	0
133	MCIC6FC_004486	0
134	MCIC6FC_004487+MCIC6FC_004488	0
135	MCIC6FC_004489	0
136	MCIC6FC_004490+MCIC6FC_004491	0
137	MCIC6FC_004492+MCIC6FC_004493	0
138	MCIC6FC_004494	0
139	MCIC6FC_004495	0
140	MCIC6FC_004496	0
141	MCIC6FC_004497	0
142	MCIC6FC_004498	0
143	MCIC6FC_004499+MCIC6FC_004500	0
144	MCIC6FC_004501	0
145	MCIC6FC_004502+MCIC6FC_004503	0
146	MCIC6FC_004504	1
147	MCIC6FC_004505+MCIC6FC_004506	0
148	MCIC6FC_004507+MCIC6FC_004508	0
149	MCIC6FC_004509	0
150	MCIC6FC_004510+MCIC6FC_004511	0
151	MCIC6FC_004512+MCIC6FC_004513	0
152	MCIC6FC_004514	0
153	MCIC6FC_004515	0
154	MCIC6FC_004516	0
155	MCIC6FC_004517	0
156	MCIC6FC_004518+MCIC6FC_004519	0
157	MCIC6FC_004520	0
158	MCIC6FC_004521	0
159	MCIC6FC_004522	0
160	MCIC6FC_004523	1
161	MCIC6FC_004524	0
162	MCIC6FC_004525+MCIC6FC_004526	0
163	MCIC6FC_004527+MCIC6FC_004528	0
164	MCIC6FC_004529	0
165	MCIC6FC_004530	1
166	MCIC6FC_004531	0
167	MCIC6FC_004532	0
168	MCIC6FC_004533+MCIC6FC_004534	0
169	MCIC6FC_004535	0
170	MCIC6FC_004536	0
171	MCIC6FC_004537+MCIC6FC_004538	0
172	MCIC6FC_004539	0
173	MCIC6FC_004540+MCIC6FC_004541	0
174	MCIC6FC_004542	0
175	MCIC6FC_004543+MCIC6FC_004544	0
176	MCIC6FC_004545+MCIC6FC_004546	0
177	MCIC6FC_004547	0
178	MCIC6FC_004548+MCIC6FC_004549	0
179	MCIC6FC_004550+MCIC6FC_004551	0
180	MCIC6FC_004552	0
181	MCIC6FC_004553+MCIC6FC_004554	1
182	MCIC6FC_004555	0
183	MCIC6FC_004556+MCIC6FC_004557	0
184	MCIC6FC_004558+MCIC6FC_004559	0
185	MCIC6FC_004560	0
186	MCIC6FC_004561+MCIC6FC_004562	0
187	MCIC6FC_004563	0
188	MCIC6FC_004564	0
189	MCIC6FC_004565	0
190	MCIC6FC_004566+MCIC6FC_004567	0
191	MCIC6FC_004568	0
192	MCIC6FC_004569+MCIC6FC_004570	0
193	MCIC6FC_004571+MCIC6FC_004572	0
194	MCIC6FC_004573+MCIC6FC_004574	0
195	MCIC6FC_004575+MCIC6FC_004576	0
196	MCIC6FC_004577+MCIC6FC_004578	0
197	MCIC6FC_004579	0
198	MCIC6FC_004580	0
199	MCIC6FC_004581+MCIC6FC_004582	0
200	MCIC6FC_004583	0
201	MCIC6FC_004584+MCIC6FC_004585	0
202	MCIC6FC_004586	0
203	MCIC6FC_004587+MCIC6FC_004588	0
204	MCIC6FC_004589+MCIC6FC_004590	0
205	MCIC6FC_004591+MCIC6FC_004592	0
206	MCIC6FC_004593	0
207	MCIC6FC_004594	0
208	MCIC6FC_004595+MCIC6FC_004596	0
209	MCIC6FC_004597	0
210	MCIC6FC_004598	0
211	MCIC6FC_004599	0
212	MCIC6FC_004600	0
213	MCIC6FC_004601	0
214	MCIC6FC_004602	0
215	MCIC6FC_004603	0
216	MCIC6FC_004604+MCIC6FC_004605	0
