#	promoter	binding sites
1	gene_2	0
2	gene_3	0
3	gene_4	0
4	gene_5	0
5	gene_6	0
6	gene_7	0
7	gene_8	0
8	gene_9	0
9	gene_11	0
10	gene_12	0
11	gene_13	0
12	gene_14	1
13	gene_15	0
14	gene_16	0
15	gene_17	0
16	gene_18	0
17	gene_19	0
18	gene_21	0
19	gene_22	0
20	gene_23	1
21	gene_25	0
22	gene_26	0
23	gene_27	0
24	gene_28	0
25	gene_29	0
26	gene_30	1
27	gene_31	0
28	gene_32	0
29	gene_33	0
30	gene_35	0
31	gene_36	0
32	gene_37	0
33	gene_38	0
34	gene_39	0
35	gene_40	0
36	gene_41	0
37	gene_42	0
38	gene_43	0
39	gene_44	0
40	gene_45	0
41	gene_46	0
42	gene_47	0
43	gene_48	0
44	gene_49	0
45	gene_50	0
46	gene_51	0
47	gene_52	0
48	gene_54	0
49	gene_55+gene_56	0
50	gene_57	0
51	gene_59	0
52	gene_60	0
53	gene_61	0
54	gene_62+gene_63	0
55	gene_64	0
56	gene_65	0
57	gene_66	0
58	gene_67	0
59	gene_68	1
60	gene_70	1
61	gene_71	0
62	gene_72	0
63	gene_73	0
64	gene_74	0
65	gene_75	0
66	gene_76	0
67	gene_78	0
68	gene_79	0
69	gene_80	0
70	gene_81	0
71	gene_82	0
72	gene_83	0
73	gene_84	0
74	gene_86	1
75	gene_87	0
76	gene_88	0
77	gene_89	0
78	gene_90	0
79	gene_91	0
80	gene_93	0
81	gene_95	0
82	gene_96	0
83	gene_97	0
84	gene_98	0
85	gene_100	0
86	gene_101	0
87	gene_102	0
88	gene_103	0
89	gene_104	0
90	gene_105	0
91	gene_107	0
92	gene_108	0
93	gene_109	0
94	gene_110	0
95	gene_111	0
96	gene_112	0
97	gene_113	0
98	gene_115	0
99	gene_116	1
100	gene_117	0
101	gene_119	0
102	gene_120	0
103	gene_121	0
104	gene_122	0
105	gene_123	0
106	gene_124	0
107	gene_125	0
108	gene_126	0
109	gene_127	0
110	gene_128	0
111	gene_129	0
112	gene_130	0
113	gene_131	0
114	gene_132	0
115	gene_133	0
116	gene_135	1
117	gene_136	0
118	gene_137	0
119	gene_138	0
120	gene_139	0
121	gene_141	0
122	gene_142	0
123	gene_143	1
124	gene_145	0
125	gene_146	0
126	gene_147	0
127	gene_148	0
128	gene_150	0
129	gene_151	0
130	gene_152	0
131	gene_153	0
132	gene_154	0
133	gene_156	1
134	gene_158	0
135	gene_159	0
136	gene_160	1
137	gene_161	0
138	gene_162	0
139	gene_163	1
140	gene_164	0
141	gene_165	0
142	gene_166	0
143	gene_167	0
144	gene_168	0
145	gene_169	0
146	gene_170	0
147	gene_171	0
148	gene_172	0
149	gene_173	0
150	gene_174	0
151	gene_175	0
152	gene_176	0
153	gene_177	0
154	gene_178	1
155	gene_179	0
156	gene_180	0
157	gene_181	0
158	gene_182	0
159	gene_183	0
160	gene_185	0
161	gene_187	0
162	gene_188	0
163	gene_189	0
164	gene_190	0
165	gene_191	1
166	gene_192	0
167	gene_193	1
168	gene_194	0
169	gene_195	0
170	gene_196	0
171	gene_197+gene_198	2
172	gene_199	0
173	gene_200	0
174	gene_201	1
175	gene_202	0
176	gene_203	0
177	gene_204	1
178	gene_205	0
179	gene_206	0
180	gene_207	0
181	gene_209	0
182	gene_210	0
183	gene_211	0
184	gene_212	0
185	gene_213	0
186	gene_214	0
187	gene_215	0
188	gene_216	0
189	gene_217	0
190	gene_218	0
191	gene_219	0
192	gene_220	0
193	gene_221	0
194	gene_222	0
195	gene_223	1
196	gene_224	0
197	gene_225	0
198	gene_226	0
199	gene_227	0
200	gene_229	0
201	gene_230	0
202	gene_231	0
203	gene_232	0
204	gene_233	0
205	gene_235	1
206	gene_236+gene_237	0
207	gene_238	1
208	gene_240	2
209	gene_241	0
210	gene_242	0
211	gene_243	0
212	gene_244	0
213	gene_245	0
214	gene_247	2
215	gene_248	0
216	gene_249	0
217	gene_250	0
218	gene_251	0
219	gene_252	0
220	gene_253	0
221	gene_254	0
222	gene_255	1
223	gene_256	0
224	gene_257	0
225	gene_258	0
226	gene_259	0
227	gene_260	0
228	gene_261	0
229	gene_262	0
230	gene_263	0
231	gene_264	0
232	gene_265	0
233	gene_266	0
234	gene_267	0
235	gene_268+gene_269	1
236	gene_270	1
237	gene_271	0
238	gene_272	0
239	gene_273	0
240	gene_274	0
241	gene_275	2
242	gene_276	0
243	gene_277	1
244	gene_278	0
245	gene_279	0
246	gene_281	0
247	gene_282	0
248	gene_283	0
249	gene_284	0
250	gene_285	0
251	gene_286	0
252	gene_287	0
253	gene_288	0
254	gene_289	1
255	gene_290	0
256	gene_291	0
257	gene_292	0
258	gene_293	0
259	gene_294	0
260	gene_295	0
261	gene_296	0
262	gene_297	0
263	gene_298	2
264	gene_299	0
265	gene_300	0
266	gene_301	0
267	gene_302	0
268	gene_303	0
269	gene_304	0
270	gene_306	0
271	gene_307	0
272	gene_308	0
273	gene_310	0
274	gene_311	0
275	gene_312	0
276	gene_314	0
277	gene_315	0
278	gene_317	0
279	gene_318	0
280	gene_319	0
281	gene_320	0
282	gene_321	0
283	gene_322	0
284	gene_323	0
285	gene_324	0
286	gene_325	0
287	gene_327	0
288	gene_328	0
289	gene_329	1
290	gene_330	0
291	gene_331	0
292	gene_332	0
293	gene_334	0
294	gene_335	0
295	gene_336	0
296	gene_337	0
297	gene_338	0
298	gene_339	0
299	gene_340	0
300	gene_341	0
301	gene_342	0
302	gene_343	0
303	gene_344	0
304	gene_345	0
305	gene_346	0
306	gene_347	1
307	gene_348	0
308	gene_349	0
309	gene_350	0
310	gene_351	2
311	gene_353	0
312	gene_354	0
313	gene_355	0
314	gene_356	0
315	gene_357	0
316	gene_358	1
317	gene_359	0
318	gene_360	0
319	gene_361	0
320	gene_362	0
321	gene_363	0
322	gene_364	0
323	gene_365	0
324	gene_366	0
325	gene_367	0
326	gene_368	0
327	gene_369	0
328	gene_370	0
329	gene_371	0
330	gene_372	0
331	gene_373	0
332	gene_374	1
333	gene_375	2
334	gene_377	0
335	gene_379	2
336	gene_383	0
337	gene_384	0
338	gene_385	0
339	gene_387	0
340	gene_388	0
341	gene_389	0
342	gene_390	0
343	gene_391	0
344	gene_392	0
345	gene_393	0
346	gene_395	0
347	gene_396	0
348	gene_397	0
349	gene_398	0
350	gene_399	0
351	gene_400	0
352	gene_401	1
353	gene_403	0
354	gene_405	0
355	gene_406	0
356	gene_408	0
357	gene_409	0
358	gene_410	0
359	gene_411	0
360	gene_412	0
361	gene_413	0
362	gene_414	0
363	gene_415	0
364	gene_417	0
365	gene_418	0
366	gene_419	0
367	gene_420	0
368	gene_421	0
369	gene_422	0
370	gene_423	0
371	gene_424	0
372	gene_425	0
373	gene_426	0
374	gene_427	0
375	gene_428	0
376	gene_429	0
377	gene_430	0
378	gene_431	0
379	gene_432	0
380	gene_433	1
381	gene_434	1
382	gene_435	0
383	gene_436	1
384	gene_438	0
385	gene_440	0
386	gene_441	0
387	gene_442	0
388	gene_443	0
389	gene_444	0
390	gene_445	0
391	gene_446	0
392	gene_447	0
393	gene_449	0
394	gene_451	0
395	gene_452	0
396	gene_453	0
397	gene_454	0
398	gene_455	0
399	gene_456	0
400	gene_457	4
401	gene_458	1
402	gene_459	4
403	gene_460	3
404	gene_461	0
405	gene_462	1
406	gene_463	1
407	gene_464	2
408	gene_465	0
409	gene_466	0
410	gene_467	0
411	gene_468	0
412	gene_469	0
413	gene_470	0
414	gene_472	0
415	gene_473	0
416	gene_474	0
417	gene_476	0
418	gene_477	0
419	gene_478	0
420	gene_480	0
421	gene_481	0
422	gene_482	0
423	gene_483	0
424	gene_485	0
425	gene_486	0
426	gene_487	0
427	gene_488	0
428	gene_489	0
429	gene_490	0
430	gene_491	0
431	gene_492	3
432	gene_493	0
433	gene_494	0
434	gene_495	0
435	gene_496	0
436	gene_497	0
437	gene_498	1
438	gene_499	0
439	gene_500	1
440	gene_501	0
441	gene_502	0
442	gene_503	0
443	gene_504	0
444	gene_505	0
445	gene_506	0
446	gene_507	0
447	gene_508	0
448	gene_509	0
449	gene_510	0
450	gene_511	0
451	gene_512	0
452	gene_513	0
453	gene_515	1
454	gene_516	0
455	gene_517	0
456	gene_518	0
457	gene_519	0
458	gene_520	0
459	gene_521	1
460	gene_522	3
461	gene_523	0
462	gene_524	1
463	gene_525	1
464	gene_526+gene_527	0
465	gene_530	1
466	gene_531	0
467	gene_533	0
468	gene_534	0
469	gene_535	0
470	gene_536	0
471	gene_537+gene_538	0
472	gene_539	0
473	gene_540	0
474	gene_541	0
475	gene_542	0
476	gene_543	0
477	gene_544	0
478	gene_545	0
479	gene_546	0
480	gene_547	0
481	gene_548	0
482	gene_549	0
483	gene_550	0
484	gene_551	0
485	gene_552	0
486	gene_553	0
487	gene_554	0
488	gene_555	1
489	gene_556	0
490	gene_557	0
491	gene_558	0
492	gene_559	2
493	gene_560	0
494	gene_562	0
495	gene_563	0
496	gene_564	1
497	gene_565	0
498	gene_566	0
499	gene_567	0
500	gene_568	0
501	gene_569	1
502	gene_570	0
503	gene_571	0
504	gene_573	2
505	gene_575	0
506	gene_576	0
507	gene_577	0
508	gene_578	0
509	gene_579	1
510	gene_580	0
511	gene_581	0
512	gene_582	0
513	gene_583	0
514	gene_584	0
515	gene_585	0
516	gene_586	0
517	gene_587	0
518	gene_588	0
519	gene_589	0
520	gene_590	0
521	gene_591	0
522	gene_592	0
523	gene_593	0
524	gene_594	0
525	gene_595	0
526	gene_597	0
527	gene_598	0
528	gene_599	0
529	gene_600	0
530	gene_601	0
531	gene_602	0
532	gene_603	0
533	gene_604	0
534	gene_605	1
535	gene_606	0
536	gene_607	0
537	gene_608	2
538	gene_609	0
539	gene_610	0
540	gene_611	0
541	gene_612	0
542	gene_613	0
543	gene_615	0
544	gene_616	0
545	gene_617	0
546	gene_618	1
547	gene_619	2
548	gene_620	0
549	gene_621	0
550	gene_622	0
551	gene_623	0
552	gene_625	0
553	gene_626	0
554	gene_627	0
555	gene_628	0
556	gene_629	0
557	gene_630	0
558	gene_631	1
559	gene_632	0
560	gene_633	0
561	gene_634	0
562	gene_635	0
563	gene_636	0
564	gene_637	0
565	gene_638	0
566	gene_639	0
567	gene_640	0
568	gene_641	0
569	gene_642	0
570	gene_643	0
571	gene_644	0
572	gene_645	0
573	gene_646	0
574	gene_647	0
575	gene_648	0
576	gene_650	0
577	gene_651	0
578	gene_652	0
579	gene_653	0
580	gene_654	0
581	gene_655	0
582	gene_656	0
583	gene_657	0
584	gene_658	0
585	gene_659	1
586	gene_660	0
587	gene_661	0
588	gene_662	0
