HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CBM63.hmm	78	EMAIFUN|EMAIM_000090-T1	209	4.7e-18	5	75	130	199	0.8974358974358975
GH13_5.hmm	342	EMAIFUN|EMAIM_000109-T1	506	2e-151	1	342	52	391	0.9970760233918129
AA11.hmm	191	EMAIFUN|EMAIM_000465-T1	206	3e-35	1	163	15	168	0.8481675392670157
AA11.hmm	191	EMAIFUN|EMAIM_000564-T1	210	5.6e-30	24	162	55	183	0.7225130890052356
GT4.hmm	160	EMAIFUN|EMAIM_000967-T1	492	1e-22	6	124	287	415	0.7375
GH18.hmm	296	EMAIFUN|EMAIM_001082-T1	467	6.2e-71	4	284	64	445	0.9459459459459459
GH18.hmm	296	EMAIFUN|EMAIM_001083-T1	422	1.5e-76	4	284	19	400	0.9459459459459459
GH132.hmm	303	EMAIFUN|EMAIM_001119-T1	375	5e-68	10	295	90	365	0.9405940594059405
GH17.hmm	311	EMAIFUN|EMAIM_001250-T1	335	2.3e-19	7	303	65	319	0.9517684887459807
GH18.hmm	296	EMAIFUN|EMAIM_001376-T1	425	2.8e-74	4	284	17	398	0.9459459459459459
GH15.hmm	361	EMAIFUN|EMAIM_001416-T1	655	4.7e-77	3	360	273	647	0.9889196675900277
GH18.hmm	296	EMAIFUN|EMAIM_001613-T1	490	2e-23	3	204	50	300	0.6790540540540541
GT1.hmm	382	EMAIFUN|EMAIM_001732-T1	560	7.2e-26	46	350	86	445	0.7958115183246073
GT1.hmm	382	EMAIFUN|EMAIM_001755-T1	525	1.6e-20	79	351	119	414	0.7120418848167539
GT1.hmm	382	EMAIFUN|EMAIM_001756-T1	526	1.3e-23	112	354	151	424	0.6335078534031413
GT1.hmm	382	EMAIFUN|EMAIM_001757-T1	503	5.4e-22	187	362	213	411	0.4581151832460733
AA11.hmm	191	EMAIFUN|EMAIM_001795-T1	285	2e-39	17	163	2	132	0.7643979057591623
GT1.hmm	382	EMAIFUN|EMAIM_001848-T1	526	2.1e-21	76	353	117	417	0.725130890052356
AA11.hmm	191	EMAIFUN|EMAIM_001850-T1	225	5.8e-36	11	172	34	181	0.8429319371727748
GT1.hmm	382	EMAIFUN|EMAIM_001877-T1	559	3.9e-27	82	352	124	450	0.7068062827225131
GT1.hmm	382	EMAIFUN|EMAIM_001878-T1	583	2.4e-27	101	352	144	449	0.6570680628272252
GH20.hmm	337	EMAIFUN|EMAIM_001920-T1	229	3.5e-39	163	336	1	179	0.5133531157270029
GH18.hmm	296	EMAIFUN|EMAIM_001981-T1	553	2e-24	3	203	58	308	0.6756756756756757
GT2_Chitin_synth_2.hmm	527	EMAIFUN|EMAIM_002141-T1	1137	9.1e-265	19	527	490	988	0.9639468690702088
AA11.hmm	191	EMAIFUN|EMAIM_002296-T1	276	2.2e-38	1	162	25	181	0.8429319371727748
AA11.hmm	191	EMAIFUN|EMAIM_002299-T1	297	3.5e-39	17	163	2	131	0.7643979057591623
GH17.hmm	311	EMAIFUN|EMAIM_002430-T1	298	9e-33	2	307	23	290	0.9807073954983923
GH13_8.hmm	293	EMAIFUN|EMAIM_002508-T1	723	9.7e-153	1	293	257	550	0.9965870307167235
GT66.hmm	693	EMAIFUN|EMAIM_002540-T1	730	2.3e-185	9	600	13	655	0.8528138528138528
GH47.hmm	446	EMAIFUN|EMAIM_002556-T1	688	9.6e-137	1	445	27	462	0.9955156950672646
GH18.hmm	296	EMAIFUN|EMAIM_002665-T1	430	7.1e-59	17	284	40	367	0.902027027027027
GH47.hmm	446	EMAIFUN|EMAIM_002749-T1	197	3e-63	271	446	10	191	0.3923766816143498
GH18.hmm	296	EMAIFUN|EMAIM_002927-T1	397	2.3e-24	3	200	45	287	0.6655405405405406
GH18.hmm	296	EMAIFUN|EMAIM_002933-T1	340	1.3e-22	48	199	77	258	0.5101351351351351
AA6.hmm	195	EMAIFUN|EMAIM_002989-T1	120	3.8e-27	94	185	18	119	0.4666666666666667
GH18.hmm	296	EMAIFUN|EMAIM_003033-T1	467	1e-25	2	201	20	270	0.6722972972972973
GH18.hmm	296	EMAIFUN|EMAIM_003048-T1	491	3e-22	3	198	24	269	0.6587837837837838
GT1.hmm	382	EMAIFUN|EMAIM_003068-T1	572	5.1e-29	185	350	256	453	0.4319371727748691
GH16_19.hmm	174	EMAIFUN|EMAIM_003104-T1	245	2.2e-52	22	174	78	222	0.8735632183908046
GH16_19.hmm	174	EMAIFUN|EMAIM_003114-T1	393	4.1e-49	23	174	219	368	0.867816091954023
GT15.hmm	273	EMAIFUN|EMAIM_003320-T1	193	8.1e-52	1	135	52	183	0.4908424908424908
GH16_3.hmm	230	EMAIFUN|EMAIM_003519-T1	296	1e-57	2	230	30	295	0.991304347826087
GH47.hmm	446	EMAIFUN|EMAIM_003664-T1	502	2.2e-140	1	446	69	500	0.9977578475336323
GT15.hmm	273	EMAIFUN|EMAIM_003677-T1	359	1.4e-113	1	272	48	320	0.9926739926739927
GT15.hmm	273	EMAIFUN|EMAIM_003865-T1	364	6.6e-119	2	272	52	323	0.989010989010989
