#	promoter	binding sites
1	gene_3538	0
2	gene_3539+gene_3540	0
3	gene_3541	0
4	gene_3542	0
5	gene_3543	0
6	gene_3544	0
7	gene_3546+gene_3547	0
8	gene_3548+gene_3549	0
9	gene_3552	0
10	gene_3553+gene_3554	0
11	gene_3555	0
12	gene_3556	0
13	gene_3557	0
14	gene_3558	0
15	gene_3559	0
16	gene_3560	0
17	gene_3561	0
18	gene_3562	0
19	gene_3563+gene_3564	0
20	gene_3565	0
21	gene_3566	0
22	gene_3567	0
23	gene_3568	0
24	gene_3569	0
25	gene_3570	0
26	gene_3572	2
27	gene_3573+gene_3574	1
28	gene_3575	0
29	gene_3576	1
30	gene_3577	1
31	gene_3579+gene_3580	0
32	gene_3581	0
33	gene_3583	0
