HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH47.hmm	446	Pfor|Pfor_10209	512	6.8e-152	1	446	40	509	0.9977578475336323
GH18.hmm	296	Pfor|Pfor_10223	451	8.5e-80	2	286	28	377	0.9594594594594594
GH18.hmm	296	Pfor|Pfor_10224	451	8.5e-80	2	286	28	377	0.9594594594594594
GH47.hmm	446	Pfor|Pfor_10246	575	7.7e-156	1	446	124	563	0.9977578475336323
GH47.hmm	446	Pfor|Pfor_10247	575	7.7e-156	1	446	124	563	0.9977578475336323
GH47.hmm	446	Pfor|Pfor_10248	452	3.2e-156	1	446	1	440	0.9977578475336323
GH38.hmm	269	Pfor|Pfor_10474	1068	1.4e-85	3	255	269	520	0.9368029739776952
GT92.hmm	279	Pfor|Pfor_10566	590	5.1e-65	1	239	308	571	0.8530465949820788
AA3_2.hmm	568	Pfor|Pfor_10800	607	4.8e-103	2	566	16	603	0.9929577464788732
AA3_2.hmm	568	Pfor|Pfor_10801	529	5.5e-86	73	566	6	525	0.8679577464788732
AA3_2.hmm	568	Pfor|Pfor_10802	607	2.8e-102	2	563	16	600	0.9876760563380281
GH16_2.hmm	326	Pfor|Pfor_10845	475	8.1e-133	1	326	102	422	0.9969325153374233
GH16_2.hmm	326	Pfor|Pfor_10846	482	4.2e-137	1	326	109	430	0.9969325153374233
AA3_2.hmm	568	Pfor|Pfor_11150	322	3e-71	3	227	104	320	0.39436619718309857
AA3_2.hmm	568	Pfor|Pfor_11151	314	2.8e-71	3	227	96	312	0.39436619718309857
GT2_Chitin_synth_1.hmm	163	Pfor|Pfor_11252	804	1.1e-77	1	163	134	296	0.9938650306748467
GT22.hmm	389	Pfor|Pfor_11764	298	2.6e-37	2	200	29	298	0.5089974293059126
GT22.hmm	389	Pfor|Pfor_11766	221	6.2e-31	2	147	29	195	0.37275064267352187
GT2_Chitin_synth_2.hmm	527	Pfor|Pfor_12094	1159	6.1e-260	10	526	548	1065	0.9791271347248577
GT8.hmm	257	Pfor|Pfor_12105	370	2.5e-47	31	255	6	222	0.8715953307392996
GT8.hmm	257	Pfor|Pfor_12108	701	1.1e-46	31	255	6	222	0.8715953307392996
GT2_Chitin_synth_2.hmm	527	Pfor|Pfor_12626	417	7.1e-134	271	526	1	255	0.4838709677419355
GT31.hmm	192	Pfor|Pfor_12764	357	4.3e-44	2	190	117	301	0.9791666666666666
GT31.hmm	192	Pfor|Pfor_12765	357	4.3e-44	2	190	117	301	0.9791666666666666
GT1.hmm	382	Pfor|Pfor_12823	548	1.3e-24	220	381	268	467	0.4214659685863874
GH22.hmm	122	Pfor|Pfor_12874	160	3e-38	1	122	23	142	0.9918032786885246
CE1.hmm	227	Pfor|Pfor_13187	561	5.6e-16	7	213	310	537	0.9074889867841409
AA11.hmm	191	Pfor|Pfor_13230	346	3.1e-43	11	163	33	172	0.7958115183246073
AA11.hmm	191	Pfor|Pfor_13231	331	2.8e-43	11	163	33	172	0.7958115183246073
GH5_9.hmm	303	Pfor|Pfor_13293	411	4.1e-102	1	303	83	385	0.9966996699669967
GH5_9.hmm	303	Pfor|Pfor_13294	402	3.6e-104	2	303	75	376	0.9933993399339934
GT27.hmm	295	Pfor|Pfor_13295	393	4e-105	1	237	146	388	0.8
CBM63.hmm	78	Pfor|Pfor_13436	212	7.7e-17	2	72	126	195	0.8974358974358975
GH85.hmm	315	Pfor|Pfor_1375	624	6.9e-88	1	266	84	338	0.8412698412698413
GH85.hmm	315	Pfor|Pfor_1379	602	6.1e-88	1	266	84	338	0.8412698412698413
GH85.hmm	315	Pfor|Pfor_1380	624	6.9e-88	1	266	84	338	0.8412698412698413
GH85.hmm	315	Pfor|Pfor_1381	602	6.1e-88	1	266	84	338	0.8412698412698413
GH85.hmm	315	Pfor|Pfor_1382	617	6.6e-88	1	266	84	338	0.8412698412698413
GH85.hmm	315	Pfor|Pfor_1383	617	6.6e-88	1	266	84	338	0.8412698412698413
GH31.hmm	427	Pfor|Pfor_14022	432	5.8e-62	3	179	244	427	0.41217798594847777
GH31.hmm	427	Pfor|Pfor_14023	859	1.6e-151	3	427	243	726	0.9929742388758782
GH31.hmm	427	Pfor|Pfor_14024	533	3.8e-123	85	427	8	407	0.8009367681498829
GH20.hmm	337	Pfor|Pfor_14025	223	6.4e-32	189	336	5	158	0.4362017804154303
GT20.hmm	475	Pfor|Pfor_14215	822	3.8e-166	9	472	8	488	0.9747368421052631
GT49.hmm	337	Pfor|Pfor_14340	437	4.5e-31	124	265	281	436	0.41839762611275966
GH47.hmm	446	Pfor|Pfor_14517	251	1e-59	1	176	80	251	0.3923766816143498
GH35.hmm	307	Pfor|Pfor_1454	632	4.5e-114	1	305	41	358	0.990228013029316
GH35.hmm	307	Pfor|Pfor_1455	320	4.6e-100	1	271	41	319	0.8794788273615635
GH18.hmm	296	Pfor|Pfor_14564	483	2.4e-67	3	288	109	450	0.9628378378378378
GH18.hmm	296	Pfor|Pfor_14565	405	1.3e-67	3	288	31	372	0.9628378378378378
GH27.hmm	375	Pfor|Pfor_1468	434	7.5e-27	124	346	126	322	0.592
GH27.hmm	375	Pfor|Pfor_1469	434	7.5e-27	124	346	126	322	0.592
GH27.hmm	375	Pfor|Pfor_1471	434	7.5e-27	124	346	126	322	0.592
GT4.hmm	160	Pfor|Pfor_14784	162	8.8e-19	40	150	2	120	0.6875
GT27.hmm	295	Pfor|Pfor_15003	607	2.4e-132	1	295	166	465	0.9966101694915255
CBM13.hmm	188	Pfor|Pfor_15003	607	9.2e-16	9	134	481	599	0.6648936170212766
GT27.hmm	295	Pfor|Pfor_15008	611	5.6e-133	2	295	171	469	0.9932203389830508
CBM13.hmm	188	Pfor|Pfor_15008	611	9.3e-16	9	134	485	603	0.6648936170212766
CBM13.hmm	188	Pfor|Pfor_15010	137	2.4e-17	9	134	11	129	0.6648936170212766
GT10.hmm	347	Pfor|Pfor_15048	426	1.3e-90	29	347	82	416	0.9164265129682997
GT10.hmm	347	Pfor|Pfor_15051	362	1.4e-90	31	347	20	352	0.9106628242074928
GT49.hmm	337	Pfor|Pfor_15152	263	2.6e-82	83	334	2	249	0.744807121661721
GT2_Chitin_synth_2.hmm	527	Pfor|Pfor_1518	814	8.9e-26	193	515	253	563	0.6110056925996205
GT2_Chitin_synth_2.hmm	527	Pfor|Pfor_15248	1472	1e-238	4	526	867	1378	0.9905123339658444
CE1.hmm	227	Pfor|Pfor_15326	265	9e-29	1	180	37	245	0.788546255506608
CE1.hmm	227	Pfor|Pfor_1564	320	2.2e-52	3	224	62	316	0.973568281938326
GH84.hmm	295	Pfor|Pfor_1568	683	1.2e-95	1	279	19	305	0.9423728813559322
GH84.hmm	295	Pfor|Pfor_1569	678	1.2e-95	1	279	19	305	0.9423728813559322
GH84.hmm	295	Pfor|Pfor_1570	669	1.2e-95	1	279	19	305	0.9423728813559322
GH84.hmm	295	Pfor|Pfor_1571	664	1.2e-95	1	279	19	305	0.9423728813559322
GT2_Chitin_synth_2.hmm	527	Pfor|Pfor_15764	628	3.4e-176	176	526	2	347	0.6641366223908919
GH13_36.hmm	314	Pfor|Pfor_15797	711	1.7e-30	1	312	246	551	0.9904458598726115
GH13_36.hmm	314	Pfor|Pfor_15798	711	1.7e-30	1	312	246	551	0.9904458598726115
GH79.hmm	455	Pfor|Pfor_16016	587	2e-95	1	453	131	579	0.9934065934065934
GT7.hmm	250	Pfor|Pfor_16031	400	5e-101	6	249	153	393	0.972
GT7.hmm	250	Pfor|Pfor_16034	400	5e-101	6	249	153	393	0.972
GT8.hmm	257	Pfor|Pfor_16199	866	5.3e-45	23	256	6	233	0.9066147859922179
GT31.hmm	192	Pfor|Pfor_16221	399	4.2e-56	2	191	131	321	0.984375
GT31.hmm	192	Pfor|Pfor_16222	412	4.5e-56	2	191	144	334	0.984375
GT2_Chitin_synth_2.hmm	527	Pfor|Pfor_16428	1162	1.9e-214	4	526	505	1020	0.9905123339658444
GH38.hmm	269	Pfor|Pfor_16462	1048	2.6e-74	1	269	72	396	0.9962825278810409
GT1.hmm	382	Pfor|Pfor_16535	525	4.6e-28	225	370	279	443	0.3795811518324607
GH16_19.hmm	174	Pfor|Pfor_16735	366	1.6e-49	4	174	103	265	0.9770114942528736
GH16_4.hmm	316	Pfor|Pfor_16799	223	1.3e-70	1	186	25	218	0.5854430379746836
CE4.hmm	130	Pfor|Pfor_16884	493	1.1e-27	6	124	260	381	0.9076923076923077
GH16_4.hmm	316	Pfor|Pfor_16922	124	4.2e-38	192	304	1	119	0.35443037974683544
GH31.hmm	427	Pfor|Pfor_17034	434	1e-57	65	422	59	427	0.8360655737704918
GT50.hmm	262	Pfor|Pfor_17063	350	7.5e-65	1	227	135	349	0.8625954198473282
GT8.hmm	257	Pfor|Pfor_17138	319	1.3e-36	30	254	12	292	0.8715953307392996
AA2.hmm	255	Pfor|Pfor_17202	292	7.1e-49	14	253	46	284	0.9372549019607843
GT39.hmm	223	Pfor|Pfor_17208	646	6.6e-42	67	223	2	160	0.6995515695067265
GH13_8.hmm	293	Pfor|Pfor_17221	765	3.3e-151	1	293	297	590	0.9965870307167235
GH5_9.hmm	303	Pfor|Pfor_17259	413	1.4e-105	1	303	76	387	0.9966996699669967
GT22.hmm	389	Pfor|Pfor_17293	487	1.4e-52	104	357	11	331	0.6503856041131105
GT76.hmm	407	Pfor|Pfor_17445	217	1.5e-53	2	198	19	217	0.48157248157248156
AA11.hmm	191	Pfor|Pfor_17448	225	1.9e-33	16	161	59	197	0.7591623036649214
GH37.hmm	491	Pfor|Pfor_17552	576	5.8e-169	1	490	54	560	0.9959266802443992
GH72.hmm	312	Pfor|Pfor_17710	514	7.9e-120	3	311	16	313	0.9871794871794872
GT21.hmm	233	Pfor|Pfor_17714	398	2.2e-74	1	233	52	281	0.9957081545064378
GT2_Chitin_synth_2.hmm	527	Pfor|Pfor_17742	211	1.3e-16	85	306	2	209	0.41935483870967744
GT76.hmm	407	Pfor|Pfor_17776	468	1.5e-99	1	406	41	468	0.995085995085995
GH5_9.hmm	303	Pfor|Pfor_17894	349	9.5e-65	1	183	160	349	0.6006600660066007
GH13_17.hmm	350	Pfor|Pfor_17963	562	8.4e-157	1	349	48	387	0.9942857142857143
GH13_25.hmm	434	Pfor|Pfor_17993	1033	1.6e-192	3	434	566	1011	0.9930875576036866
CE1.hmm	227	Pfor|Pfor_18176	294	1.2e-38	2	224	23	287	0.9779735682819384
GH47.hmm	446	Pfor|Pfor_18177	292	8.2e-82	186	446	6	284	0.5829596412556054
GH3.hmm	216	Pfor|Pfor_18273	775	8.4e-61	4	216	129	357	0.9814814814814815
CE9.hmm	373	Pfor|Pfor_18331	416	1.3e-119	1	373	26	411	0.9973190348525469
GT76.hmm	407	Pfor|Pfor_18496	187	2.5e-48	228	406	2	186	0.43734643734643736
GH2.hmm	752	Pfor|Pfor_1851	511	8.8e-101	22	390	68	510	0.48936170212765956
GH2.hmm	752	Pfor|Pfor_1852	435	1.1e-75	22	319	68	431	0.3949468085106383
GT41.hmm	705	Pfor|Pfor_18593	1082	1.1e-138	401	705	462	746	0.43120567375886526
GT2_Chitin_synth_1.hmm	163	Pfor|Pfor_18619	437	1.2e-77	1	163	173	335	0.9938650306748467
GT69.hmm	239	Pfor|Pfor_18793	287	1.3e-52	31	238	1	253	0.8661087866108786
GH13_17.hmm	350	Pfor|Pfor_18893	571	1.2e-150	1	349	50	394	0.9942857142857143
GH72.hmm	312	Pfor|Pfor_19047	337	3.7e-63	141	311	1	168	0.5448717948717948
GH47.hmm	446	Pfor|Pfor_19098	692	2.6e-135	1	444	37	475	0.9932735426008968
GH47.hmm	446	Pfor|Pfor_19161	477	4.6e-123	2	446	48	475	0.9955156950672646
CE1.hmm	227	Pfor|Pfor_19271	302	2.9e-45	1	224	41	298	0.9823788546255506
GH5_12.hmm	539	Pfor|Pfor_19303	1018	5.3e-178	1	539	274	784	0.9981447124304267
GH18.hmm	296	Pfor|Pfor_19571	210	1.1e-24	155	284	1	146	0.4358108108108108
GH16_3.hmm	230	Pfor|Pfor_19870	305	1.6e-58	2	230	43	302	0.991304347826087
GH20.hmm	337	Pfor|Pfor_19887	628	7.2e-87	8	336	230	582	0.973293768545994
GH13_5.hmm	342	Pfor|Pfor_19970	253	1.5e-86	3	222	33	252	0.6403508771929824
GH72.hmm	312	Pfor|Pfor_20079	152	7.3e-50	4	146	18	152	0.4551282051282051
GH17.hmm	311	Pfor|Pfor_20216	337	1.7e-27	11	306	76	328	0.9485530546623794
GH16_4.hmm	316	Pfor|Pfor_20242	385	2.9e-119	1	316	64	384	0.9968354430379747
GT2_Chitin_synth_1.hmm	163	Pfor|Pfor_20244	433	1.3e-76	1	163	170	332	0.9938650306748467
GT15.hmm	273	Pfor|Pfor_20287	318	9.3e-116	1	272	3	275	0.9926739926739927
GT39.hmm	223	Pfor|Pfor_20291	622	1.1e-45	63	223	8	170	0.7174887892376681
GH31.hmm	427	Pfor|Pfor_20341	963	1e-156	2	427	366	809	0.9953161592505855
GH17.hmm	311	Pfor|Pfor_20348	413	7.3e-20	13	304	150	402	0.9356913183279743
GT1.hmm	382	Pfor|Pfor_20359	537	9.9e-22	155	352	190	427	0.5157068062827225
GT21.hmm	233	Pfor|Pfor_20360	512	1.6e-89	1	233	60	291	0.9957081545064378
GT59.hmm	404	Pfor|Pfor_20363	501	5.8e-99	2	404	49	452	0.995049504950495
GH35.hmm	307	Pfor|Pfor_20755	1130	4.9e-64	1	303	60	439	0.9837133550488599
GT57.hmm	481	Pfor|Pfor_21278	295	2.2e-64	163	480	2	292	0.659043659043659
GH37.hmm	491	Pfor|Pfor_21286	337	3e-78	205	490	1	334	0.5804480651731161
GH18.hmm	296	Pfor|Pfor_21299	496	6e-75	2	284	27	409	0.9527027027027027
GT1.hmm	382	Pfor|Pfor_21392	566	4.5e-22	179	348	246	447	0.4424083769633508
GT35.hmm	674	Pfor|Pfor_21399	888	7e-273	3	674	149	865	0.9955489614243324
GT3.hmm	637	Pfor|Pfor_21416	698	3.6e-291	1	623	18	635	0.9764521193092621
GT48.hmm	739	Pfor|Pfor_217	299	1.6e-137	129	414	1	299	0.38565629228687415
GT2_Chitin_synth_2.hmm	527	Pfor|Pfor_21829	619	5.4e-58	27	369	301	617	0.6489563567362429
GT48.hmm	739	Pfor|Pfor_220	1928	7.8e-289	3	727	869	1641	0.979702300405954
GT50.hmm	262	Pfor|Pfor_22046	187	6.8e-66	91	261	1	173	0.648854961832061
GT1.hmm	382	Pfor|Pfor_22085	555	9.1e-26	169	358	230	445	0.49476439790575916
CE9.hmm	373	Pfor|Pfor_22169	191	4.2e-50	2	173	13	189	0.4584450402144772
GT48.hmm	739	Pfor|Pfor_222	749	1.3e-191	243	721	1	495	0.6468200270635994
GT1.hmm	382	Pfor|Pfor_22293	549	1.8e-29	223	378	302	472	0.40575916230366493
GH20.hmm	337	Pfor|Pfor_22346	543	2.7e-90	12	335	188	505	0.9584569732937686
GT20.hmm	475	Pfor|Pfor_22416	476	4.7e-199	5	474	6	475	0.9873684210526316
GT15.hmm	273	Pfor|Pfor_22449	282	1.3e-52	1	181	84	267	0.6593406593406593
AA11.hmm	191	Pfor|Pfor_22475	291	1.6e-44	1	163	17	175	0.8481675392670157
GH72.hmm	312	Pfor|Pfor_22494	516	1.4e-118	5	312	34	339	0.9839743589743589
GT39.hmm	223	Pfor|Pfor_22735	267	1.1e-59	4	206	47	267	0.905829596412556
GH20.hmm	337	Pfor|Pfor_22780	178	1.9e-29	215	336	1	127	0.3590504451038576
GH16_4.hmm	316	Pfor|Pfor_23021	428	1.7e-114	1	316	79	422	0.9968354430379747
GH47.hmm	446	Pfor|Pfor_23273	565	3.6e-158	1	446	121	562	0.9977578475336323
AA3_2.hmm	568	Pfor|Pfor_23463	631	1.1e-163	3	568	63	602	0.9947183098591549
GT24.hmm	248	Pfor|Pfor_23591	1531	2.2e-130	1	248	1232	1479	0.9959677419354839
AA6.hmm	195	Pfor|Pfor_23602	642	8e-70	1	194	23	216	0.9897435897435898
GH18.hmm	296	Pfor|Pfor_23668	395	4e-78	4	278	24	394	0.9256756756756757
AA11.hmm	191	Pfor|Pfor_23708	211	2.2e-37	10	163	21	162	0.8010471204188482
GT58.hmm	364	Pfor|Pfor_23864	220	4.1e-69	145	364	3	218	0.6016483516483516
GT1.hmm	382	Pfor|Pfor_23938	582	2.1e-24	129	352	173	452	0.5837696335078534
GT2_Chitin_synth_2.hmm	527	Pfor|Pfor_23957	412	9.9e-113	271	526	1	252	0.4838709677419355
GH20.hmm	337	Pfor|Pfor_24205	294	6e-44	6	139	155	291	0.39465875370919884
GT2_Glycos_transf_2.hmm	170	Pfor|Pfor_24610	238	5.4e-34	1	169	6	176	0.9882352941176471
CE4.hmm	130	Pfor|Pfor_24648	340	9.6e-28	6	124	111	232	0.9076923076923077
GH37.hmm	491	Pfor|Pfor_24699	901	1.9e-145	2	490	155	711	0.9938900203665988
GT4.hmm	160	Pfor|Pfor_24795	204	5.8e-30	24	158	2	160	0.8375
GT23.hmm	318	Pfor|Pfor_2485	214	1.7e-70	141	316	1	173	0.550314465408805
GT58.hmm	364	Pfor|Pfor_24859	210	2.2e-54	3	143	68	209	0.38461538461538464
GT23.hmm	318	Pfor|Pfor_2486	560	5.8e-122	1	316	213	519	0.9905660377358491
GT15.hmm	273	Pfor|Pfor_24914	165	6.1e-36	1	101	65	165	0.3663003663003663
