#	promoter	binding sites
1	MCIC6FC_008577	0
2	MCIC6FC_008578	0
3	MCIC6FC_008579	0
4	MCIC6FC_008580	0
5	MCIC6FC_008581	0
6	MCIC6FC_008582	0
7	MCIC6FC_008583	0
8	MCIC6FC_008584+MCIC6FC_008585	1
9	MCIC6FC_008586	0
10	MCIC6FC_008587+MCIC6FC_008588	0
11	MCIC6FC_008589	1
12	MCIC6FC_008590	0
13	MCIC6FC_008591+MCIC6FC_008592	0
14	MCIC6FC_008593	0
15	MCIC6FC_008594+MCIC6FC_008595	0
16	MCIC6FC_008596+MCIC6FC_008597	0
17	MCIC6FC_008598	0
18	MCIC6FC_008599	0
19	MCIC6FC_008600+MCIC6FC_008601	0
20	MCIC6FC_008602	0
21	MCIC6FC_008603	0
