HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT8.hmm	257	EC986|EC986_000060-T1	626	1.9e-50	29	256	148	369	0.8832684824902723
GH13_25.hmm	434	EC986|EC986_000070-T1	236	2.5e-99	127	354	2	236	0.5230414746543779
GH81.hmm	622	EC986|EC986_000156-T1	710	2.5e-175	14	622	79	706	0.977491961414791
GH18.hmm	296	EC986|EC986_000470-T1	516	3.6e-54	27	258	183	478	0.7804054054054054
GH18.hmm	296	EC986|EC986_000486-T1	633	3.9e-47	74	278	40	304	0.6891891891891891
GT1.hmm	382	EC986|EC986_000508-T1	550	3.9e-26	199	339	254	428	0.36649214659685864
GH18.hmm	296	EC986|EC986_000684-T1	387	6.5e-72	3	286	13	379	0.956081081081081
GH18.hmm	296	EC986|EC986_000737-T1	430	1.3e-75	4	284	24	364	0.9459459459459459
GH18.hmm	296	EC986|EC986_000738-T1	496	1.7e-77	3	283	23	364	0.9459459459459459
GT1.hmm	382	EC986|EC986_000847-T1	550	2e-25	186	352	241	441	0.43455497382198954
GT1.hmm	382	EC986|EC986_000848-T1	550	1.4e-25	194	348	256	437	0.4031413612565445
GT69.hmm	239	EC986|EC986_000850-T1	361	2.9e-62	1	238	38	289	0.9916317991631799
GH3.hmm	216	EC986|EC986_001061-T1	787	3.4e-61	3	211	121	339	0.9629629629629629
AA11.hmm	191	EC986|EC986_001064-T1	338	2.3e-40	12	163	44	182	0.7905759162303665
AA11.hmm	191	EC986|EC986_001065-T1	428	3.4e-40	17	164	49	184	0.7696335078534031
GH72.hmm	312	EC986|EC986_001342-T1	502	5.2e-114	4	310	17	314	0.9807692307692307
GH72.hmm	312	EC986|EC986_001343-T1	529	9.7e-120	4	311	17	314	0.9839743589743589
GH25.hmm	177	EC986|EC986_001385-T1	222	7.9e-56	1	176	25	204	0.9887005649717514
GH25.hmm	177	EC986|EC986_001386-T1	223	8.2e-56	1	176	25	204	0.9887005649717514
GH25.hmm	177	EC986|EC986_001387-T1	230	5.9e-47	2	176	28	212	0.9830508474576272
GH47.hmm	446	EC986|EC986_001499-T1	748	6.5e-142	1	445	16	451	0.9955156950672646
GH5_9.hmm	303	EC986|EC986_001500-T1	402	3.7e-106	2	303	73	376	0.9933993399339934
GT1.hmm	382	EC986|EC986_001577-T1	555	9.1e-26	221	360	276	454	0.36387434554973824
GH47.hmm	446	EC986|EC986_001597-T1	232	6.2e-66	1	184	54	228	0.4103139013452915
GH47.hmm	446	EC986|EC986_001598-T1	462	7.8e-120	1	445	36	446	0.9955156950672646
GH47.hmm	446	EC986|EC986_001599-T1	484	5.1e-138	1	445	51	478	0.9955156950672646
AA3_2.hmm	568	EC986|EC986_001627-T1	593	5.3e-68	212	566	239	592	0.6232394366197183
GT69.hmm	239	EC986|EC986_001667-T1	434	6.2e-51	32	238	2	222	0.8619246861924686
GH18.hmm	296	EC986|EC986_001687-T1	475	1.6e-58	4	286	25	402	0.9527027027027027
AA7.hmm	458	EC986|EC986_001881-T1	500	2.3e-96	3	458	54	490	0.9934497816593887
AA7.hmm	458	EC986|EC986_001882-T1	493	5.8e-103	3	458	54	490	0.9934497816593887
GH18.hmm	296	EC986|EC986_002096-T1	766	9.7e-30	152	283	1	162	0.44256756756756754
GT39.hmm	223	EC986|EC986_002134-T1	772	6.4e-68	1	223	95	333	0.9955156950672646
GH18.hmm	296	EC986|EC986_002213-T1	387	1.4e-71	3	286	13	379	0.956081081081081
CE16.hmm	267	EC986|EC986_002247-T1	296	5.7e-16	5	266	27	286	0.9775280898876404
CE16.hmm	267	EC986|EC986_002249-T1	296	3.3e-17	5	266	27	286	0.9775280898876404
CE16.hmm	267	EC986|EC986_002250-T1	296	2.9e-17	5	266	27	286	0.9775280898876404
AA3_2.hmm	568	EC986|EC986_002276-T1	593	3.4e-70	212	566	239	592	0.6232394366197183
GH18.hmm	296	EC986|EC986_002325-T1	420	6.4e-72	3	284	26	409	0.9493243243243243
GH18.hmm	296	EC986|EC986_002326-T1	431	2.2e-73	2	284	32	416	0.9527027027027027
GT2_Chitin_synth_2.hmm	527	EC986|EC986_002419-T1	1400	9.4e-221	8	526	626	1146	0.9829222011385199
AA7.hmm	458	EC986|EC986_002427-T1	500	1.5e-98	3	458	54	490	0.9934497816593887
GT71.hmm	264	EC986|EC986_002500-T1	584	1.8e-44	4	264	221	502	0.9848484848484849
GH18.hmm	296	EC986|EC986_002501-T1	814	1.4e-22	3	205	48	300	0.6824324324324325
CBM21.hmm	107	EC986|EC986_002545-T1	379	7.8e-29	3	106	115	227	0.9626168224299065
GT1.hmm	382	EC986|EC986_002563-T1	550	9.4e-24	187	348	246	437	0.4214659685863874
GT69.hmm	239	EC986|EC986_002564-T1	390	5.7e-62	1	238	67	318	0.9916317991631799
GT22.hmm	389	EC986|EC986_002590-T1	518	1.1e-84	2	388	8	403	0.9922879177377892
GT71.hmm	264	EC986|EC986_002593-T1	584	1.1e-44	4	264	221	502	0.9848484848484849
GT1.hmm	382	EC986|EC986_002645-T1	528	2.1e-26	221	369	276	463	0.387434554973822
CE4.hmm	130	EC986|EC986_002784-T1	229	2.7e-33	8	126	38	159	0.9076923076923077
AA11.hmm	191	EC986|EC986_002814-T1	208	1.6e-29	13	163	39	182	0.7853403141361257
AA11.hmm	191	EC986|EC986_002815-T1	213	3.9e-31	13	162	44	186	0.7801047120418848
AA11.hmm	191	EC986|EC986_002818-T1	205	1.8e-31	15	162	41	178	0.7696335078534031
GT1.hmm	382	EC986|EC986_002835-T1	289	6e-26	227	368	16	196	0.36910994764397903
AA11.hmm	191	EC986|EC986_002908-T1	285	1.5e-32	12	162	45	186	0.7853403141361257
GH5_9.hmm	303	EC986|EC986_002943-T1	248	2.2e-61	98	303	6	219	0.6765676567656765
GH72.hmm	312	EC986|EC986_002991-T1	258	8.5e-98	5	256	15	257	0.8044871794871795
GH18.hmm	296	EC986|EC986_003027-T1	578	1.8e-73	3	288	196	571	0.9628378378378378
GH72.hmm	312	EC986|EC986_003041-T1	469	2.1e-51	6	293	27	308	0.9198717948717948
GT2_Chitin_synth_2.hmm	527	EC986|EC986_003045-T1	990	4.7e-256	19	526	372	870	0.9620493358633776
GH16_19.hmm	174	EC986|EC986_003113-T1	250	1.7e-26	22	168	81	220	0.8390804597701149
GH16_19.hmm	174	EC986|EC986_003114-T1	257	3.7e-26	21	170	79	221	0.8563218390804598
GT1.hmm	382	EC986|EC986_003135-T1	495	1.9e-23	209	349	259	440	0.36649214659685864
GT1.hmm	382	EC986|EC986_003136-T1	550	1.6e-22	205	348	252	436	0.3743455497382199
GT1.hmm	382	EC986|EC986_003137-T1	553	3.5e-21	201	351	259	443	0.39267015706806285
GT1.hmm	382	EC986|EC986_003181-T1	540	1.4e-26	132	332	177	411	0.5235602094240838
GT58.hmm	364	EC986|EC986_003213-T1	443	1.6e-131	3	364	54	406	0.9917582417582418
GH5_9.hmm	303	EC986|EC986_003281-T1	402	4.4e-106	2	303	73	376	0.9933993399339934
GT15.hmm	273	EC986|EC986_003415-T1	395	3.5e-120	1	272	85	354	0.9926739926739927
GT1.hmm	382	EC986|EC986_003417-T1	515	3e-25	182	347	202	401	0.4319371727748691
GT22.hmm	389	EC986|EC986_003459-T1	518	2.5e-84	3	388	9	403	0.9897172236503856
AA3_2.hmm	568	EC986|EC986_003482-T1	607	8e-100	2	567	31	604	0.9947183098591549
GH16_19.hmm	174	EC986|EC986_003489-T1	365	2.5e-60	3	174	105	272	0.9827586206896551
GT39.hmm	223	EC986|EC986_003536-T1	190	3.3e-42	3	126	47	187	0.5515695067264574
AA11.hmm	191	EC986|EC986_003612-T1	206	9.5e-36	13	163	41	180	0.7853403141361257
AA11.hmm	191	EC986|EC986_003613-T1	205	1.2e-35	13	163	40	179	0.7853403141361257
AA11.hmm	191	EC986|EC986_003614-T1	205	3.4e-35	17	163	44	179	0.7643979057591623
AA3_2.hmm	568	EC986|EC986_003832-T1	593	1.1e-69	212	566	239	592	0.6232394366197183
GH18.hmm	296	EC986|EC986_004007-T1	519	2e-75	2	283	24	407	0.9493243243243243
GH18.hmm	296	EC986|EC986_004008-T1	513	5.5e-77	2	284	24	408	0.9527027027027027
GH16_19.hmm	174	EC986|EC986_004012-T1	345	6.1e-57	3	174	103	269	0.9827586206896551
AA11.hmm	191	EC986|EC986_004023-T1	347	7.4e-41	1	182	14	185	0.9476439790575916
GT1.hmm	382	EC986|EC986_004042-T1	550	3.1e-24	196	331	251	420	0.35340314136125656
GH16_4.hmm	316	EC986|EC986_004096-T1	208	1.3e-56	1	140	64	208	0.439873417721519
GH72.hmm	312	EC986|EC986_004127-T1	462	4.3e-104	43	311	9	274	0.8589743589743589
AA3_2.hmm	568	EC986|EC986_004216-T1	605	2.1e-98	2	567	31	603	0.9947183098591549
GH25.hmm	177	EC986|EC986_004269-T1	231	1.6e-50	2	176	28	212	0.9830508474576272
GH25.hmm	177	EC986|EC986_004270-T1	197	1.6e-21	20	176	30	179	0.8813559322033898
CBM63.hmm	78	EC986|EC986_004291-T1	242	2e-18	3	72	138	206	0.8846153846153846
AA3_2.hmm	568	EC986|EC986_004341-T1	352	2.5e-60	2	313	20	351	0.5475352112676056
GT58.hmm	364	EC986|EC986_004471-T1	443	7e-131	3	364	54	406	0.9917582417582418
GH18.hmm	296	EC986|EC986_004517-T1	566	2.6e-73	3	288	184	559	0.9628378378378378
AA11.hmm	191	EC986|EC986_004527-T1	117	6e-18	6	97	36	116	0.47643979057591623
GH31.hmm	427	EC986|EC986_004566-T1	801	1.7e-160	2	425	358	801	0.990632318501171
GH20.hmm	337	EC986|EC986_004592-T1	559	5.6e-92	7	336	157	496	0.9762611275964391
GH20.hmm	337	EC986|EC986_004593-T1	553	4.6e-93	8	336	166	504	0.973293768545994
GH5_12.hmm	539	EC986|EC986_004602-T1	739	1.6e-93	1	290	425	733	0.536178107606679
GT1.hmm	382	EC986|EC986_004741-T1	555	1.3e-24	216	366	275	460	0.39267015706806285
GT1.hmm	382	EC986|EC986_004742-T1	432	4.7e-26	227	361	159	332	0.3507853403141361
GH5_9.hmm	303	EC986|EC986_004770-T1	529	1.4e-90	1	303	175	500	0.9966996699669967
GT15.hmm	273	EC986|EC986_004810-T1	390	5.1e-120	1	272	80	349	0.9926739926739927
GT15.hmm	273	EC986|EC986_004811-T1	168	2.5e-52	1	134	37	167	0.48717948717948717
GH16_4.hmm	316	EC986|EC986_004847-T1	461	7e-92	1	316	82	458	0.9968354430379747
AA11.hmm	191	EC986|EC986_004940-T1	212	1.3e-42	1	163	4	164	0.8481675392670157
GT1.hmm	382	EC986|EC986_004976-T1	345	2.7e-21	198	348	49	229	0.39267015706806285
CE9.hmm	373	EC986|EC986_005024-T1	239	8.3e-53	1	209	20	239	0.5576407506702413
GT22.hmm	389	EC986|EC986_005111-T1	638	2.2e-79	2	389	32	482	0.9948586118251928
GT24.hmm	248	EC986|EC986_005129-T1	851	2.4e-129	1	248	555	802	0.9959677419354839
GH16_19.hmm	174	EC986|EC986_005216-T1	271	3.8e-55	21	174	96	246	0.8793103448275862
GT15.hmm	273	EC986|EC986_005272-T1	396	2.1e-118	1	272	86	355	0.9926739926739927
AA11.hmm	191	EC986|EC986_005315-T1	213	5.5e-31	14	163	45	187	0.7801047120418848
AA7.hmm	458	EC986|EC986_005391-T1	314	9e-83	3	220	54	273	0.4737991266375546
GH16_19.hmm	174	EC986|EC986_005393-T1	296	1.9e-55	21	173	121	270	0.8735632183908046
CE16.hmm	267	EC986|EC986_005466-T1	296	5e-16	29	262	48	282	0.8726591760299626
GT15.hmm	273	EC986|EC986_005496-T1	389	4.9e-113	1	272	68	336	0.9926739926739927
AA3_2.hmm	568	EC986|EC986_005502-T1	580	3e-86	1	530	22	580	0.9313380281690141
AA11.hmm	191	EC986|EC986_005515-T1	346	2.3e-32	1	163	19	173	0.8481675392670157
GT33.hmm	425	EC986|EC986_005534-T1	437	3.6e-142	2	424	3	431	0.9929411764705882
GT15.hmm	273	EC986|EC986_005546-T1	372	1.1e-115	1	272	62	332	0.9926739926739927
GT20.hmm	475	EC986|EC986_005572-T1	485	1.5e-198	6	474	9	480	0.9852631578947368
GH18.hmm	296	EC986|EC986_005715-T1	476	1.1e-73	2	285	36	419	0.956081081081081
GT15.hmm	273	EC986|EC986_005771-T1	353	9.2e-114	2	272	30	299	0.989010989010989
GT4.hmm	160	EC986|EC986_005825-T1	304	4.5e-32	8	153	68	241	0.90625
GT2_Chitin_synth_2.hmm	527	EC986|EC986_005845-T1	464	1.5e-206	13	381	97	464	0.698292220113852
GT71.hmm	264	EC986|EC986_006014-T1	513	3.4e-45	4	264	159	425	0.9848484848484849
GT1.hmm	382	EC986|EC986_006116-T1	321	2.8e-25	215	351	32	214	0.35602094240837695
GT1.hmm	382	EC986|EC986_006172-T1	409	1.2e-25	199	349	113	297	0.39267015706806285
GT15.hmm	273	EC986|EC986_006212-T1	361	6.4e-101	1	271	46	306	0.989010989010989
GH16_2.hmm	326	EC986|EC986_006213-T1	505	1.2e-131	1	326	128	452	0.9969325153374233
GT71.hmm	264	EC986|EC986_006216-T1	310	5.8e-39	53	264	5	221	0.7992424242424242
GT20.hmm	475	EC986|EC986_006229-T1	423	6.6e-133	5	407	6	423	0.8463157894736842
GH72.hmm	312	EC986|EC986_006381-T1	304	2.4e-115	3	294	19	302	0.9326923076923077
GT15.hmm	273	EC986|EC986_006402-T1	400	2.9e-107	1	271	78	346	0.989010989010989
GH16_19.hmm	174	EC986|EC986_006522-T1	250	8e-27	22	168	81	220	0.8390804597701149
GH16_19.hmm	174	EC986|EC986_006523-T1	257	9.2e-27	21	170	79	221	0.8563218390804598
GH25.hmm	177	EC986|EC986_006562-T1	222	1.1e-55	1	176	24	203	0.9887005649717514
AA3_2.hmm	568	EC986|EC986_006574-T1	591	7.6e-92	2	566	20	588	0.9929577464788732
GH16_19.hmm	174	EC986|EC986_006653-T1	271	8.3e-56	21	174	96	246	0.8793103448275862
GT1.hmm	382	EC986|EC986_006660-T1	555	2.1e-25	221	367	276	461	0.38219895287958117
GT2_Glycos_transf_2.hmm	170	EC986|EC986_006691-T1	327	1.5e-30	1	166	69	247	0.9705882352941176
GT66.hmm	693	EC986|EC986_006701-T1	418	4.5e-121	13	413	17	418	0.5772005772005772
CBM63.hmm	78	EC986|EC986_006825-T1	214	6.5e-21	2	75	128	200	0.9358974358974359
GT39.hmm	223	EC986|EC986_006840-T1	297	8e-57	2	191	90	296	0.8475336322869955
GH18.hmm	296	EC986|EC986_006928-T1	420	5.4e-22	17	200	20	247	0.6182432432432432
GH13_8.hmm	293	EC986|EC986_006978-T1	709	1.5e-152	1	293	256	549	0.9965870307167235
GT1.hmm	382	EC986|EC986_006998-T1	506	4.1e-28	221	361	276	455	0.36649214659685864
AA11.hmm	191	EC986|EC986_007212-T1	395	4.9e-34	1	163	19	173	0.8481675392670157
GT15.hmm	273	EC986|EC986_007228-T1	412	3.1e-116	1	272	85	355	0.9926739926739927
GT1.hmm	382	EC986|EC986_007257-T1	548	5e-22	35	353	66	432	0.8324607329842932
GT71.hmm	264	EC986|EC986_007274-T1	312	1.7e-17	163	264	34	151	0.38257575757575757
GH20.hmm	337	EC986|EC986_007344-T1	748	1.1e-32	10	334	152	470	0.9614243323442137
GH72.hmm	312	EC986|EC986_007374-T1	501	1.2e-113	4	310	17	314	0.9807692307692307
AA6.hmm	195	EC986|EC986_007385-T1	267	5.7e-75	1	194	8	201	0.9897435897435898
AA6.hmm	195	EC986|EC986_007386-T1	247	3.1e-74	2	194	6	198	0.9846153846153847
AA7.hmm	458	EC986|EC986_007391-T1	282	2.3e-34	149	458	1	277	0.6746724890829694
AA11.hmm	191	EC986|EC986_007433-T1	217	7.1e-34	1	164	18	174	0.8534031413612565
GT1.hmm	382	EC986|EC986_007439-T1	427	5.6e-24	231	379	158	345	0.387434554973822
GH18.hmm	296	EC986|EC986_007481-T1	422	1.7e-73	3	284	24	407	0.9493243243243243
CBM63.hmm	78	EC986|EC986_007496-T1	214	1.1e-17	2	75	128	200	0.9358974358974359
GH16_19.hmm	174	EC986|EC986_007501-T1	267	2e-54	21	173	92	241	0.8735632183908046
AA3_2.hmm	568	EC986|EC986_007535-T1	342	4.4e-67	237	566	3	329	0.579225352112676
GH3.hmm	216	EC986|EC986_007564-T1	630	3.1e-61	2	211	120	339	0.9675925925925926
GH17.hmm	311	EC986|EC986_007565-T1	300	1.2e-27	11	306	37	288	0.9485530546623794
GT15.hmm	273	EC986|EC986_007610-T1	398	1.8e-113	3	272	79	347	0.9853479853479854
GH132.hmm	303	EC986|EC986_007733-T1	449	6.1e-66	26	303	145	449	0.9141914191419142
GT1.hmm	382	EC986|EC986_007756-T1	542	1.4e-19	207	365	247	453	0.41361256544502617
GT15.hmm	273	EC986|EC986_007801-T1	171	1.1e-58	1	143	32	171	0.5201465201465202
GT15.hmm	273	EC986|EC986_007802-T1	175	4.3e-46	158	272	2	118	0.4175824175824176
CBM63.hmm	78	EC986|EC986_007849-T1	214	6.7e-18	2	75	128	200	0.9358974358974359
GT71.hmm	264	EC986|EC986_007859-T1	433	3.6e-40	18	264	6	281	0.9318181818181818
GT2_Chitin_synth_2.hmm	527	EC986|EC986_007867-T1	1249	4.2e-186	5	411	860	1248	0.7703984819734345
AA6.hmm	195	EC986|EC986_007972-T1	397	4.4e-74	1	194	5	198	0.9897435897435898
GH47.hmm	446	EC986|EC986_007988-T1	483	5.3e-139	1	446	54	481	0.9977578475336323
GT48.hmm	739	EC986|EC986_007998-T1	648	9.9e-162	291	724	2	437	0.5859269282814614
GH17.hmm	311	EC986|EC986_008128-T1	331	9.2e-23	2	306	55	321	0.977491961414791
GH5_9.hmm	303	EC986|EC986_008136-T1	248	2.2e-61	98	303	6	219	0.6765676567656765
GH132.hmm	303	EC986|EC986_008320-T1	232	3.1e-62	71	298	2	224	0.7491749174917491
GT1.hmm	382	EC986|EC986_008373-T1	292	1.9e-27	219	354	23	210	0.35340314136125656
GT71.hmm	264	EC986|EC986_008376-T1	260	3.5e-30	94	264	1	171	0.6439393939393939
GT2_Chitin_synth_1.hmm	163	EC986|EC986_008464-T1	748	3.8e-79	1	163	72	234	0.9938650306748467
AA7.hmm	458	EC986|EC986_008522-T1	418	5.9e-95	25	458	1	415	0.9454148471615721
GH18.hmm	296	EC986|EC986_008558-T1	288	4.7e-56	93	283	10	277	0.6418918918918919
GH16_4.hmm	316	EC986|EC986_008616-T1	388	1.3e-123	1	316	65	385	0.9968354430379747
GT15.hmm	273	EC986|EC986_008698-T1	389	4.3e-58	11	270	78	340	0.9487179487179487
AA3_2.hmm	568	EC986|EC986_008709-T1	275	2.2e-53	278	567	1	273	0.5088028169014085
AA11.hmm	191	EC986|EC986_008713-T1	297	2.1e-40	16	163	27	161	0.7696335078534031
GH47.hmm	446	EC986|EC986_008754-T1	210	5.6e-59	1	175	39	210	0.3901345291479821
AA6.hmm	195	EC986|EC986_008774-T1	247	2.2e-74	2	194	6	198	0.9846153846153847
AA6.hmm	195	EC986|EC986_008775-T1	212	3.5e-56	48	194	1	146	0.7487179487179487
GT71.hmm	264	EC986|EC986_008838-T1	584	8.9e-47	4	264	221	502	0.9848484848484849
GT50.hmm	262	EC986|EC986_008875-T1	352	1.1e-64	1	198	139	352	0.7519083969465649
GH25.hmm	177	EC986|EC986_009045-T1	222	1.7e-57	1	176	24	203	0.9887005649717514
GT2_Chitin_synth_2.hmm	527	EC986|EC986_009062-T1	1146	2.9e-68	18	213	960	1146	0.3700189753320683
AA3_2.hmm	568	EC986|EC986_009072-T1	591	4.5e-91	2	566	20	588	0.9929577464788732
GH47.hmm	446	EC986|EC986_009074-T1	285	6.8e-83	1	234	58	284	0.5224215246636771
GH13_25.hmm	434	EC986|EC986_009132-T1	1066	7.3e-150	3	335	720	1066	0.7649769585253456
GT15.hmm	273	EC986|EC986_009382-T1	240	4.4e-64	1	151	93	240	0.5494505494505495
CE16.hmm	267	EC986|EC986_009421-T1	296	6.5e-16	5	266	27	286	0.9775280898876404
AA11.hmm	191	EC986|EC986_009511-T1	205	8.9e-35	15	163	42	179	0.774869109947644
GH37.hmm	491	EC986|EC986_009557-T1	766	1.4e-143	2	489	140	701	0.9918533604887984
CE16.hmm	267	EC986|EC986_009727-T1	254	2.2e-16	1	257	4	248	0.9588014981273408
GH18.hmm	296	EC986|EC986_009822-T1	441	2.3e-76	4	284	35	375	0.9459459459459459
AA7.hmm	458	EC986|EC986_010168-T1	449	4e-81	4	315	55	367	0.6790393013100436
AA7.hmm	458	EC986|EC986_010172-T1	463	1.1e-17	5	187	17	200	0.39737991266375544
CBM63.hmm	78	EC986|EC986_010255-T1	214	1.4e-19	2	75	128	200	0.9358974358974359
AA11.hmm	191	EC986|EC986_010448-T1	193	6.6e-34	22	163	40	167	0.7382198952879581
AA7.hmm	458	EC986|EC986_010508-T1	497	5.7e-87	3	219	54	272	0.47161572052401746
GH5_9.hmm	303	EC986|EC986_010579-T1	337	1.8e-49	1	128	199	331	0.41914191419141916
GT57.hmm	481	EC986|EC986_010659-T1	247	1.1e-52	220	480	1	223	0.5405405405405406
GT2_Chitin_synth_2.hmm	527	EC986|EC986_010665-T1	916	2.9e-110	4	271	662	916	0.5066413662239089
CE16.hmm	267	EC986|EC986_010748-T1	296	2.8e-17	5	266	27	286	0.9775280898876404
CBM63.hmm	78	EC986|EC986_010765-T1	214	5.3e-21	2	75	128	200	0.9358974358974359
GH18.hmm	296	EC986|EC986_010822-T1	333	1.8e-65	51	273	17	332	0.75
CBM63.hmm	78	EC986|EC986_010831-T1	212	8e-25	2	76	126	199	0.9487179487179487
GT48.hmm	739	EC986|EC986_010843-T1	912	1.6e-290	3	696	163	905	0.9377537212449256
GH25.hmm	177	EC986|EC986_011094-T1	111	2.1e-27	1	79	25	102	0.4406779661016949
GT15.hmm	273	EC986|EC986_011218-T1	152	9.8e-46	164	272	2	112	0.3956043956043956
GT15.hmm	273	EC986|EC986_011330-T1	211	3.7e-76	105	272	1	170	0.6117216117216118
GH25.hmm	177	EC986|EC986_011407-T1	231	1.4e-44	2	176	28	212	0.9830508474576272
GT15.hmm	273	EC986|EC986_011446-T1	389	5.7e-114	1	272	68	336	0.9926739926739927
AA11.hmm	191	EC986|EC986_011470-T1	193	4.5e-34	25	163	22	145	0.7225130890052356
GT1.hmm	382	EC986|EC986_011499-T1	469	1.6e-20	146	353	92	347	0.5418848167539267
AA3_2.hmm	568	EC986|EC986_011514-T1	253	4.7e-25	3	229	20	252	0.397887323943662
GT2_Glycos_transf_2.hmm	170	EC986|EC986_011820-T1	158	1.4e-32	1	130	6	139	0.7588235294117647
GT2_Chitin_synth_2.hmm	527	EC986|EC986_012074-T1	763	4.9e-154	5	350	434	762	0.6546489563567363
GT39.hmm	223	EC986|EC986_012111-T1	175	1.1e-34	1	101	57	174	0.4484304932735426
AA3_2.hmm	568	EC986|EC986_012245-T1	484	2.3e-76	92	567	1	482	0.8362676056338029
CE4.hmm	130	EC986|EC986_012285-T1	195	1.8e-35	8	126	11	132	0.9076923076923077
