Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
EC985|EC985_000109-T1	GT24(1196-1443)	GT24	GT24	N	3
EC985|EC985_000120-T1	GH47(51-480)	GH47	N	N	2
EC985|EC985_000190-T1	GH25(21-200)	GH25	N	Y(1-16)	2
EC985|EC985_000238-T1	AA11(20-175)	N	N	N	1
EC985|EC985_000239-T1	AA11(20-183)	N	N	N	1
EC985|EC985_000240-T1	AA11(20-183)	N	N	N	1
EC985|EC985_000265-T1	AA11(40-180)	N	N	N	1
EC985|EC985_000266-T1	AA11(40-180)	N	N	N	1
EC985|EC985_000267-T1	AA11(40-179)	N	N	N	1
EC985|EC985_000268-T1	AA11(45-180)	N	N	N	1
EC985|EC985_000323-T1	GT58(4-181)	N	N	N	1
EC985|EC985_000378-T1	GH18(56-299)	GH18	N	N	2
EC985|EC985_000408-T1	GH63(607-815)	GH63	GH63	N	3
EC985|EC985_000417-T1	CBM63(146-219)	N	N	N	1
EC985|EC985_000508-T1	GH132(20-266)	GH132	N	Y(1-44)	2
EC985|EC985_000558-T1	GH18(623-870)	GH18+CBM1+CBM19	N	N	2
EC985|EC985_000617-T1	GT3(17-637)	GT3	GT3	N	3
EC985|EC985_000641-T1	GT35(155-871)	GT35	GT35	N	3
EC985|EC985_000646-T1	GH17(40-302)	N	N	Y(1-22)	1
EC985|EC985_000648-T1	GH17(40-291)	N	N	N	1
EC985|EC985_000714-T1	GH18(2-378)	N	N	N	1
EC985|EC985_000721-T1	AA7(67-488)	N	N	N	1
EC985|EC985_000731-T1	GT4(193-338)	GT4	GT4	N	3
EC985|EC985_000906-T1	GT22(2-285)	N	N	N	1
EC985|EC985_000913-T1	AA1_1(30-336)	N	N	Y(1-22)	1
EC985|EC985_000982-T1	GH13_5(64-404)	GH13+CBM20	GH13_5	N	3
EC985|EC985_000989-T1	GT48(796-1569)	GT48	GT48	N	3
EC985|EC985_000991-T1	GH13_5(26-362)	GH13	GH13_5	N	3
EC985|EC985_001017-T1	GH18(27-370)	N	N	N	1
EC985|EC985_001109-T1	GH18(27-309)	CBM19	GH18	N	3
EC985|EC985_001142-T1	CE9(23-408)	CE9	CE9	N	3
EC985|EC985_001183-T1	GH47(11-446)	GH47	GH47	N	3
EC985|EC985_001188-T1	AA6(42-235)	N	N	N	1
EC985|EC985_001288-T1	GT15(80-352)	GT15	GT15	N	3
EC985|EC985_001290-T1	GT15(79-349)	GT15	GT15	N	3
EC985|EC985_001293-T1	GT15(57-325)	GT15	GT15	N	3
EC985|EC985_001295-T1	GT66(16-658)	GT66	GT66	N	3
EC985|EC985_001355-T1	GH20(157-495)	GH20	GH20	Y(1-21)	3
EC985|EC985_001366-T1	GT2_Chitin_synth_1(156-318)+GT2_Chitin_synth_2(296-489)	GT2	GT2+2.4.1.16	N	3
EC985|EC985_001371-T1	GH16_2(119-440)	N	GH16_2	N	2
EC985|EC985_001390-T1	GT21(55-286)	N	N	N	1
EC985|EC985_001542-T1	AA6(8-200)	N	N	N	1
EC985|EC985_001543-T1	AA6(8-200)	N	N	N	1
EC985|EC985_001545-T1	AA6(8-201)	N	N	N	1
EC985|EC985_001584-T1	GT21(63-294)	N	GT21	N	2
EC985|EC985_001601-T1	GT2_Chitin_synth_2(1180-1681)	GT2	GT2	N	3
EC985|EC985_001641-T1	AA3_2(48-637)	N	AA3	Y(1-23)	2
EC985|EC985_001706-T1	AA11(40-175)	N	N	Y(1-23)	1
EC985|EC985_001729-T1	GT2_Chitin_synth_2(1-345)	GT2	GT2	N	3
EC985|EC985_001750-T1	GT2_Chitin_synth_2(1147-1656)	GT2	GT2	N	3
EC985|EC985_001797-T1	GH16_19(110-272)	N	N	N	1
EC985|EC985_001825-T1	GT57(43-498)	GT57	GT57	N	3
EC985|EC985_001881-T1	GT15(113-362)	N	N	N	1
EC985|EC985_001931-T1	GH16_19(50-194)	N	N	N	1
EC985|EC985_001952-T1	CE16(33-300)	N	N	N	1
EC985|EC985_001969-T1	GH5_12(30-563)	GH5	GH5_12	N	3
EC985|EC985_001993-T1	CE4(41-163)	N	N	N	1
EC985|EC985_002125-T1	GT2_Glycos_transf_2(61-239)	N	N	N	1
EC985|EC985_002151-T1	AA6(6-200)	N	N	N	1
EC985|EC985_002187-T1	GT39(72-310)	GT39	GT39	N	3
EC985|EC985_002268-T1	GH31(348-791)	GH31	GH31	N	3
EC985|EC985_002295-T1	AA6(6-200)	AA6	N	N	2
EC985|EC985_002296-T1	AA6(6-200)	AA6	N	N	2
EC985|EC985_002299-T1	AA6(6-200)	AA6	N	N	2
EC985|EC985_002350-T1	GT1(218-428)	N	N	N	1
EC985|EC985_002353-T1	GT2_Chitin_synth_2(1141-1650)	GT2	GT2	N	3
EC985|EC985_002383-T1	GT1(224-399)	N	N	N	1
EC985|EC985_002409-T1	CE1(430-655)	N	N	Y(1-23)	1
EC985|EC985_002460-T1	AA11(13-156)	N	N	N	1
EC985|EC985_002464-T1	AA11(42-175)	N	N	N	1
EC985|EC985_002567-T1	GH18(27-269)	GH18+CBM19	N	N	2
EC985|EC985_002600-T1	CE1(24-284)	N	N	N	1
EC985|EC985_002747-T1	GT2_Chitin_synth_2(544-1056)	GT2	GT2	N	3
EC985|EC985_002756-T1	CE4(28-145)	CE4+CBM18	N	N	2
EC985|EC985_002757-T1	CE4(29-147)	CE4+CBM18	N	Y(1-35)	2
EC985|EC985_002815-T1	AA6(6-200)	AA6	N	N	2
EC985|EC985_002827-T1	GT2_Chitin_synth_2(390-885)	GT2	GT2	N	3
EC985|EC985_002872-T1	AA6(10-200)	AA6	N	N	2
EC985|EC985_002885-T1	GT1(267-455)	N	N	N	1
EC985|EC985_002886-T1	GT1(264-454)	N	N	N	1
EC985|EC985_002945-T1	GH18(63-243)	N	N	Y(1-25)	1
EC985|EC985_002947-T1	GT48(877-1647)	GT48	GT48	N	3
EC985|EC985_002956-T1	GH18(24-365)	GH18	N	Y(1-24)	2
EC985|EC985_002966-T1	GT57(143-619)	GT57	GT57	N	3
EC985|EC985_002994-T1	GT2_Chitin_synth_2(308-612)	N	N	Y(1-28)	1
EC985|EC985_003061-T1	GH47(82-498)	GH47	N	N	2
EC985|EC985_003072-T1	GH47(1-473)	GH47	N	N	2
EC985|EC985_003076-T1	AA11(80-206)	N	N	N	1
EC985|EC985_003139-T1	GH47(34-464)	GH47	GH47	N	3
EC985|EC985_003141-T1	GT15(50-321)	GT15	GT15	N	3
EC985|EC985_003145-T1	GH3(121-345)	GH3	GH3	Y(1-26)	3
EC985|EC985_003154-T1	GH132(139-380)	N	N	N	1
EC985|EC985_003214-T1	GH31(364-597)	N	GH31	N	2
EC985|EC985_003217-T1	GH31(354-587)	GH31	GH31	N	3
EC985|EC985_003375-T1	GT1(243-436)	N	N	N	1
EC985|EC985_003403-T1	GH72(16-318)	N	CBM43+GH72	Y(1-23)	2
EC985|EC985_003409-T1	GH72(16-318)	N	CBM43+GH72	Y(1-25)	2
EC985|EC985_003418-T1	AA11(41-181)	N	N	N	1
EC985|EC985_003516-T1	CE1(430-655)	N	N	Y(1-23)	1
EC985|EC985_003530-T1	GH18(96-316)	N	N	N	1
EC985|EC985_003597-T1	GT22(28-433)	N	N	N	1
EC985|EC985_003639-T1	GH132(45-280)	N	N	N	1
EC985|EC985_003652-T1	GT76(30-376)	N	N	N	1
EC985|EC985_003696-T1	AA1_2(47-342)	N	N	Y(1-23)	1
EC985|EC985_003734-T1	GT1(234-399)	N	N	N	1
EC985|EC985_003794-T1	GT1(764-1171)	GT1	GT1	N	3
EC985|EC985_003796-T1	GH132(141-429)	GH132	N	N	2
EC985|EC985_003978-T1	GH16_19(110-272)	N	N	Y(1-25)	1
EC985|EC985_004112-T1	GH17(83-356)	N	N	Y(1-29)	1
EC985|EC985_004139-T1	GT1(152-446)	N	N	N	1
EC985|EC985_004209-T1	GH72(17-313)	GH72+CBM43	CBM43+GH72	N	3
EC985|EC985_004211-T1	GH72(18-314)	GH72+CBM43	CBM43+GH72	N	3
EC985|EC985_004221-T1	GH72(17-313)	GH72+CBM43	CBM43+GH72	N	3
EC985|EC985_004322-T1	GH20(185-495)	GH20	GH20	N	3
EC985|EC985_004408-T1	AA11(56-213)	N	N	N	1
EC985|EC985_004462-T1	GH16_19(213-378)	N	N	Y(1-21)	1
EC985|EC985_004527-T1	GH37(159-715)	GH37	GH37	N	3
EC985|EC985_004586-T1	AA6(10-200)	AA6	N	N	2
EC985|EC985_004672-T1	GH16_4(55-375)	CBM39+CBM4+CBM54+CBM6	GH16_4	N	3
EC985|EC985_004701-T1	GH16_4(54-381)	CBM39+CBM6	GH16_4	N	3
EC985|EC985_004709-T1	GT2_Chitin_synth_2(601-1114)	GT2	GT2	N	3
EC985|EC985_004729-T1	AA7(67-488)	N	N	N	1
EC985|EC985_004739-T1	GT4(184-300)	GT4	GT4	N	3
EC985|EC985_004807-T1	AA1_2(47-351)	N	N	N	1
EC985|EC985_004888-T1	AA11(22-179)	N	N	Y(1-34)	1
EC985|EC985_004889-T1	AA11(22-179)	N	N	N	1
EC985|EC985_004897-T1	AA11(41-181)	N	N	Y(1-25)	1
EC985|EC985_004941-T1	CE4(27-147)	CE4+CBM18	N	N	2
EC985|EC985_004961-T1	GH3(121-351)	GH3	GH3	N	3
EC985|EC985_004963-T1	GT4(217-399)	GT4	GT4	N	3
EC985|EC985_005037-T1	GT39(72-310)	GT39	GT39	N	3
EC985|EC985_005056-T1	GH18(24-364)	GH18+CBM12+CBM5+CBM55	N	Y(1-24)	2
EC985|EC985_005086-T1	GH17(83-331)	N	N	Y(1-28)	1
EC985|EC985_005119-T1	GH81(65-692)	GH81	GH81	N	3
EC985|EC985_005139-T1	GH72(17-320)	N	CBM43+GH72	N	2
EC985|EC985_005147-T1	GH18(23-357)	GH18+CBM12+CBM5	N	N	2
EC985|EC985_005176-T1	GT22(8-457)	GT22	N	N	2
EC985|EC985_005180-T1	AA2(23-261)	N	N	N	1
EC985|EC985_005226-T1	GH72(17-320)	GH72	CBM43+GH72	Y(1-18)	3
EC985|EC985_005230-T1	GH18(23-357)	GH18+CBM12+CBM5	N	N	2
EC985|EC985_005232-T1	GH47(41-471)	GH47	N	Y(1-28)	2
EC985|EC985_005329-T1	GT2_Chitin_synth_2(389-884)	GT2	GT2	N	3
EC985|EC985_005489-T1	GH17(83-331)	N	N	Y(1-69)	1
EC985|EC985_005498-T1	GT48(872-1646)	GT48	GT48	N	3
EC985|EC985_005537-T1	GT2_Glycos_transf_2(44-222)	N	N	N	1
EC985|EC985_005560-T1	AA3_2(42-615)	AA3	AA3	N	3
EC985|EC985_005589-T1	GH18(2-375)	GH18+CBM12+CBM2+CBM5	N	N	2
EC985|EC985_005765-T1	GH31(358-591)	GH31+CBM32+CBM51	CBM51+GH31	N	3
EC985|EC985_005918-T1	GT22(41-310)	N	N	N	1
EC985|EC985_005945-T1	GH16_4(55-375)	CBM39+CBM4+CBM54+CBM6	GH16_4	N	3
EC985|EC985_005958-T1	AA3_2(48-637)	N	AA3	Y(1-25)	2
EC985|EC985_006001-T1	GH20(185-493)	GH20	GH20	N	3
EC985|EC985_006021-T1	GH132(124-395)	GH132	N	N	2
EC985|EC985_006039-T1	GT48(796-1569)	GT48	GT48	N	3
EC985|EC985_006041-T1	GH13_5(31-367)	GH13	GH13_5	N	3
EC985|EC985_006123-T1	GH24(24-161)	N	N	Y(1-23)	1
EC985|EC985_006159-T1	GT4(288-441)	GT4	GT4	N	3
EC985|EC985_006201-T1	GH18(23-355)	GH18+CBM12+CBM5	N	N	2
EC985|EC985_006214-T1	GH5_9(174-490)	GH5	GH5_9	N	3
EC985|EC985_006215-T1	GH5_9(154-469)	GH5	GH5_9	N	3
EC985|EC985_006258-T1	GH24(24-161)	N	N	Y(1-23)	1
EC985|EC985_006302-T1	AA6(6-200)	AA6	N	N	2
EC985|EC985_006390-T1	GH5_9(158-473)	GH5	GH5_9	N	3
EC985|EC985_006391-T1	GH5_9(167-482)	GH5	GH5_9	Y(1-43)	3
EC985|EC985_006465-T1	GT1(227-398)	N	N	N	1
EC985|EC985_006495-T1	GH47(77-502)	GH47	GH47	N	3
EC985|EC985_006543-T1	GH17(109-379)	N	N	N	1
EC985|EC985_006611-T1	GT33(2-441)	GT33	GT33	N	3
EC985|EC985_006667-T1	GH132(134-395)	GH132	N	N	2
EC985|EC985_006707-T1	GT1(162-446)	N	N	Y(1-18)	1
EC985|EC985_006823-T1	GH18(4-368)	GH18+CBM12+CBM5	N	N	2
EC985|EC985_006824-T1	GH18(23-407)	GH18	GH18	Y(1-22)	3
EC985|EC985_006872-T1	GT2_Chitin_synth_2(999-1501)	GT2	GT2	N	3
EC985|EC985_006891-T1	GH16_4(54-381)	CBM39+CBM6	GH16_4	N	3
EC985|EC985_006900-T1	GH3(121-346)	GH3	GH3	N	3
EC985|EC985_006954-T1	GT1(336-523)	N	N	N	1
EC985|EC985_006956-T1	GT1(254-443)	N	N	N	1
EC985|EC985_006976-T1	GH18(20-401)	GH18+CBM12+CBM5	N	N	2
EC985|EC985_007223-T1	AA3_2(41-614)	AA3	N	Y(1-21)	2
EC985|EC985_007245-T1	GH72(17-313)	GH72+CBM43	CBM43+GH72	N	3
EC985|EC985_007297-T1	GH47(41-494)	GH47	GH47	N	3
EC985|EC985_007322-T1	GH38(267-375)	N	N	N	1
EC985|EC985_007437-T1	AA3_2(41-614)	AA3	AA3	Y(1-21)	3
EC985|EC985_007461-T1	GT48(878-1402)	GT48	GT48	N	3
EC985|EC985_007631-T1	GT20(7-472)	GT20+CBM20	GT20+2.4.1.15	N	3
EC985|EC985_007827-T1	GT20(6-472)	GT20+CBM20	GT20+2.4.1.15	N	3
EC985|EC985_007883-T1	GT2_Glycos_transf_2(7-149)	GT2	GT2	N	3
EC985|EC985_007996-T1	GH16_3(195-464)	N	N	Y(1-32)	1
EC985|EC985_008223-T1	CE4(27-145)	CE4+CBM18	N	N	2
EC985|EC985_008334-T1	GT1(216-436)	N	N	N	1
EC985|EC985_008414-T1	GT39(87-324)	GT39	GT39	N	3
EC985|EC985_008485-T1	AA6(8-200)	N	N	N	1
EC985|EC985_008486-T1	AA6(1-185)	N	N	N	1
EC985|EC985_008488-T1	AA6(8-201)	N	N	N	1
EC985|EC985_008501-T1	GT39(51-289)	GT39	GT39	N	3
EC985|EC985_008521-T1	GH18(27-304)	GH18+CBM1+CBM19	CBM19+GH18+3.2.1.14	Y(1-20)	3
EC985|EC985_008561-T1	GT1(196-423)	N	N	N	1
EC985|EC985_008579-T1	GH25(69-223)	N	N	N	1
EC985|EC985_008639-T1	GT32(109-188)	N	N	Y(1-38)	1
EC985|EC985_008640-T1	GT32(94-174)	GT32	N	N	2
EC985|EC985_008643-T1	GT32(61-140)	N	N	N	1
EC985|EC985_008677-T1	GT22(7-457)	GT22	N	N	2
EC985|EC985_008681-T1	AA2(23-261)	N	N	N	1
EC985|EC985_008682-T1	CBM21(118-227)	N	N	N	1
EC985|EC985_008737-T1	AA3_2(42-615)	AA3	AA3	Y(1-22)	3
EC985|EC985_008818-T1	GT4(283-438)	GT4	GT4	N	3
EC985|EC985_008831-T1	GT2_Chitin_synth_2(545-1057)	GT2	GT2	N	3
EC985|EC985_008849-T1	AA3_2(42-615)	AA3	AA3	Y(1-22)	3
EC985|EC985_008985-T1	GT8(11-231)	GT8	N	N	2
EC985|EC985_008988-T1	GT32(66-145)	GT32	N	N	2
EC985|EC985_008995-T1	GT1(283-455)	N	N	N	1
EC985|EC985_009093-T1	GH16_19(50-194)	N	N	N	1
EC985|EC985_009104-T1	GT33(2-441)	GT33	GT33	N	3
EC985|EC985_009110-T1	GT39(71-310)	GT39	N	N	2
EC985|EC985_009113-T1	GH16_19(82-226)	N	N	Y(1-24)	1
EC985|EC985_009119-T1	CE1(430-655)	N	N	Y(1-23)	1
EC985|EC985_009121-T1	GT1(195-448)	N	N	N	1
EC985|EC985_009170-T1	CE4(27-146)	N	N	N	1
EC985|EC985_009183-T1	GT1(283-455)	N	N	N	1
EC985|EC985_009214-T1	GH81(6-336)	N	N	N	1
EC985|EC985_009230-T1	CBM21(120-230)	N	N	N	1
EC985|EC985_009231-T1	CBM21(111-218)	N	N	N	1
EC985|EC985_009264-T1	GT39(66-306)	GT39	GT39	N	3
EC985|EC985_009338-T1	GT39(66-306)	GT39	GT39	N	3
EC985|EC985_009360-T1	GT50(129-425)	GT50	GT50	N	3
EC985|EC985_009439-T1	GH47(52-508)	GH47	GH47	N	3
EC985|EC985_009493-T1	GT57(80-404)	N	N	N	1
EC985|EC985_009494-T1	GT57(10-479)	GT57	GT57	N	3
EC985|EC985_009533-T1	GH18(22-401)	GH18+CBM12+CBM5	N	N	2
EC985|EC985_009556-T1	GH18(24-403)	GH18+CBM12+CBM5	N	N	2
EC985|EC985_009567-T1	GH5_9(167-482)	GH5	GH5_9	N	3
EC985|EC985_009583-T1	GH17(82-356)	N	N	N	1
EC985|EC985_009604-T1	GT8(11-308)	N	N	N	1
EC985|EC985_009609-T1	GT59(72-486)	GT59	N	N	2
EC985|EC985_009615-T1	GT32(70-146)	N	N	N	1
EC985|EC985_009622-T1	GH18(23-355)	GH18+CBM12+CBM5	N	N	2
EC985|EC985_009655-T1	GT15(47-334)	GT15	N	N	2
