HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT1.hmm	382	Conco1|Conco1_10000	552	6.7e-26	205	352	262	442	0.38481675392670156
GH3.hmm	216	Conco1|Conco1_10159	780	3.3e-63	2	209	119	344	0.9583333333333334
GH3.hmm	216	Conco1|Conco1_10160	304	3.6e-57	2	185	111	304	0.8472222222222222
GH16_19.hmm	174	Conco1|Conco1_10278	250	8e-27	22	168	81	220	0.8390804597701149
AA6.hmm	195	Conco1|Conco1_10630	216	3.2e-73	1	194	8	201	0.9897435897435898
AA6.hmm	195	Conco1|Conco1_10631	210	1.4e-71	1	194	8	201	0.9897435897435898
GT1.hmm	382	Conco1|Conco1_10761	557	2.4e-20	180	348	243	441	0.4397905759162304
GT1.hmm	382	Conco1|Conco1_10762	563	1.2e-23	221	375	284	477	0.4031413612565445
GT3.hmm	637	Conco1|Conco1_10786	699	6.9e-298	1	624	22	638	0.978021978021978
GH47.hmm	446	Conco1|Conco1_109977	466	9e-137	1	426	36	450	0.952914798206278
AA11.hmm	191	Conco1|Conco1_11001	221	3e-34	12	163	55	195	0.7905759162303665
AA11.hmm	191	Conco1|Conco1_11002	204	4.3e-31	13	163	39	178	0.7853403141361257
AA11.hmm	191	Conco1|Conco1_11323	287	1.6e-39	26	163	8	129	0.7172774869109948
GT2_Chitin_synth_2.hmm	527	Conco1|Conco1_11865	1893	1.4e-230	5	526	1203	1705	0.9886148007590133
GT2_Chitin_synth_2.hmm	527	Conco1|Conco1_11868	1871	1.7e-234	4	527	1170	1677	0.9924098671726755
GT1.hmm	382	Conco1|Conco1_11881	551	2.9e-29	215	350	253	439	0.35340314136125656
GT1.hmm	382	Conco1|Conco1_12304	491	1.3e-25	221	366	212	396	0.3795811518324607
AA3_2.hmm	568	Conco1|Conco1_12330	591	4.6e-96	2	566	20	588	0.9929577464788732
AA3_2.hmm	568	Conco1|Conco1_12331	360	1e-58	2	321	20	359	0.5616197183098591
AA3_2.hmm	568	Conco1|Conco1_12538	781	3.5e-89	1	566	127	727	0.9947183098591549
GT1.hmm	382	Conco1|Conco1_129209	466	9.6e-22	195	352	158	349	0.4109947643979058
GH47.hmm	446	Conco1|Conco1_13029	225	2.9e-40	31	191	71	224	0.35874439461883406
GT2_Chitin_synth_2.hmm	527	Conco1|Conco1_13125	1878	1.6e-236	5	527	1155	1661	0.9905123339658444
GT1.hmm	382	Conco1|Conco1_13130	375	3e-29	221	366	96	280	0.3795811518324607
AA3_2.hmm	568	Conco1|Conco1_13366	547	2.1e-88	34	567	3	545	0.9383802816901409
GH47.hmm	446	Conco1|Conco1_14013	348	3.1e-16	265	427	209	346	0.3632286995515695
GT66.hmm	693	Conco1|Conco1_141291	724	9.3e-182	13	599	17	650	0.8455988455988456
GH13_5.hmm	342	Conco1|Conco1_162586	431	5.7e-140	2	342	52	393	0.9941520467836257
GH38.hmm	269	Conco1|Conco1_16377	1097	7.7e-82	3	263	252	511	0.966542750929368
GH81.hmm	622	Conco1|Conco1_166321	710	6.8e-175	14	622	79	706	0.977491961414791
GH18.hmm	296	Conco1|Conco1_16669	475	4.6e-59	4	286	25	402	0.9527027027027027
GH16_19.hmm	174	Conco1|Conco1_167423	151	1.6e-25	21	158	16	148	0.7873563218390804
AA6.hmm	195	Conco1|Conco1_167679	209	2.7e-73	1	194	8	201	0.9897435897435898
AA11.hmm	191	Conco1|Conco1_167803	226	1.5e-42	1	163	18	178	0.8481675392670157
GT15.hmm	273	Conco1|Conco1_168080	379	1.4e-121	1	273	66	339	0.9963369963369964
GT8.hmm	257	Conco1|Conco1_169005	300	1.6e-37	33	254	3	272	0.8599221789883269
GH18.hmm	296	Conco1|Conco1_170638	417	1.1e-73	2	284	27	409	0.9527027027027027
GH72.hmm	312	Conco1|Conco1_170725	505	4.4e-119	5	312	15	312	0.9839743589743589
GH16_3.hmm	230	Conco1|Conco1_171042	263	5.2e-60	1	230	18	262	0.9956521739130435
GT15.hmm	273	Conco1|Conco1_17592	373	3.6e-43	11	270	78	324	0.9487179487179487
AA7.hmm	458	Conco1|Conco1_17736	500	3.9e-91	3	458	54	490	0.9934497816593887
GH17.hmm	311	Conco1|Conco1_18455	300	1.1e-26	11	306	37	288	0.9485530546623794
GH31.hmm	427	Conco1|Conco1_18914	618	2.8e-70	199	427	352	583	0.5339578454332553
AA3_2.hmm	568	Conco1|Conco1_19424	592	1.4e-89	3	566	22	589	0.9911971830985915
GT39.hmm	223	Conco1|Conco1_19747	732	4.8e-69	3	222	47	285	0.9820627802690582
GT39.hmm	223	Conco1|Conco1_19890	772	2.2e-68	1	223	95	333	0.9955156950672646
GH17.hmm	311	Conco1|Conco1_20584	309	6.6e-19	14	306	46	299	0.9389067524115756
