HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH81.hmm	622	DFQ34|DFQ34_000056-T1	710	6.1e-176	14	622	79	706	0.977491961414791
GT8.hmm	257	DFQ34|DFQ34_000084-T1	496	1.2e-48	29	256	9	230	0.8832684824902723
AA11.hmm	191	DFQ34|DFQ34_000168-T1	328	1.2e-25	24	128	51	142	0.5445026178010471
GH13_25.hmm	434	DFQ34|DFQ34_000342-T1	264	6.7e-83	100	319	36	260	0.5046082949308756
GH18.hmm	296	DFQ34|DFQ34_000347-T1	1176	3.4e-39	77	288	294	541	0.7128378378378378
GH18.hmm	296	DFQ34|DFQ34_000492-T1	432	2.1e-36	83	283	24	269	0.6756756756756757
GH13_5.hmm	342	DFQ34|DFQ34_000806-T1	516	5.3e-139	2	342	52	393	0.9941520467836257
GT1.hmm	382	DFQ34|DFQ34_000826-T1	555	1.8e-25	216	366	275	460	0.39267015706806285
GT1.hmm	382	DFQ34|DFQ34_000827-T1	555	1.7e-24	221	367	276	461	0.38219895287958117
GT15.hmm	273	DFQ34|DFQ34_000932-T1	372	1.2e-115	1	272	62	332	0.9926739926739927
GT15.hmm	273	DFQ34|DFQ34_000933-T1	395	1.3e-115	1	272	85	355	0.9926739926739927
GT15.hmm	273	DFQ34|DFQ34_000934-T1	412	1.6e-114	1	272	85	355	0.9926739926739927
GH16_19.hmm	174	DFQ34|DFQ34_001053-T1	357	7.4e-63	3	174	113	281	0.9827586206896551
GT39.hmm	223	DFQ34|DFQ34_001072-T1	761	1.4e-66	1	223	84	322	0.9955156950672646
GT2_Chitin_synth_2.hmm	527	DFQ34|DFQ34_001198-T1	1192	6.7e-286	13	527	615	1128	0.9753320683111955
GT1.hmm	382	DFQ34|DFQ34_001199-T1	550	2.8e-26	192	334	247	423	0.3717277486910995
GT1.hmm	382	DFQ34|DFQ34_001200-T1	549	5.3e-27	192	349	246	437	0.4109947643979058
GH13_25.hmm	434	DFQ34|DFQ34_001363-T1	1571	2.8e-191	3	433	1074	1522	0.9907834101382489
GH16_19.hmm	174	DFQ34|DFQ34_001364-T1	365	3.5e-61	3	174	105	272	0.9827586206896551
GT2_Chitin_synth_2.hmm	527	DFQ34|DFQ34_001391-T1	877	1.8e-254	18	526	258	757	0.9639468690702088
GH18.hmm	296	DFQ34|DFQ34_001455-T1	387	8.3e-74	3	286	13	379	0.956081081081081
GT15.hmm	273	DFQ34|DFQ34_001650-T1	398	3.8e-106	1	271	76	344	0.989010989010989
GT1.hmm	382	DFQ34|DFQ34_001743-T1	517	1.2e-23	216	350	254	439	0.3507853403141361
AA6.hmm	195	DFQ34|DFQ34_001780-T1	397	2e-74	1	194	5	198	0.9897435897435898
GH18.hmm	296	DFQ34|DFQ34_001804-T1	820	3.7e-71	2	284	32	416	0.9527027027027027
GH18.hmm	296	DFQ34|DFQ34_001804-T1	820	8.6e-71	5	284	429	810	0.9425675675675675
GT15.hmm	273	DFQ34|DFQ34_001837-T1	396	1.5e-118	1	272	86	355	0.9926739926739927
GT15.hmm	273	DFQ34|DFQ34_001838-T1	403	7.7e-119	1	272	93	362	0.9926739926739927
GH18.hmm	296	DFQ34|DFQ34_001863-T1	210	6.8e-24	2	135	36	202	0.44932432432432434
CE16.hmm	267	DFQ34|DFQ34_002113-T1	296	3.2e-17	5	266	27	286	0.9775280898876404
CE16.hmm	267	DFQ34|DFQ34_002114-T1	296	1.1e-16	5	263	27	283	0.9662921348314607
CE16.hmm	267	DFQ34|DFQ34_002115-T1	296	2.6e-16	5	263	27	283	0.9662921348314607
GT1.hmm	382	DFQ34|DFQ34_002202-T1	486	2e-16	199	352	234	435	0.4005235602094241
GT1.hmm	382	DFQ34|DFQ34_002203-T1	555	6.9e-21	175	355	209	439	0.4712041884816754
GT1.hmm	382	DFQ34|DFQ34_002204-T1	503	3.6e-18	204	352	187	383	0.387434554973822
GT15.hmm	273	DFQ34|DFQ34_002289-T1	367	1.7e-110	1	271	44	312	0.989010989010989
