#	promoter	start	end	length
1	gene_3538	1	953	953
2	gene_3539+gene_3540	4132	4982	851
3	gene_3541	5826	6505	680
4	gene_3542	7451	7623	173
5	gene_3543	8335	8946	612
6	gene_3544	12404	13454	1051
7	gene_3546+gene_3547	14682	16301	1620
8	gene_3548+gene_3549	18603	18903	301
9	gene_3552	23027	24077	1051
10	gene_3553+gene_3554	26269	26723	455
11	gene_3555	29019	29869	851
12	gene_3556	33704	34754	1051
13	gene_3557	36168	37218	1051
14	gene_3558	37594	38644	1051
15	gene_3559	40348	40987	640
16	gene_3560	42034	42239	206
17	gene_3561	46695	47745	1051
18	gene_3562	49914	50328	415
19	gene_3563+gene_3564	50833	52714	1882
20	gene_3565	55055	56105	1051
21	gene_3566	57189	58239	1051
22	gene_3567	61654	62703	1050
23	gene_3568	63664	63883	220
24	gene_3569	66307	66696	390
25	gene_3570	68924	69974	1051
26	gene_3572	74845	75596	752
27	gene_3573+gene_3574	77509	77732	224
28	gene_3575	80358	80734	377
29	gene_3576	81357	82407	1051
30	gene_3577	83310	84360	1051
31	gene_3579+gene_3580	86296	86553	258
32	gene_3581	87198	87865	668
33	gene_3583	89630	90680	1051
