#	promoter	start	end	length
1	gene_6934	190640	191690	1051
2	gene_6935	411373	412423	1051
3	gene_6936	585690	586740	1051
4	gene_6937	625999	627049	1051
5	gene_6938	648621	649671	1051
6	gene_6939	736559	737609	1051
7	gene_6940	853819	854869	1051
8	gene_6941	906177	907227	1051
9	gene_6943	968272	969322	1051
10	gene_6944	1044841	1045891	1051
11	gene_6945	1096580	1097630	1051
12	gene_6946	1225024	1226074	1051
13	gene_6947	1315649	1316699	1051
14	gene_6948	1398175	1399225	1051
15	gene_6949	1490789	1491839	1051
16	gene_6950	1546616	1547666	1051
17	gene_6951	1688346	1689396	1051
18	gene_6952	1838155	1839205	1051
19	gene_6953	1886434	1887484	1051
20	gene_6954	1921787	1922837	1051
21	gene_6955	1991835	1992885	1051
22	gene_6956	2095179	2096229	1051
23	gene_6957	2145088	2146138	1051
24	gene_6958	2167835	2168885	1051
25	gene_6959	2191105	2192155	1051
26	gene_6960	2275369	2276419	1051
27	gene_6962	2420505	2421555	1051
28	gene_6963	2538452	2539502	1051
29	gene_6964	2567214	2568264	1051
30	gene_6965	2764909	2765959	1051
31	gene_6966	2828690	2829740	1051
32	gene_6967	3043519	3044569	1051
33	gene_6968	3058935	3059985	1051
34	gene_6970	3767702	3768752	1051
35	gene_6971	3946812	3947862	1051
36	gene_6972	4240380	4241430	1051
37	gene_6973	4245416	4246466	1051
38	gene_6974	4378120	4379170	1051
39	gene_6975	4503646	4504696	1051
40	gene_6976	4512343	4513393	1051
41	gene_6978	4760755	4761805	1051
42	gene_6979	4947893	4948943	1051
43	gene_6980	4957866	4958916	1051
44	gene_6981	5027604	5028654	1051
45	gene_6982	5285246	5286296	1051
46	gene_6983	5543826	5544876	1051
47	gene_6984	5584281	5585331	1051
48	gene_6985	5606002	5607052	1051
49	gene_6986	5668641	5669691	1051
50	gene_6987	5801940	5802990	1051
51	gene_6988	5806800	5807850	1051
52	gene_6990	5963297	5964347	1051
53	gene_6991	5992290	5993340	1051
54	gene_6992	6105905	6106511	607
55	gene_6993	6107236	6108286	1051
56	gene_6994	6136482	6137532	1051
57	gene_6996	6455786	6456836	1051
58	gene_6997	6596421	6597471	1051
59	gene_6999	6730597	6731647	1051
60	gene_7000	6776485	6777535	1051
61	gene_7001	6834669	6835719	1051
62	gene_7002	6949139	6950189	1051
63	gene_7004	6979820	6980870	1051
64	gene_7005	7126671	7127721	1051
65	gene_7006	7177747	7178797	1051
66	gene_7007	7198477	7199527	1051
67	gene_7008	7294022	7295072	1051
68	gene_7009	7348114	7349164	1051
69	gene_7010	7392485	7393535	1051
70	gene_7011	7428826	7429876	1051
71	gene_7012	7463209	7464259	1051
72	gene_7014	7549850	7550900	1051
