#	promoter	start	end	length
1	gene_8547	77780	78830	1051
2	gene_8548	87659	88709	1051
3	gene_8549	103132	104182	1051
4	gene_8550	211870	212920	1051
5	gene_8551	282811	283861	1051
6	gene_8554	461307	462357	1051
7	gene_8556	502207	503257	1051
8	gene_8557	680557	681607	1051
9	gene_8558	682361	682516	156
10	gene_8559	775205	776255	1051
11	gene_8560	791361	792411	1051
12	gene_8561	801493	802543	1051
13	gene_8562+gene_8563	845623	846902	1280
14	gene_8564	901178	902228	1051
15	gene_8565	967412	968462	1051
16	gene_8567	997997	999047	1051
17	gene_8568	1019593	1020643	1051
18	gene_8569	1202376	1203426	1051
19	gene_8570	1342446	1343496	1051
20	gene_8572	1490125	1491175	1051
21	gene_8573	1502790	1503840	1051
22	gene_8574	1538146	1539196	1051
23	gene_8575	1547348	1548398	1051
24	gene_8576	1575258	1576308	1051
25	gene_8577	1670063	1671113	1051
26	gene_8579	1713380	1714430	1051
27	gene_8580	1749795	1750845	1051
28	gene_8581	1835906	1836956	1051
29	gene_8582	1879186	1880236	1051
30	gene_8583	1912548	1913598	1051
31	gene_8584	1966660	1967710	1051
32	gene_8585	2055166	2056216	1051
33	gene_8586	2078677	2079727	1051
34	gene_8587	2193325	2194375	1051
35	gene_8589	2231565	2232615	1051
36	gene_8590	2233123	2234173	1051
37	gene_8591	2259188	2260238	1051
38	gene_8592	2344157	2345207	1051
39	gene_8593	2398908	2399958	1051
40	gene_8594	2426557	2427607	1051
41	gene_8595	2450783	2451833	1051
42	gene_8596	2457049	2458099	1051
43	gene_8597	2464072	2465122	1051
44	gene_8598	2564680	2565730	1051
45	gene_8599	2677694	2678744	1051
46	gene_8600	2735300	2736350	1051
47	gene_8601	2751849	2752899	1051
48	gene_8602	2787403	2788453	1051
49	gene_8603	2860542	2861592	1051
50	gene_8604	2890617	2890789	173
51	gene_8605	2891575	2892625	1051
52	gene_8607	3013326	3014376	1051
53	gene_8608	3129146	3130196	1051
54	gene_8609+gene_8610	3231956	3233208	1253
55	gene_8611	3278613	3279663	1051
56	gene_8612	3363164	3364214	1051
57	gene_8613	3418822	3419872	1051
58	gene_8614	3451507	3452557	1051
59	gene_8615	3538677	3539727	1051
60	gene_8616	3571733	3572783	1051
61	gene_8617	3582193	3583243	1051
62	gene_8618	3641866	3642916	1051
63	gene_8619	3654696	3655746	1051
64	gene_8620	4017875	4018055	181
65	gene_8621	4018766	4019816	1051
66	gene_8622	4113751	4114801	1051
67	gene_8624	4173720	4174770	1051
68	gene_8625	4351972	4353022	1051
69	gene_8626	4489680	4490730	1051
70	gene_8627	4530004	4531054	1051
71	gene_8628	4586267	4587317	1051
72	gene_8629	4635177	4636227	1051
73	gene_8630	4734322	4735372	1051
74	gene_8631	4942828	4943878	1051
75	gene_8632	5183588	5184638	1051
76	gene_8634	5227959	5229009	1051
