#	promoter	start	end	length
1	gene_5128	444494	445544	1051
2	gene_5129	451126	452176	1051
3	gene_5130	460021	461071	1051
4	gene_5132	676620	677670	1051
5	gene_5133	774259	775309	1051
6	gene_5134	942975	944025	1051
7	gene_5135	996017	997067	1051
8	gene_5136	1075646	1076696	1051
9	gene_5137	1199550	1200600	1051
10	gene_5138	1301495	1302545	1051
11	gene_5139	1380762	1381812	1051
12	gene_5140	1438451	1439501	1051
13	gene_5141	1545489	1546539	1051
14	gene_5142	1610470	1611520	1051
15	gene_5143	1913249	1914299	1051
16	gene_5144+gene_5145	1983534	1984186	653
17	gene_5146+gene_5147	2007546	2008007	462
18	gene_5148	2022629	2023679	1051
19	gene_5149	2096628	2097678	1051
20	gene_5150	2126337	2127387	1051
21	gene_5151	2158851	2159901	1051
22	gene_5152+gene_5153	2222328	2223571	1244
23	gene_5154	2313690	2314740	1051
24	gene_5155	2512878	2513928	1051
25	gene_5156	2554058	2555108	1051
26	gene_5157	2610090	2611140	1051
27	gene_5158	2790336	2791386	1051
28	gene_5159	3014533	3015583	1051
29	gene_5160	3052144	3053194	1051
30	gene_5161	3064998	3066048	1051
31	gene_5162	3139700	3140750	1051
32	gene_5163	3243944	3244994	1051
33	gene_5164	3280222	3281272	1051
34	gene_5165	3446221	3447271	1051
35	gene_5166	3476929	3477979	1051
36	gene_5167	3530061	3531111	1051
37	gene_5168	3791005	3792055	1051
38	gene_5169	3919539	3920589	1051
39	gene_5170	3961218	3962268	1051
40	gene_5171	4007620	4008577	958
41	gene_5172	4009393	4010443	1051
42	gene_5173	4100130	4101180	1051
43	gene_5174	4178027	4179077	1051
44	gene_5175	4274178	4275228	1051
45	gene_5176	4310567	4311617	1051
46	gene_5177	4353033	4354083	1051
47	gene_5178	4373289	4374339	1051
48	gene_5179	4477992	4479042	1051
49	gene_5180	4532384	4533434	1051
50	gene_5181	4640231	4641281	1051
51	gene_5182	4692309	4693359	1051
52	gene_5183	4719216	4720266	1051
53	gene_5184	4785534	4786584	1051
54	gene_5185	4853918	4854968	1051
55	gene_5186	4918072	4919122	1051
56	gene_5187	4982002	4983052	1051
57	gene_5188	5094087	5095137	1051
58	gene_5189	5252791	5253841	1051
59	gene_5190	5401042	5402092	1051
60	gene_5191	5462993	5464043	1051
61	gene_5192	5536166	5537216	1051
62	gene_5193	5549302	5550352	1051
