HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT39.hmm	223	DFQ33|DFQ33_000026-T1	958	4e-17	2	222	38	273	0.9865470852017937
GH47.hmm	446	DFQ33|DFQ33_000081-T1	480	1.7e-128	2	446	47	476	0.9955156950672646
GT24.hmm	248	DFQ33|DFQ33_000093-T1	1513	1e-129	1	248	1196	1443	0.9959677419354839
AA2.hmm	255	DFQ33|DFQ33_000178-T1	269	8.5e-49	14	253	23	261	0.9372549019607843
GT22.hmm	389	DFQ33|DFQ33_000213-T1	571	2.6e-48	152	388	164	437	0.6066838046272494
GH5_9.hmm	303	DFQ33|DFQ33_000224-T1	518	1.3e-104	1	303	167	482	0.9966996699669967
GH5_9.hmm	303	DFQ33|DFQ33_000232-T1	506	9.6e-108	1	303	154	469	0.9966996699669967
GH5_9.hmm	303	DFQ33|DFQ33_000233-T1	526	3.6e-104	1	303	174	490	0.9966996699669967
GH16_19.hmm	174	DFQ33|DFQ33_000244-T1	249	2.2e-50	22	174	82	226	0.8735632183908046
GT39.hmm	223	DFQ33|DFQ33_000247-T1	761	7.6e-65	2	223	71	310	0.9910313901345291
GH18.hmm	296	DFQ33|DFQ33_000252-T1	414	1.4e-75	3	284	23	355	0.9493243243243243
AA11.hmm	191	DFQ33|DFQ33_000271-T1	211	1.6e-32	25	161	57	183	0.7120418848167539
AA11.hmm	191	DFQ33|DFQ33_000272-T1	211	3.7e-34	25	161	57	183	0.7120418848167539
GH47.hmm	446	DFQ33|DFQ33_000276-T1	480	9.9e-138	3	445	1	473	0.9910313901345291
AA11.hmm	191	DFQ33|DFQ33_000277-T1	211	4.1e-33	25	161	57	183	0.7120418848167539
AA11.hmm	191	DFQ33|DFQ33_000278-T1	211	3.6e-34	16	162	45	184	0.7643979057591623
AA11.hmm	191	DFQ33|DFQ33_000279-T1	211	1e-33	14	162	43	184	0.774869109947644
