HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH72.hmm	312	Conth1|Conth1_102203	297	1.5e-44	7	258	37	293	0.8044871794871795
AA11.hmm	191	Conth1|Conth1_116942	206	7.9e-36	12	163	40	180	0.7905759162303665
GT1.hmm	382	Conth1|Conth1_159241	540	1.3e-20	200	361	244	447	0.4214659685863874
GT1.hmm	382	Conth1|Conth1_161974	540	1.3e-20	200	361	244	447	0.4214659685863874
GH18.hmm	296	Conth1|Conth1_181444	453	3.3e-24	3	282	27	304	0.9425675675675675
CBM21.hmm	107	Conth1|Conth1_231773	332	3.4e-29	3	107	111	218	0.9719626168224299
GT76.hmm	407	Conth1|Conth1_246153	411	8.3e-93	8	407	30	411	0.9803439803439803
AA7.hmm	458	Conth1|Conth1_255459	490	2.6e-91	6	458	56	488	0.9868995633187773
GH132.hmm	303	Conth1|Conth1_272177	214	8.3e-62	33	249	4	214	0.7128712871287128
GT15.hmm	273	Conth1|Conth1_272462	133	1.9e-41	167	272	1	104	0.38461538461538464
AA11.hmm	191	Conth1|Conth1_272704	100	9.5e-27	67	162	1	87	0.4973821989528796
GT15.hmm	273	Conth1|Conth1_273886	116	2.3e-37	2	107	11	116	0.38461538461538464
AA11.hmm	191	Conth1|Conth1_274423	172	1.7e-39	1	162	2	158	0.8429319371727748
GT2_Chitin_synth_2.hmm	527	Conth1|Conth1_274690	933	1.9e-269	18	526	422	933	0.9639468690702088
GH132.hmm	303	Conth1|Conth1_274966	180	1.7e-26	81	248	7	163	0.5511551155115512
AA3_2.hmm	568	Conth1|Conth1_275223	570	4.4e-89	3	565	1	570	0.9894366197183099
GT1.hmm	382	Conth1|Conth1_275528	223	6e-19	188	330	10	182	0.3717277486910995
GH72.hmm	312	Conth1|Conth1_275836	217	4.8e-45	192	311	2	119	0.3814102564102564
AA3_2.hmm	568	Conth1|Conth1_275923	572	3.8e-95	2	565	2	572	0.9911971830985915
GT21.hmm	233	Conth1|Conth1_276712	332	1.6e-89	1	233	2	233	0.9957081545064378
GH18.hmm	296	Conth1|Conth1_278180	285	9.8e-22	5	203	2	241	0.668918918918919
GT32.hmm	90	Conth1|Conth1_279167	226	1.5e-22	6	89	9	88	0.9222222222222223
AA11.hmm	191	Conth1|Conth1_280315	178	8.6e-33	24	163	45	170	0.7277486910994765
AA1_1.hmm	303	Conth1|Conth1_280334	529	4.6e-65	1	284	9	315	0.933993399339934
GH16_19.hmm	174	Conth1|Conth1_280493	260	2e-54	9	174	83	248	0.9482758620689655
GH38.hmm	269	Conth1|Conth1_280964	1041	7.2e-85	2	255	250	502	0.9405204460966543
GH3.hmm	216	Conth1|Conth1_281296	721	1e-58	3	211	93	318	0.9629629629629629
GH72.hmm	312	Conth1|Conth1_281679	440	1.8e-116	4	310	5	306	0.9807692307692307
AA11.hmm	191	Conth1|Conth1_281701	188	6e-46	12	163	29	162	0.7905759162303665
GT1.hmm	382	Conth1|Conth1_281988	502	1.4e-26	207	351	236	426	0.3769633507853403
CE4.hmm	130	Conth1|Conth1_282246	200	4.3e-32	7	122	6	124	0.8846153846153846
CBM63.hmm	78	Conth1|Conth1_282741	177	8.3e-21	2	76	92	165	0.9487179487179487
GH18.hmm	296	Conth1|Conth1_282875	339	1.5e-74	6	283	1	336	0.9358108108108109
GH132.hmm	303	Conth1|Conth1_282958	190	7e-51	53	250	2	189	0.6501650165016502
GH18.hmm	296	Conth1|Conth1_283117	339	2.2e-74	6	283	1	336	0.9358108108108109
GH18.hmm	296	Conth1|Conth1_283121	339	1e-74	6	283	1	336	0.9358108108108109
CE4.hmm	130	Conth1|Conth1_283641	203	3.8e-33	5	126	8	128	0.9307692307692308
GH17.hmm	311	Conth1|Conth1_283778	285	6.1e-28	2	306	18	282	0.977491961414791
AA11.hmm	191	Conth1|Conth1_284124	183	2.8e-44	6	163	33	176	0.8219895287958116
AA3_2.hmm	568	Conth1|Conth1_284597	574	2.6e-92	1	565	3	574	0.9929577464788732
GT1.hmm	382	Conth1|Conth1_284737	523	1.3e-23	103	351	130	424	0.6492146596858639
GH18.hmm	296	Conth1|Conth1_284799	282	7.2e-25	7	204	2	251	0.6655405405405406
GH18.hmm	296	Conth1|Conth1_285049	279	1.3e-22	6	201	1	244	0.6587837837837838
GH18.hmm	296	Conth1|Conth1_285098	357	9.7e-70	3	284	15	349	0.9493243243243243
GH18.hmm	296	Conth1|Conth1_285265	398	1e-75	3	284	7	339	0.9493243243243243
GH16_19.hmm	174	Conth1|Conth1_285366	170	1.3e-50	22	174	3	147	0.8735632183908046
GH47.hmm	446	Conth1|Conth1_285411	478	6.9e-144	1	444	49	474	0.9932735426008968
GH47.hmm	446	Conth1|Conth1_285434	561	3e-134	2	445	91	554	0.9932735426008968
GH31.hmm	427	Conth1|Conth1_288371	916	6.6e-159	2	427	339	782	0.9953161592505855
GT48.hmm	739	Conth1|Conth1_289205	1799	5.9e-294	3	727	763	1537	0.979702300405954
GT15.hmm	273	Conth1|Conth1_289602	296	1.5e-81	19	272	2	240	0.9267399267399268
GH16_19.hmm	174	Conth1|Conth1_289630	194	1.7e-54	22	174	27	171	0.8735632183908046
GH18.hmm	296	Conth1|Conth1_291409	314	2.2e-22	3	197	28	271	0.6554054054054054
GH16_19.hmm	174	Conth1|Conth1_292308	374	3.9e-49	4	174	97	259	0.9770114942528736
GT20.hmm	475	Conth1|Conth1_292604	682	5e-158	75	474	5	403	0.84
GH17.hmm	311	Conth1|Conth1_292707	294	7.3e-29	2	304	13	283	0.9710610932475884
GT2_Chitin_synth_2.hmm	527	Conth1|Conth1_293031	511	9.6e-229	20	499	39	506	0.9089184060721063
GH20.hmm	337	Conth1|Conth1_293047	403	2.2e-90	12	335	23	354	0.9584569732937686
GH31.hmm	427	Conth1|Conth1_296062	714	1.8e-72	197	427	331	564	0.5386416861826698
GH47.hmm	446	Conth1|Conth1_296184	496	3.7e-103	2	446	47	492	0.9955156950672646
GT1.hmm	382	Conth1|Conth1_296489	558	1.6e-25	209	352	254	443	0.3743455497382199
GT2_Glyco_trans_2_3.hmm	197	Conth1|Conth1_296825	335	7.5e-24	3	190	132	331	0.949238578680203
GH5_12.hmm	539	Conth1|Conth1_296906	580	1.2e-176	4	539	30	563	0.9925788497217068
AA6.hmm	195	Conth1|Conth1_297203	237	3.2e-73	1	194	42	235	0.9897435897435898
GH17.hmm	311	Conth1|Conth1_297496	285	5.3e-24	10	309	8	276	0.9614147909967846
GT15.hmm	273	Conth1|Conth1_297851	116	1.2e-37	1	107	9	116	0.3882783882783883
GT15.hmm	273	Conth1|Conth1_297949	378	1.7e-112	1	272	56	328	0.9926739926739927
GH18.hmm	296	Conth1|Conth1_298232	319	6.9e-52	73	292	1	259	0.7398648648648649
AA11.hmm	191	Conth1|Conth1_298311	122	3.5e-18	1	96	22	116	0.4973821989528796
GH5_9.hmm	303	Conth1|Conth1_298320	307	2.9e-84	48	303	1	269	0.8415841584158416
CE1.hmm	227	Conth1|Conth1_298990	291	2.3e-44	1	224	24	284	0.9823788546255506
GT2_Chitin_synth_2.hmm	527	Conth1|Conth1_300293	1662	1.1e-230	6	526	999	1501	0.9867172675521821
CBM63.hmm	78	Conth1|Conth1_300893	211	3.1e-18	2	71	124	193	0.8846153846153846
GH13_5.hmm	342	Conth1|Conth1_301620	545	9.6e-129	2	342	71	411	0.9941520467836257
GH13_5.hmm	342	Conth1|Conth1_301631	476	6.8e-151	2	340	26	362	0.9883040935672515
CE4.hmm	130	Conth1|Conth1_303119	188	7e-31	14	125	2	116	0.8538461538461538
AA11.hmm	191	Conth1|Conth1_303656	198	1.2e-33	13	163	24	165	0.7853403141361257
GT33.hmm	425	Conth1|Conth1_303844	445	3.3e-150	2	424	2	441	0.9929411764705882
GH31.hmm	427	Conth1|Conth1_304068	750	4.6e-70	197	427	364	597	0.5386416861826698
GH18.hmm	296	Conth1|Conth1_305232	458	1.3e-73	2	284	18	404	0.9527027027027027
