HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH18.hmm	296	EC987|EC987_000148-T1	200	2e-17	59	171	79	183	0.3783783783783784
GH17.hmm	311	EC987|EC987_000214-T1	299	1.2e-19	11	307	33	288	0.9517684887459807
CE16.hmm	267	EC987|EC987_000258-T1	296	7.8e-18	5	266	27	286	0.9775280898876404
CE16.hmm	267	EC987|EC987_000261-T1	296	4.2e-18	32	266	51	286	0.8764044943820225
GH18.hmm	296	EC987|EC987_000362-T1	475	1.7e-60	5	286	26	402	0.9493243243243243
GT2_Chitin_synth_2.hmm	527	EC987|EC987_000382-T1	1193	5.3e-285	13	527	615	1128	0.9753320683111955
GH35.hmm	307	EC987|EC987_000490-T1	492	7.8e-20	75	264	60	298	0.6156351791530945
GT1.hmm	382	EC987|EC987_000589-T1	550	3.2e-25	172	328	227	421	0.4083769633507853
GT1.hmm	382	EC987|EC987_000598-T1	460	1.2e-24	202	346	167	345	0.3769633507853403
GT1.hmm	382	EC987|EC987_000599-T1	550	7.9e-22	202	339	257	428	0.3586387434554974
GH72.hmm	312	EC987|EC987_000693-T1	510	2.7e-38	9	280	21	286	0.8685897435897436
GT14.hmm	250	EC987|EC987_000696-T1	290	1e-29	1	185	97	290	0.736
AA11.hmm	191	EC987|EC987_000735-T1	331	2.1e-40	1	171	16	179	0.8900523560209425
GH72.hmm	312	EC987|EC987_000805-T1	486	4.6e-36	43	279	25	261	0.7564102564102564
GT71.hmm	264	EC987|EC987_000889-T1	604	2.2e-42	4	264	229	517	0.9848484848484849
GT1.hmm	382	EC987|EC987_000911-T1	554	3.9e-21	196	353	259	446	0.4109947643979058
GT1.hmm	382	EC987|EC987_000915-T1	549	8.4e-26	209	348	245	436	0.36387434554973824
GT1.hmm	382	EC987|EC987_000916-T1	550	6.8e-26	177	350	214	439	0.45287958115183247
GH18.hmm	296	EC987|EC987_001067-T1	233	5.4e-20	78	233	65	229	0.5236486486486487
GT2_Chitin_synth_2.hmm	527	EC987|EC987_001133-T1	2182	5e-220	4	526	1406	1930	0.9905123339658444
GH3.hmm	216	EC987|EC987_001280-T1	780	9.7e-61	3	207	120	342	0.9444444444444444
GH3.hmm	216	EC987|EC987_001281-T1	780	3.9e-63	2	207	119	342	0.9490740740740741
AA11.hmm	191	EC987|EC987_001282-T1	329	3.2e-38	12	177	44	199	0.8638743455497382
AA11.hmm	191	EC987|EC987_001284-T1	486	8.8e-41	18	163	54	182	0.7591623036649214
AA11.hmm	191	EC987|EC987_001285-T1	325	2e-39	25	164	60	184	0.7277486910994765
AA11.hmm	191	EC987|EC987_001287-T1	329	7e-38	13	177	45	199	0.8586387434554974
AA11.hmm	191	EC987|EC987_001288-T1	342	1e-40	13	163	30	167	0.7853403141361257
AA11.hmm	191	EC987|EC987_001289-T1	314	2.6e-38	26	163	61	182	0.7172774869109948
AA11.hmm	191	EC987|EC987_001296-T1	327	4.5e-39	25	163	62	184	0.7225130890052356
GH17.hmm	311	EC987|EC987_001331-T1	322	6.3e-22	2	306	46	312	0.977491961414791
