#	promoter	start	end	length
1	MCIC6FC_019790	1	80	80
2	MCIC6FC_019791	1912	2034	123
3	MCIC6FC_019792	7732	7963	232
4	MCIC6FC_019793	10829	11032	204
5	MCIC6FC_019794+MCIC6FC_019795	11600	11739	140
6	MCIC6FC_019796	12620	12880	261
7	MCIC6FC_019797	18263	18365	103
8	MCIC6FC_019798+MCIC6FC_019799	19393	19688	296
9	MCIC6FC_019800+MCIC6FC_019801	24870	25017	148
10	MCIC6FC_019802+MCIC6FC_019803	30132	30481	350
11	MCIC6FC_019804	36453	36737	285
12	MCIC6FC_019805+MCIC6FC_019806	42800	44109	1310
13	MCIC6FC_019807+MCIC6FC_019808	47263	47413	151
14	MCIC6FC_019809+MCIC6FC_019810	51850	52097	248
15	MCIC6FC_019811	53212	53272	61
16	MCIC6FC_019812	54830	54894	65
17	MCIC6FC_019813+MCIC6FC_019814	58212	58385	174
18	MCIC6FC_019815	58687	59202	516
19	MCIC6FC_019816+MCIC6FC_019817	61906	62167	262
20	MCIC6FC_019818	64574	64662	89
