#	promoter	start	end	length
1	MCIC6FC_011658	2311	2465	155
2	MCIC6FC_011659+MCIC6FC_011660	3910	4289	380
3	MCIC6FC_011661	11535	12070	536
4	MCIC6FC_011662+MCIC6FC_011663	12887	13150	264
5	MCIC6FC_011664	16747	16947	201
6	MCIC6FC_011665	17819	18095	277
7	MCIC6FC_011666+MCIC6FC_011667	25037	25620	584
8	MCIC6FC_011668	30095	30445	351
9	MCIC6FC_011669	30789	30906	118
10	MCIC6FC_011670	35398	35528	131
11	MCIC6FC_011671	46313	46513	201
12	MCIC6FC_011672	56618	56689	72
13	MCIC6FC_011673	65539	66031	493
14	MCIC6FC_011674+MCIC6FC_011675	69030	69219	190
15	MCIC6FC_011676	71003	71075	73
16	MCIC6FC_011677	75467	76517	1051
17	MCIC6FC_011678+MCIC6FC_011679	83573	84254	682
18	MCIC6FC_011680	86646	86729	84
19	MCIC6FC_011681	93501	93718	218
20	MCIC6FC_011682	107965	108196	232
21	MCIC6FC_011683	113293	113367	75
22	MCIC6FC_011684+MCIC6FC_011685	116292	116611	320
23	MCIC6FC_011686+MCIC6FC_011687	124134	124392	259
24	MCIC6FC_011688	126000	126234	235
25	MCIC6FC_011689+MCIC6FC_011690	131276	131542	267
26	MCIC6FC_011691	134884	135095	212
27	MCIC6FC_011692	135866	135928	63
28	MCIC6FC_011693+MCIC6FC_011694	138343	138526	184
29	MCIC6FC_011695	139164	139250	87
30	MCIC6FC_011696+MCIC6FC_011697	140648	140856	209
31	MCIC6FC_011698+MCIC6FC_011699	143138	143350	213
32	MCIC6FC_011700	144895	144993	99
33	MCIC6FC_011701	145865	146062	198
34	MCIC6FC_011702+MCIC6FC_011703	148732	148953	222
35	MCIC6FC_011704	156881	157124	244
36	MCIC6FC_011705	163325	163538	214
37	MCIC6FC_011706	166051	166156	106
38	MCIC6FC_011707	168654	168743	90
39	MCIC6FC_011708	173457	173638	182
