#	promoter	start	end	length
1	MCIC6FC_004901	2726	2786	61
2	MCIC6FC_004902+MCIC6FC_004903	7065	7217	153
3	MCIC6FC_004904+MCIC6FC_004905	9941	10423	483
4	MCIC6FC_004906	11295	11545	251
5	MCIC6FC_004907+MCIC6FC_004908	14243	14437	195
6	MCIC6FC_004909	16330	16450	121
7	MCIC6FC_004910	18627	18889	263
8	MCIC6FC_004911+MCIC6FC_004912	20937	21191	255
9	MCIC6FC_004913+MCIC6FC_004914	23612	23949	338
10	MCIC6FC_004915+MCIC6FC_004916	28981	29184	204
11	MCIC6FC_004917+MCIC6FC_004918	34567	34723	157
12	MCIC6FC_004919+MCIC6FC_004920	37726	37841	116
13	MCIC6FC_004921	38617	39126	510
14	MCIC6FC_004922	42763	43036	274
15	MCIC6FC_004923+MCIC6FC_004924	43060	43429	370
16	MCIC6FC_004925+MCIC6FC_004926	45094	45530	437
17	MCIC6FC_004927+MCIC6FC_004928	50147	50422	276
18	MCIC6FC_004929	51855	52182	328
19	MCIC6FC_004930	52206	52338	133
20	MCIC6FC_004931	52362	52466	105
21	MCIC6FC_004932	52490	52620	131
22	MCIC6FC_004933	52644	52749	106
23	MCIC6FC_004934	52773	52903	131
24	MCIC6FC_004935	52927	53162	236
25	MCIC6FC_004936	53653	53759	107
26	MCIC6FC_004937	54716	54916	201
27	MCIC6FC_004938	55827	55989	163
28	MCIC6FC_004939+MCIC6FC_004940	60635	60888	254
29	MCIC6FC_004941	62913	63051	139
30	MCIC6FC_004942	63767	63868	102
31	MCIC6FC_004943	64902	65005	104
32	MCIC6FC_004944	66069	66296	228
33	MCIC6FC_004945+MCIC6FC_004946	70707	71039	333
34	MCIC6FC_004947	72509	72816	308
35	MCIC6FC_004948	76287	76377	91
36	MCIC6FC_004949	77833	77918	86
37	MCIC6FC_004950	80163	80367	205
38	MCIC6FC_004951+MCIC6FC_004952	81834	82120	287
39	MCIC6FC_004953+MCIC6FC_004954	83188	83532	345
40	MCIC6FC_004955	92170	93220	1051
41	MCIC6FC_004956	96424	96635	212
42	MCIC6FC_004957+MCIC6FC_004958	100637	101075	439
43	MCIC6FC_004959	101482	101802	321
44	MCIC6FC_004960	102711	102817	107
45	MCIC6FC_004961	106319	106392	74
46	MCIC6FC_004962	107662	107753	92
47	MCIC6FC_004963+MCIC6FC_004964	108931	109109	179
48	MCIC6FC_004965	109454	109664	211
49	MCIC6FC_004966	114306	114465	160
50	MCIC6FC_004967	115433	115595	163
51	MCIC6FC_004968	118491	118628	138
52	MCIC6FC_004969	120282	120423	142
53	MCIC6FC_004970+MCIC6FC_004971	121112	121263	152
54	MCIC6FC_004972	123374	123553	180
55	MCIC6FC_004973+MCIC6FC_004974	126064	127789	1726
56	MCIC6FC_004975	133716	133800	85
57	MCIC6FC_004976	136846	137012	167
58	MCIC6FC_004977+MCIC6FC_004978	145867	146902	1036
59	MCIC6FC_004979	148718	148845	128
60	MCIC6FC_004980	150006	150114	109
61	MCIC6FC_004981+MCIC6FC_004982	150866	151077	212
62	MCIC6FC_004983	153402	154452	1051
63	MCIC6FC_004984	157525	157744	220
64	MCIC6FC_004985	159903	160003	101
65	MCIC6FC_004986	160590	160675	86
66	MCIC6FC_004987	162612	162699	88
67	MCIC6FC_004988	163257	163356	100
68	MCIC6FC_004989+MCIC6FC_004990	167202	167482	281
69	MCIC6FC_004991+MCIC6FC_004992	171349	171620	272
70	MCIC6FC_004993+MCIC6FC_004994	174517	174934	418
71	MCIC6FC_004995	176979	177058	80
72	MCIC6FC_004996	179135	179271	137
73	MCIC6FC_004997+MCIC6FC_004998	182561	183005	445
74	MCIC6FC_004999	185041	185175	135
75	MCIC6FC_005000	189417	189935	519
76	MCIC6FC_005001+MCIC6FC_005002	193295	193473	179
77	MCIC6FC_005003	195232	195313	82
78	MCIC6FC_005004+MCIC6FC_005005	206603	207084	482
79	MCIC6FC_005006+MCIC6FC_005007	210992	211120	129
80	MCIC6FC_005008	215298	215446	149
81	MCIC6FC_005009+MCIC6FC_005010	222213	222428	216
82	MCIC6FC_005011	229986	230172	187
83	MCIC6FC_005012+MCIC6FC_005013	235277	235711	435
84	MCIC6FC_005014+MCIC6FC_005015	238280	238483	204
85	MCIC6FC_005016	238869	239228	360
86	MCIC6FC_005017	241175	241314	140
87	MCIC6FC_005018	241640	241752	113
88	MCIC6FC_005019+MCIC6FC_005020	244052	244272	221
89	MCIC6FC_005021	244751	244915	165
90	MCIC6FC_005022+MCIC6FC_005023	247666	247879	214
