#	promoter	start	end	length
1	MCIC6FC_007967+MCIC6FC_007968	2999	3248	250
2	MCIC6FC_007969	7184	7350	167
3	MCIC6FC_007970	9699	9803	105
4	MCIC6FC_007971	10165	10500	336
5	MCIC6FC_007972+MCIC6FC_007973	10796	11023	228
6	MCIC6FC_007974	11818	11896	79
7	MCIC6FC_007975	14585	14724	140
8	MCIC6FC_007976+MCIC6FC_007977	18806	19002	197
9	MCIC6FC_007978+MCIC6FC_007979	21065	21361	297
10	MCIC6FC_007980	22316	22371	56
11	MCIC6FC_007981	27114	27216	103
12	MCIC6FC_007982	29688	30269	582
13	MCIC6FC_007983	30598	30701	104
14	MCIC6FC_007984	32613	32913	301
15	MCIC6FC_007985+MCIC6FC_007986	35457	35775	319
16	MCIC6FC_007987	36874	36999	126
17	MCIC6FC_007988	38156	38269	114
18	MCIC6FC_007989	39597	39750	154
19	MCIC6FC_007990	41028	41326	299
20	MCIC6FC_007991	44962	45052	91
21	MCIC6FC_007992	47118	47233	116
22	MCIC6FC_007993+MCIC6FC_007994	48375	49122	748
23	MCIC6FC_007995	56445	56535	91
24	MCIC6FC_007996+MCIC6FC_007997	60157	60579	423
25	MCIC6FC_007998	61352	62402	1051
26	MCIC6FC_007999	65530	65584	55
27	MCIC6FC_008000	70350	70461	112
28	MCIC6FC_008001	75701	75821	121
29	MCIC6FC_008002	83387	83489	103
30	MCIC6FC_008003+MCIC6FC_008004	89262	89624	363
31	MCIC6FC_008005	92491	92663	173
32	MCIC6FC_008006+MCIC6FC_008007	97524	98012	489
33	MCIC6FC_008008	98701	98940	240
34	MCIC6FC_008009	99757	100020	264
35	MCIC6FC_008010	104052	104154	103
36	MCIC6FC_008011	109537	109696	160
37	MCIC6FC_008012	110861	110912	52
38	MCIC6FC_008013	112633	112758	126
39	MCIC6FC_008014	116231	116409	179
40	MCIC6FC_008015	117308	117549	242
41	MCIC6FC_008016	120741	120795	55
42	MCIC6FC_008017	123039	123259	221
43	MCIC6FC_008018+MCIC6FC_008019	125150	125359	210
44	MCIC6FC_008020	126423	126561	139
45	MCIC6FC_008021	127358	127461	104
46	MCIC6FC_008022	130355	130640	286
47	MCIC6FC_008023	131474	131556	83
48	MCIC6FC_008024	132518	133371	854
49	MCIC6FC_008025	137308	137414	107
50	MCIC6FC_008026	140707	140815	109
51	MCIC6FC_008027	141546	141906	361
52	MCIC6FC_008028	147137	147395	259
53	MCIC6FC_008029+MCIC6FC_008030	149792	150021	230
54	MCIC6FC_008031	150729	150942	214
55	MCIC6FC_008032+MCIC6FC_008033	152145	152344	200
56	MCIC6FC_008034	154439	154577	139
57	MCIC6FC_008035	160016	160520	505
58	MCIC6FC_008036+MCIC6FC_008037	162185	162708	524
59	MCIC6FC_008038	165454	165609	156
60	MCIC6FC_008039	166232	166378	147
61	MCIC6FC_008040+MCIC6FC_008041	166929	167132	204
62	MCIC6FC_008042	170072	170144	73
63	MCIC6FC_008043+MCIC6FC_008044	175652	176092	441
64	MCIC6FC_008045+MCIC6FC_008046	179511	179853	343
65	MCIC6FC_008047+MCIC6FC_008048	184103	184422	320
66	MCIC6FC_008049	187713	188763	1051
67	MCIC6FC_008050	190231	190602	372
68	MCIC6FC_008051+MCIC6FC_008052	191207	191421	215
69	MCIC6FC_008053	192215	192408	194
70	MCIC6FC_008054	193700	194050	351
71	MCIC6FC_008055	194859	194931	73
72	MCIC6FC_008056	198127	198361	235
73	MCIC6FC_008057	203201	203262	62
74	MCIC6FC_008058	208546	208644	99
75	MCIC6FC_008059	213157	213266	110
76	MCIC6FC_008060+MCIC6FC_008061	214557	214752	196
77	MCIC6FC_008062	216721	216801	81
78	MCIC6FC_008063+MCIC6FC_008064	218260	218514	255
79	MCIC6FC_008065+MCIC6FC_008066	220659	220944	286
80	MCIC6FC_008067	223573	223871	299
81	MCIC6FC_008068	227202	227440	239
82	MCIC6FC_008069+MCIC6FC_008070	231490	231832	343
83	MCIC6FC_008071	233788	234081	294
84	MCIC6FC_008072	236175	236446	272
85	MCIC6FC_008073	238961	239138	178
86	MCIC6FC_008074+MCIC6FC_008075	242225	242448	224
87	MCIC6FC_008076+MCIC6FC_008077	244495	246416	1922
88	MCIC6FC_008078	250214	250322	109
89	MCIC6FC_008079+MCIC6FC_008080	252041	252218	178
90	MCIC6FC_008081	253982	254150	169
91	MCIC6FC_008082+MCIC6FC_008083	256773	256968	196
92	MCIC6FC_008084	259510	259584	75
93	MCIC6FC_008085	260060	260301	242
94	MCIC6FC_008086	260323	260571	249
95	MCIC6FC_008087	262616	262749	134
96	MCIC6FC_008088+MCIC6FC_008089	264389	264498	110
97	MCIC6FC_008090+MCIC6FC_008091	266637	266873	237
98	MCIC6FC_008092	270137	270187	51
99	MCIC6FC_008093	270597	270706	110
100	MCIC6FC_008094+MCIC6FC_008095	272967	273302	336
101	MCIC6FC_008096	276074	276159	86
102	MCIC6FC_008097+MCIC6FC_008098	277052	277220	169
103	MCIC6FC_008099+MCIC6FC_008100	279462	279964	503
104	MCIC6FC_008101	281178	281243	66
105	MCIC6FC_008102+MCIC6FC_008103	285269	285464	196
106	MCIC6FC_008104	285655	285735	81
107	MCIC6FC_008105+MCIC6FC_008106	287730	287946	217
108	MCIC6FC_008107	290889	290965	77
