#	promoter	start	end	length
1	MCIC6FC_021907	1	86	86
2	MCIC6FC_021908+MCIC6FC_021909	1327	1942	616
3	MCIC6FC_021910+MCIC6FC_021911	6822	7127	306
4	MCIC6FC_021912+MCIC6FC_021913	8962	9239	278
5	MCIC6FC_021914	9967	10049	83
6	MCIC6FC_021915+MCIC6FC_021916	13349	13888	540
7	MCIC6FC_021917+MCIC6FC_021918	20564	21019	456
8	MCIC6FC_021919	22760	22880	121
9	MCIC6FC_021920	23191	23283	93
10	MCIC6FC_021921+MCIC6FC_021922	26036	26225	190
11	MCIC6FC_021923	29529	29702	174
12	MCIC6FC_021924+MCIC6FC_021925	30928	31777	850
13	MCIC6FC_021926+MCIC6FC_021927	34564	34789	226
14	MCIC6FC_021928	40240	40603	364
15	MCIC6FC_021929	41688	41799	112
16	MCIC6FC_021930+MCIC6FC_021931	42758	43255	498
17	MCIC6FC_021932+MCIC6FC_021933	49190	49482	293
18	MCIC6FC_021934	52225	52374	150
19	MCIC6FC_021935	53620	53676	57
20	MCIC6FC_021936+MCIC6FC_021937	55196	55454	259
21	MCIC6FC_021938	55826	55898	73
22	MCIC6FC_021939	62424	62725	302
23	MCIC6FC_021940+MCIC6FC_021941	64646	65266	621
24	MCIC6FC_021942	65934	66101	168
25	MCIC6FC_021943	69991	71041	1051
26	MCIC6FC_021944	73935	74227	293
27	MCIC6FC_021945	74951	75073	123
28	MCIC6FC_021946	77074	77158	85
29	MCIC6FC_021947+MCIC6FC_021948	83780	84571	792
30	MCIC6FC_021949+MCIC6FC_021950	86905	87006	102
31	MCIC6FC_021951	88497	88626	130
32	MCIC6FC_021952	92709	93759	1051
