HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH37.hmm	491	K7432|K7432_000033-T1	716	9.4e-146	2	489	134	682	0.9918533604887984
CBM9.hmm	182	K7432|K7432_000051-T1	389	5.9e-17	2	92	43	137	0.4945054945054945
GH5_12.hmm	539	K7432|K7432_000070-T1	714	1.3e-216	1	539	14	541	0.9981447124304267
GH46.hmm	222	K7432|K7432_000092-T1	324	4e-45	2	222	46	264	0.990990990990991
AA11.hmm	191	K7432|K7432_000093-T1	244	3.8e-36	2	160	23	176	0.8272251308900523
AA11.hmm	191	K7432|K7432_000278-T1	225	1.1e-39	1	163	22	182	0.8481675392670157
GT2_Chitin_synth_2.hmm	527	K7432|K7432_000442-T1	1754	1.2e-234	3	527	1149	1655	0.9943074003795066
GT2_Chitin_synth_2.hmm	527	K7432|K7432_000476-T1	1911	2.2e-245	2	527	1183	1689	0.9962049335863378
GH13_8.hmm	293	K7432|K7432_000483-T1	701	3.1e-153	1	293	250	543	0.9965870307167235
GH16_19.hmm	174	K7432|K7432_000523-T1	387	1.2e-53	21	172	133	283	0.867816091954023
GH18.hmm	296	K7432|K7432_000541-T1	624	3.3e-25	3	216	28	276	0.7195945945945946
AA11.hmm	191	K7432|K7432_000564-T1	296	2.1e-41	11	166	41	181	0.8115183246073299
AA11.hmm	191	K7432|K7432_000567-T1	312	2.6e-41	11	163	41	179	0.7958115183246073
AA6.hmm	195	K7432|K7432_000666-T1	102	5.7e-38	1	93	7	101	0.4717948717948718
CE4.hmm	130	K7432|K7432_000675-T1	466	5.3e-28	9	126	231	361	0.9
GH13_5.hmm	342	K7432|K7432_000699-T1	485	1.8e-147	2	341	31	371	0.9912280701754386
GT57.hmm	481	K7432|K7432_000717-T1	502	6.8e-163	4	480	20	492	0.9896049896049897
GH5_9.hmm	303	K7432|K7432_000737-T1	410	1.8e-101	1	303	78	383	0.9966996699669967
CBM9.hmm	182	K7432|K7432_000851-T1	391	7.3e-18	1	179	57	294	0.978021978021978
AA11.hmm	191	K7432|K7432_000866-T1	190	1.6e-35	15	168	25	161	0.8010471204188482
PL38.hmm	279	K7432|K7432_000885-T1	424	8e-103	1	279	58	336	0.996415770609319
GH20.hmm	337	K7432|K7432_000957-T1	217	8.8e-35	173	336	2	170	0.4836795252225519
GT2_Chitin_synth_2.hmm	527	K7432|K7432_000992-T1	798	8.1e-86	183	500	428	746	0.6015180265654649
GT48.hmm	739	K7432|K7432_000996-T1	1831	2.1e-291	6	727	820	1588	0.9756427604871448
GT2_Glyco_tranf_2_3.hmm	230	K7432|K7432_001035-T1	481	3.7e-31	3	230	52	285	0.9869565217391304
GT2_Glyco_tranf_2_3.hmm	230	K7432|K7432_001069-T1	483	4.3e-29	3	230	52	285	0.9869565217391304
GH63.hmm	570	K7432|K7432_001081-T1	811	3.2e-34	319	567	595	809	0.43508771929824563
GT2_Glycos_transf_2.hmm	170	K7432|K7432_001138-T1	271	8e-32	1	166	16	185	0.9705882352941176
GT39.hmm	223	K7432|K7432_001211-T1	745	1.6e-71	2	223	54	294	0.9910313901345291
CE4.hmm	130	K7432|K7432_001225-T1	363	3.6e-31	11	125	129	246	0.8769230769230769
GT2_Glyco_tranf_2_3.hmm	230	K7432|K7432_001249-T1	471	3.8e-28	3	230	52	285	0.9869565217391304
GT35.hmm	674	K7432|K7432_001298-T1	861	1.3e-284	2	674	142	856	0.9970326409495549
GH20.hmm	337	K7432|K7432_001398-T1	612	1.7e-49	14	336	212	580	0.9554896142433235
CE4.hmm	130	K7432|K7432_001407-T1	177	5.1e-20	42	124	2	85	0.6307692307692307
GT31.hmm	192	K7432|K7432_001437-T1	961	1.3e-34	2	191	241	429	0.984375
GT34.hmm	246	K7432|K7432_001499-T1	365	2.1e-45	8	241	124	320	0.9471544715447154
PL38.hmm	279	K7432|K7432_001576-T1	401	6.8e-95	1	279	70	348	0.996415770609319
GT66.hmm	693	K7432|K7432_001588-T1	737	1.7e-194	9	600	13	663	0.8528138528138528
AA11.hmm	191	K7432|K7432_001762-T1	497	8.7e-44	12	163	43	178	0.7905759162303665
GT34.hmm	246	K7432|K7432_001771-T1	294	2.6e-51	3	241	70	271	0.967479674796748
GH46.hmm	222	K7432|K7432_001806-T1	319	4.4e-48	6	221	76	292	0.9684684684684685
GH46.hmm	222	K7432|K7432_001807-T1	320	9e-43	7	218	71	284	0.9504504504504504
GT1.hmm	382	K7432|K7432_001823-T1	1018	9.1e-58	4	374	572	979	0.9685863874345549
GH16_19.hmm	174	K7432|K7432_001827-T1	256	2.3e-52	22	174	70	221	0.8735632183908046
GH13_8.hmm	293	K7432|K7432_001844-T1	688	2.1e-147	1	293	236	529	0.9965870307167235
PL38.hmm	279	K7432|K7432_001856-T1	435	3.9e-99	1	276	87	362	0.985663082437276
GH24.hmm	137	K7432|K7432_001860-T1	262	1.8e-44	1	137	110	248	0.9927007299270073
AA1_2.hmm	337	K7432|K7432_001979-T1	586	9.2e-126	2	335	45	376	0.9881305637982196
GH18.hmm	296	K7432|K7432_001981-T1	644	6.1e-20	7	260	56	296	0.8547297297297297
CBM5.hmm	40	K7432|K7432_001981-T1	644	8.3e-16	3	40	459	498	0.925
CE4.hmm	130	K7432|K7432_002100-T1	352	1.5e-33	6	124	89	208	0.9076923076923077
AA11.hmm	191	K7432|K7432_002229-T1	317	1.9e-44	1	162	22	178	0.8429319371727748
PL14_5.hmm	210	K7432|K7432_002240-T1	315	2.1e-60	2	209	71	278	0.9857142857142858
AA11.hmm	191	K7432|K7432_002271-T1	295	4.3e-36	12	163	45	179	0.7905759162303665
GT2_Chitin_synth_2.hmm	527	K7432|K7432_002301-T1	1869	1.4e-249	2	527	1161	1667	0.9962049335863378
GT3.hmm	637	K7432|K7432_002429-T1	659	1.8e-291	1	623	14	628	0.9764521193092621
GH20.hmm	337	K7432|K7432_002437-T1	560	3.5e-36	17	334	2	316	0.9406528189910979
GH20.hmm	337	K7432|K7432_002437-T2	711	2.3e-37	9	334	126	448	0.9643916913946587
GH20.hmm	337	K7432|K7432_002437-T3	641	1.7e-37	9	334	75	397	0.9643916913946587
GH46.hmm	222	K7432|K7432_002472-T1	344	1.5e-45	5	221	75	290	0.972972972972973
GH46.hmm	222	K7432|K7432_002564-T1	339	3.5e-46	8	221	69	284	0.9594594594594594
CE4.hmm	130	K7432|K7432_002596-T1	345	1.7e-29	9	125	97	219	0.8923076923076924
GH37.hmm	491	K7432|K7432_002632-T1	636	1.7e-143	2	490	75	620	0.9938900203665988
AA11.hmm	191	K7432|K7432_002637-T1	188	8.2e-39	13	181	23	175	0.8795811518324608
GH89.hmm	663	K7432|K7432_002712-T1	860	4.2e-141	2	491	74	586	0.7375565610859729
GH46.hmm	222	K7432|K7432_002726-T1	278	9.4e-50	3	221	2	219	0.9819819819819819
AA1.hmm	943	K7432|K7432_002807-T1	571	6.7e-65	450	801	39	417	0.3722163308589608
PL38.hmm	279	K7432|K7432_002851-T1	438	1.9e-100	1	279	71	349	0.996415770609319
GT49.hmm	337	K7432|K7432_002962-T1	425	1e-46	42	326	94	386	0.8427299703264095
CBM21.hmm	107	K7432|K7432_002980-T1	518	1.5e-30	3	107	191	303	0.9719626168224299
GH18.hmm	296	K7432|K7432_003008-T1	493	7.5e-78	3	284	22	404	0.9493243243243243
GH46.hmm	222	K7432|K7432_003145-T1	308	1.1e-47	4	222	53	271	0.9819819819819819
GH5_9.hmm	303	K7432|K7432_003187-T1	459	3.8e-98	1	303	127	432	0.9966996699669967
CE4.hmm	130	K7432|K7432_003242-T1	425	1.2e-21	9	124	116	232	0.8846153846153846
GT2_Chitin_synth_2.hmm	527	K7432|K7432_003256-T1	1072	9e-280	13	526	506	1018	0.9734345351043643
