#	promoter	start	end	length
1	DSO57v2_020667	19963	21013	1051
2	DSO57v2_020668	79759	80809	1051
3	DSO57v2_020669	81810	82860	1051
4	DSO57v2_020670	97334	98384	1051
5	DSO57v2_020671+DSO57v2_020672	139162	139304	143
6	DSO57v2_020673	150582	151632	1051
7	DSO57v2_020674	158078	159128	1051
8	DSO57v2_020675	190161	191211	1051
9	DSO57v2_020676	261609	262659	1051
10	DSO57v2_020677	264115	265165	1051
11	DSO57v2_020678	265719	266769	1051
12	DSO57v2_020679	289793	290843	1051
13	DSO57v2_020680	299011	300061	1051
