#	promoter	start	end	length
1	DSO57v2_009358	36734	37784	1051
2	DSO57v2_009359	76300	77350	1051
3	DSO57v2_009360	95960	97010	1051
4	DSO57v2_009361	97804	97945	142
5	DSO57v2_009362	107437	108487	1051
6	DSO57v2_009363	163083	164133	1051
7	DSO57v2_009364	188203	189253	1051
8	DSO57v2_009365	205682	206732	1051
9	DSO57v2_009366	275793	276843	1051
10	DSO57v2_009367	284880	285930	1051
11	DSO57v2_009368	309892	310942	1051
12	DSO57v2_009369	416317	416394	78
13	DSO57v2_009370	416903	417953	1051
14	DSO57v2_009371	434060	435110	1051
15	DSO57v2_009372	477371	478421	1051
16	DSO57v2_009373	527945	528995	1051
