#	promoter	start	end	length
1	DSO57v2_004903	64748	65798	1051
2	DSO57v2_004904	179667	180717	1051
3	DSO57v2_004905	214603	214729	127
4	DSO57v2_004906	215733	216783	1051
5	DSO57v2_004907	257863	258913	1051
6	DSO57v2_004908	288153	289203	1051
7	DSO57v2_004909	299895	300945	1051
8	DSO57v2_004910	324065	325115	1051
9	DSO57v2_004911	338784	339834	1051
10	DSO57v2_004912	350920	351970	1051
11	DSO57v2_004913	382654	383704	1051
12	DSO57v2_004914	391299	392349	1051
13	DSO57v2_004915	404585	405635	1051
14	DSO57v2_004916	421921	422971	1051
15	DSO57v2_004917	423885	424935	1051
16	DSO57v2_004918	446240	447290	1051
17	DSO57v2_004919	499014	500064	1051
18	DSO57v2_004920	538359	539409	1051
19	DSO57v2_004921	545233	546283	1051
20	DSO57v2_004922	557088	558138	1051
21	DSO57v2_004923	626406	627456	1051
22	DSO57v2_004924	669405	670455	1051
23	DSO57v2_004925	718068	719118	1051
24	DSO57v2_004926	722557	723607	1051
