#	promoter	start	end	length
1	CONCODRAFT_77135	1	915	915
2	CONCODRAFT_15197+CONCODRAFT_3084	3324	4208	885
3	CONCODRAFT_3085	4660	5300	641
4	CONCODRAFT_3086	10209	10481	273
5	CONCODRAFT_83249+CONCODRAFT_67920	11081	12760	1680
6	CONCODRAFT_15201	13278	13693	416
7	CONCODRAFT_83250	17477	18527	1051
8	CONCODRAFT_3091	20137	21187	1051
9	CONCODRAFT_15203	29006	30056	1051
10	CONCODRAFT_67923+CONCODRAFT_83252	33504	34976	1473
11	CONCODRAFT_3096	37681	38731	1051
12	CONCODRAFT_3097	39133	40073	941
13	CONCODRAFT_46351	41927	42464	538
14	CONCODRAFT_77140+CONCODRAFT_15207	46206	47532	1327
15	CONCODRAFT_3101	49172	50222	1051
16	CONCODRAFT_83256	62008	63058	1051
17	CONCODRAFT_3104	67477	68527	1051
18	CONCODRAFT_15209	79652	80702	1051
19	CONCODRAFT_67933	86866	87916	1051
20	CONCODRAFT_77141	88268	88782	515
21	CONCODRAFT_165933	89965	90568	604
22	CONCODRAFT_67936	91647	92697	1051
23	CONCODRAFT_55082	94528	95578	1051
24	CONCODRAFT_3110	100292	101342	1051
25	CONCODRAFT_3111	101948	102390	443
26	CONCODRAFT_3112	104074	105124	1051
27	CONCODRAFT_3113	106814	107864	1051
28	CONCODRAFT_3114	110218	111268	1051
29	CONCODRAFT_3115	112322	113372	1051
30	CONCODRAFT_3116	117870	118920	1051
31	CONCODRAFT_3117	121064	122114	1051
32	CONCODRAFT_3118	125625	126675	1051
33	CONCODRAFT_3119	130529	131579	1051
34	CONCODRAFT_35311	134431	135481	1051
35	CONCODRAFT_3121	139147	140197	1051
36	CONCODRAFT_3122	144921	145971	1051
37	CONCODRAFT_3123	150808	151858	1051
38	CONCODRAFT_77142	157184	158234	1051
39	CONCODRAFT_77143	158830	159197	368
40	CONCODRAFT_77144	164353	165403	1051
41	CONCODRAFT_3129	171208	172258	1051
42	CONCODRAFT_83265+CONCODRAFT_74978	181339	182035	697
43	CONCODRAFT_98917	184668	184943	276
44	CONCODRAFT_3134	189233	190199	967
45	CONCODRAFT_83268+CONCODRAFT_15222	193390	194715	1326
46	CONCODRAFT_3137	198103	199153	1051
47	CONCODRAFT_77146+CONCODRAFT_3139	200511	202565	2055
48	CONCODRAFT_81153+CONCODRAFT_67961	206448	206963	516
49	CONCODRAFT_67962	209150	210200	1051
50	CONCODRAFT_3143	211905	212955	1051
51	CONCODRAFT_t100	213645	214695	1051
52	CONCODRAFT_165959+CONCODRAFT_83272	218908	220942	2035
53	CONCODRAFT_3148	225060	226110	1051
54	CONCODRAFT_t104+CONCODRAFT_77149	226215	227260	1046
55	CONCODRAFT_55108	228853	229228	376
56	CONCODRAFT_81155	230983	231880	898
57	CONCODRAFT_99097	233606	233655	50
58	CONCODRAFT_99096	234737	235787	1051
59	CONCODRAFT_77151	241920	242970	1051
60	CONCODRAFT_77152+CONCODRAFT_t101	245011	245245	235
61	CONCODRAFT_3155	245269	246269	1001
62	CONCODRAFT_t103+CONCODRAFT_67974	248245	248657	413
63	CONCODRAFT_81157+CONCODRAFT_77154	252058	253123	1066
64	CONCODRAFT_t102	259222	260272	1051
65	CONCODRAFT_35316	260319	261369	1051
