#	promoter	start	end	length
1	CONCODRAFT_83360	1185	2235	1051
2	CONCODRAFT_3322	7933	8983	1051
3	CONCODRAFT_23438	13704	14754	1051
4	CONCODRAFT_3324	20517	21567	1051
5	CONCODRAFT_3325	25557	26270	714
6	CONCODRAFT_3326	27225	28275	1051
7	CONCODRAFT_77232	31138	32188	1051
8	CONCODRAFT_77233	34653	35200	548
9	CONCODRAFT_55221	35788	36190	403
10	CONCODRAFT_68079	38049	38743	695
11	CONCODRAFT_46507	41154	42204	1051
12	CONCODRAFT_68081	43668	44718	1051
13	CONCODRAFT_25049	52951	54001	1051
14	CONCODRAFT_3337	66838	67888	1051
15	CONCODRAFT_15339	75786	76836	1051
16	CONCODRAFT_77236	81972	83022	1051
17	CONCODRAFT_3341	83893	84943	1051
18	CONCODRAFT_55233	86564	87193	630
19	CONCODRAFT_35515	90381	91431	1051
20	CONCODRAFT_77237	94166	95216	1051
21	CONCODRAFT_3345	97958	99008	1051
22	CONCODRAFT_77238	99477	100527	1051
23	CONCODRAFT_55245+CONCODRAFT_77240	101666	103722	2057
24	CONCODRAFT_46531	107954	108538	585
25	CONCODRAFT_77241	112053	113103	1051
26	CONCODRAFT_35495	113217	114267	1051
27	CONCODRAFT_46536	115588	116245	658
28	CONCODRAFT_3353	117847	118897	1051
29	CONCODRAFT_68098	119338	120388	1051
30	CONCODRAFT_15354	120816	121261	446
31	CONCODRAFT_3356	123630	124559	930
32	CONCODRAFT_77246	126131	127181	1051
33	CONCODRAFT_166542	129099	130149	1051
34	CONCODRAFT_3360	132961	134011	1051
35	CONCODRAFT_3361	136598	137277	680
36	CONCODRAFT_3362	137646	138696	1051
37	CONCODRAFT_55258	140610	141660	1051
38	CONCODRAFT_77247	145225	146275	1051
39	CONCODRAFT_35519	148243	149293	1051
40	CONCODRAFT_3366	152911	153961	1051
41	CONCODRAFT_3367	155928	156464	537
42	CONCODRAFT_3368	156923	157973	1051
43	CONCODRAFT_3369	160091	161141	1051
44	CONCODRAFT_27640	161798	162848	1051
45	CONCODRAFT_30708	165641	166691	1051
46	CONCODRAFT_3372	168286	169336	1051
47	CONCODRAFT_35483	176062	177112	1051
48	CONCODRAFT_25466	180369	181419	1051
49	CONCODRAFT_3375	184271	185321	1051
50	CONCODRAFT_166550	186872	187922	1051
51	CONCODRAFT_3377	190474	191524	1051
52	CONCODRAFT_15362	195203	196253	1051
53	CONCODRAFT_3381	203525	204575	1051
54	CONCODRAFT_3382	206522	207572	1051
55	CONCODRAFT_68111	211041	212091	1051
56	CONCODRAFT_68112	215118	216168	1051
57	CONCODRAFT_77250	218300	219350	1051
58	CONCODRAFT_3387	227572	228622	1051
59	CONCODRAFT_68114	231153	232203	1051
60	CONCODRAFT_3389	233934	234984	1051
61	CONCODRAFT_83385	236684	237734	1051
62	CONCODRAFT_3391	240804	240866	63
