#	promoter	start	end	length
1	CONCODRAFT_76773	805	1855	1051
2	CONCODRAFT_82825	5949	6999	1051
3	CONCODRAFT_143902	8321	9371	1051
4	CONCODRAFT_76776	10675	11725	1051
5	CONCODRAFT_76777	12947	13997	1051
6	CONCODRAFT_76779	19313	20363	1051
7	CONCODRAFT_2313	23481	24531	1051
8	CONCODRAFT_2314	26065	27115	1051
9	CONCODRAFT_2315	31648	32698	1051
10	CONCODRAFT_2316	35741	36791	1051
11	CONCODRAFT_2317	40551	41601	1051
12	CONCODRAFT_143964	43629	44679	1051
13	CONCODRAFT_2319	53807	54473	667
14	CONCODRAFT_14687	55567	55960	394
15	CONCODRAFT_81026+CONCODRAFT_76782	57409	57900	492
16	CONCODRAFT_76783	61028	62078	1051
17	CONCODRAFT_2324+CONCODRAFT_76784	65904	67231	1328
18	CONCODRAFT_2327	71988	73038	1051
19	CONCODRAFT_34507	74179	75229	1051
20	CONCODRAFT_169532	81552	82602	1051
21	CONCODRAFT_82841	87927	88663	737
22	CONCODRAFT_2334	94346	95396	1051
23	CONCODRAFT_22265+CONCODRAFT_2337	98345	98689	345
24	CONCODRAFT_82844	106132	106792	661
25	CONCODRAFT_29221	107490	108155	666
26	CONCODRAFT_81029	112341	113391	1051
27	CONCODRAFT_76787	114491	114540	50
28	CONCODRAFT_26206	114974	116024	1051
29	CONCODRAFT_24052	126323	127373	1051
30	CONCODRAFT_82847	133799	134849	1051
31	CONCODRAFT_67405	135302	136352	1051
32	CONCODRAFT_67406	140444	141494	1051
33	CONCODRAFT_14707	143733	144783	1051
34	CONCODRAFT_54459	150237	151287	1051
35	CONCODRAFT_144185	151608	152658	1051
36	CONCODRAFT_144192	153807	153913	107
37	CONCODRAFT_76792	157341	158391	1051
38	CONCODRAFT_2355	162015	162093	79
39	CONCODRAFT_2356	162707	163757	1051
40	CONCODRAFT_67411	168568	169618	1051
41	CONCODRAFT_2358	175398	176448	1051
42	CONCODRAFT_14711	178226	179276	1051
43	CONCODRAFT_169564	181817	182867	1051
44	CONCODRAFT_2361+CONCODRAFT_45737	184790	185211	422
45	CONCODRAFT_34488	185698	186625	928
46	CONCODRAFT_82855	188943	189993	1051
47	CONCODRAFT_34468	194210	195260	1051
48	CONCODRAFT_76794	199075	200125	1051
49	CONCODRAFT_45746	202802	203852	1051
50	CONCODRAFT_76795	210685	211735	1051
51	CONCODRAFT_82859	211816	212866	1051
52	CONCODRAFT_76797	219885	220935	1051
53	CONCODRAFT_24608	227915	228965	1051
54	CONCODRAFT_34535	233325	234375	1051
55	CONCODRAFT_67424	237390	238440	1051
56	CONCODRAFT_30300	242548	243598	1051
57	CONCODRAFT_74851	246877	247927	1051
58	CONCODRAFT_76799	249405	250455	1051
59	CONCODRAFT_54479	252063	252484	422
60	CONCODRAFT_34556	253734	253952	219
61	CONCODRAFT_76800+CONCODRAFT_14725	257397	257635	239
62	CONCODRAFT_t53	262074	263124	1051
63	CONCODRAFT_14727+CONCODRAFT_54490	264455	265463	1009
64	CONCODRAFT_169573	271220	272270	1051
65	CONCODRAFT_2384	273198	274248	1051
66	CONCODRAFT_14731	280540	281590	1051
67	CONCODRAFT_144427	284236	285286	1051
68	CONCODRAFT_2387	286312	287362	1051
69	CONCODRAFT_2388	289461	290511	1051
70	CONCODRAFT_76804	296754	297804	1051
71	CONCODRAFT_144479	298555	299284	730
72	CONCODRAFT_14735	301666	302046	381
73	CONCODRAFT_2391+CONCODRAFT_67441	303334	304422	1089
74	CONCODRAFT_2393	307327	308377	1051
75	CONCODRAFT_76809	312293	313343	1051
76	CONCODRAFT_31013+CONCODRAFT_24018	315540	316399	860
77	CONCODRAFT_2397	317430	318480	1051
78	CONCODRAFT_2398	318896	319946	1051
79	CONCODRAFT_76810	320615	320974	360
80	CONCODRAFT_54497	324561	325611	1051
81	CONCODRAFT_144680	326170	326776	607
82	CONCODRAFT_67447	327837	328887	1051
83	CONCODRAFT_76813	340809	341859	1051
84	CONCODRAFT_2404	343458	344508	1051
85	CONCODRAFT_14748	346144	346503	360
86	CONCODRAFT_34546+CONCODRAFT_67453	347705	348583	879
87	CONCODRAFT_14750	352757	353807	1051
88	CONCODRAFT_14752	364567	365617	1051
89	CONCODRAFT_2414+CONCODRAFT_33047	369068	370389	1322
90	CONCODRAFT_82890+CONCODRAFT_34461	373476	373969	494
91	CONCODRAFT_76821	374628	375275	648
92	CONCODRAFT_76822	376506	376686	181
93	CONCODRAFT_76823	379021	380071	1051
94	CONCODRAFT_76824	381070	382120	1051
95	CONCODRAFT_76825	383949	384111	163
96	CONCODRAFT_45805+CONCODRAFT_t49	386701	387224	524
97	CONCODRAFT_76826	389148	390130	983
98	CONCODRAFT_t52	390154	391204	1051
99	CONCODRAFT_14765	391938	392988	1051
100	CONCODRAFT_2427	395748	396720	973
101	CONCODRAFT_t51	396743	397194	452
102	CONCODRAFT_t50	397226	398276	1051
103	CONCODRAFT_76828	401850	402900	1051
104	CONCODRAFT_2430	403890	404540	651
