AA1_2.hmm	337	H4W82|H4W82_000671-T1	584	1e-127	1	336	40	373	0.99406528189911
AA1_2.hmm	337	H4W82|H4W82_001192-T1	636	4.4e-57	4	321	42	393	0.940652818991098
AA1_2.hmm	337	H4W82|H4W82_001426-T1	519	1.6e-112	4	336	1	332	0.985163204747775
AA1_2.hmm	337	H4W82|H4W82_003745-T1	566	4.4e-56	6	324	48	404	0.943620178041543
AA1_2.hmm	337	H4W82|H4W82_005768-T1	557	6.2e-137	2	336	17	351	0.991097922848665
AA12.hmm	401	H4W82|H4W82_001742-T1	530	8.6e-34	5	401	81	480	0.987531172069825
AA1.hmm	943	H4W82|H4W82_006821-T1	543	3e-63	455	800	2	382	0.365853658536585
AA2.hmm	255	H4W82|H4W82_000991-T1	272	3.7e-62	3	254	13	266	0.984313725490196
AA2.hmm	255	H4W82|H4W82_003029-T1	369	1.8e-61	4	254	98	353	0.980392156862745
AA2.hmm	255	H4W82|H4W82_006250-T1	373	9.6e-57	15	254	116	357	0.937254901960784
AA3_1.hmm	548	H4W82|H4W82_001129-T1	695	9.8e-57	12	545	189	686	0.972627737226277
AA3_2.hmm	568	H4W82|H4W82_003996-T1	637	1.4e-178	2	567	27	626	0.994718309859155
AA3_2.hmm	568	H4W82|H4W82_004808-T1	552	9.3e-143	1	568	12	547	0.998239436619718
AA3_2.hmm	568	H4W82|H4W82_005516-T1	632	2.6e-179	2	567	27	627	0.994718309859155
AA3.hmm	618	H4W82|H4W82_002373-T1	505	2.7e-07	72	259	23	231	0.302588996763754
AA3.hmm	618	H4W82|H4W82_005153-T1	698	1.4e-47	79	403	187	694	0.524271844660194
AA3.hmm	618	H4W82|H4W82_008665-T1	508	5.6e-07	76	285	30	288	0.338187702265372
AA4.hmm	522	H4W82|H4W82_004251-T1	821	2.3e-21	5	257	353	596	0.482758620689655
AA4.hmm	522	H4W82|H4W82_007830-T1	538	7.1e-18	17	198	71	250	0.346743295019157
AA4.hmm	522	H4W82|H4W82_007992-T1	510	2.3e-22	16	190	40	216	0.333333333333333
AA5_1.hmm	563	H4W82|H4W82_000637-T1	510	1.3e-173	11	543	2	503	0.9449378330373
AA5_1.hmm	563	H4W82|H4W82_006927-T1	505	3.6e-174	11	543	2	498	0.9449378330373
AA6.hmm	195	H4W82|H4W82_005400-T1	461	5.2e-70	2	193	6	198	0.979487179487179
AA6.hmm	195	H4W82|H4W82_005920-T1	286	4.7e-76	2	191	4	192	0.969230769230769
AA6.hmm	195	H4W82|H4W82_007698-T1	214	1.7e-71	1	193	5	199	0.984615384615385
AA7.hmm	458	H4W82|H4W82_002173-T1	470	4.8e-22	6	181	25	199	0.382096069868996
CBM12.hmm	34	H4W82|H4W82_000085-T1	338	9.2e-11	2	34	287	319	0.941176470588235
CBM12.hmm	34	H4W82|H4W82_000123-T1	331	9e-11	2	34	287	319	0.941176470588235
CBM12.hmm	34	H4W82|H4W82_001738-T1	1395	0.00012	1	18	1184	1201	0.5
CBM13.hmm	188	H4W82|H4W82_000961-T1	144	2.4e-12	51	132	6	89	0.430851063829787
CBM13.hmm	188	H4W82|H4W82_003574-T1	409	2.2e-13	5	137	5	140	0.702127659574468
CBM13.hmm	188	H4W82|H4W82_004394-T1	161	7.5e-14	46	132	6	95	0.457446808510638
CBM13.hmm	188	H4W82|H4W82_005329-T1	266	1.9e-08	52	134	17	98	0.436170212765957
CBM13.hmm	188	H4W82|H4W82_005329-T1	266	2.6e-06	72	142	79	150	0.372340425531915
CBM13.hmm	188	H4W82|H4W82_007939-T1	149	2.6e-11	46	126	7	87	0.425531914893617
CBM13.hmm	188	H4W82|H4W82_008265-T1	140	1.4e-10	4	133	5	132	0.686170212765957
CBM13.hmm	188	H4W82|H4W82_008442-T1	689	1.4e-08	72	133	549	612	0.324468085106383
CBM13.hmm	188	H4W82|H4W82_008442-T1	689	9.8e-12	46	131	477	565	0.452127659574468
CBM14.hmm	54	H4W82|H4W82_000459-T1	91	8.8e-08	11	51	43	85	0.740740740740741
CBM19.hmm	45	H4W82|H4W82_001581-T1	508	0.00018	7	44	417	457	0.822222222222222
CBM19.hmm	45	H4W82|H4W82_003348-T1	540	4.7e-12	2	45	353	396	0.955555555555556
CBM19.hmm	45	H4W82|H4W82_005479-T1	416	1.6e-08	13	44	235	265	0.688888888888889
CBM19.hmm	45	H4W82|H4W82_006436-T1	527	1.9e-11	1	44	343	385	0.955555555555556
CBM1.hmm	29	H4W82|H4W82_002183-T1	346	9.3e-13	2	29	29	58	0.931034482758621
CBM1.hmm	29	H4W82|H4W82_004548-T1	369	8.5e-06	2	29	29	62	0.931034482758621
CBM21.hmm	107	H4W82|H4W82_000791-T1	435	2.6e-25	4	107	160	268	0.962616822429907
CBM21.hmm	107	H4W82|H4W82_005485-T1	598	2e-19	4	107	32	128	0.962616822429907
CBM21.hmm	107	H4W82|H4W82_005519-T1	309	1.2e-26	3	107	86	186	0.97196261682243
CBM21.hmm	107	H4W82|H4W82_008850-T1	354	4.8e-26	13	106	118	210	0.869158878504673
CBM2.hmm	101	H4W82|H4W82_005479-T1	416	0.00037	3	64	321	383	0.603960396039604
CBM32.hmm	124	H4W82|H4W82_007311-T1	278	0.00087	14	55	118	165	0.330645161290323
CBM32.hmm	124	H4W82|H4W82_008537-T1	140	4.4e-07	13	67	20	77	0.435483870967742
CBM43.hmm	83	H4W82|H4W82_004313-T1	515	1.4e-10	2	75	371	455	0.879518072289157
CBM48.hmm	76	H4W82|H4W82_000531-T1	523	1.9e-05	8	60	19	75	0.684210526315789
CBM48.hmm	76	H4W82|H4W82_001206-T1	700	5.2e-07	3	47	75	129	0.578947368421053
CBM48.hmm	76	H4W82|H4W82_003302-T1	606	0.00064	10	59	20	74	0.644736842105263
CBM48.hmm	76	H4W82|H4W82_008069-T1	181	9.8e-05	16	61	104	162	0.592105263157895
CBM50.hmm	40	H4W82|H4W82_000740-T1	211	3.9e-07	1	39	31	77	0.95
CBM50.hmm	40	H4W82|H4W82_002236-T1	411	4.3e-05	1	34	83	115	0.825
CBM50.hmm	40	H4W82|H4W82_003803-T1	465	5.3e-11	1	39	34	78	0.95
CBM50.hmm	40	H4W82|H4W82_005263-T1	241	4.8e-07	1	39	28	73	0.95
CBM50.hmm	40	H4W82|H4W82_007537-T1	478	0.00068	1	28	138	168	0.675
CBM50.hmm	40	H4W82|H4W82_007537-T1	478	1.3e-07	1	38	78	121	0.925
CBM50.hmm	40	H4W82|H4W82_007915-T1	324	2.1e-10	1	40	28	73	0.975
CBM5.hmm	40	H4W82|H4W82_000643-T1	490	6.8e-14	3	40	443	484	0.925
CBM5.hmm	40	H4W82|H4W82_001738-T1	1395	9.6e-10	2	40	1336	1375	0.95
CBM5.hmm	40	H4W82|H4W82_006733-T1	511	5.6e-14	1	40	462	502	0.975
CE12.hmm	210	H4W82|H4W82_004375-T1	257	4.1e-09	1	159	9	186	0.752380952380952
CE14.hmm	124	H4W82|H4W82_004360-T1	242	2.5e-13	1	123	35	147	0.983870967741935
CE16.hmm	267	H4W82|H4W82_000970-T1	320	1.5e-24	101	266	25	196	0.617977528089888
CE16.hmm	267	H4W82|H4W82_002102-T1	322	1.3e-20	104	264	75	236	0.599250936329588
CE16.hmm	267	H4W82|H4W82_003053-T1	286	6.1e-22	2	262	24	272	0.973782771535581
CE16.hmm	267	H4W82|H4W82_003155-T1	295	9.5e-20	2	262	30	278	0.973782771535581
CE16.hmm	267	H4W82|H4W82_003674-T1	398	1.7e-33	10	266	33	269	0.958801498127341
CE16.hmm	267	H4W82|H4W82_005073-T1	1110	4.2e-36	2	234	54	295	0.868913857677903
CE16.hmm	267	H4W82|H4W82_005703-T1	299	4.5e-16	1	262	27	272	0.97752808988764
CE16.hmm	267	H4W82|H4W82_005717-T1	708	2.4e-34	36	265	477	698	0.857677902621723
CE1.hmm	227	H4W82|H4W82_000326-T1	250	1e-10	8	221	16	245	0.938325991189427
CE1.hmm	227	H4W82|H4W82_000548-T1	697	5.2e-12	3	207	431	662	0.898678414096916
CE1.hmm	227	H4W82|H4W82_000943-T1	333	7.6e-06	29	218	71	329	0.832599118942731
CE1.hmm	227	H4W82|H4W82_002080-T1	330	3e-07	8	121	47	153	0.497797356828194
CE1.hmm	227	H4W82|H4W82_002993-T1	871	2.8e-09	22	194	335	553	0.757709251101322
CE1.hmm	227	H4W82|H4W82_003156-T1	306	7.7e-07	30	162	39	187	0.581497797356828
CE1.hmm	227	H4W82|H4W82_004446-T1	288	1.2e-06	10	208	60	285	0.872246696035242
CE1.hmm	227	H4W82|H4W82_004966-T1	279	2.6e-48	1	224	23	275	0.982378854625551
CE1.hmm	227	H4W82|H4W82_005414-T1	784	3.1e-13	12	210	534	764	0.872246696035242
CE1.hmm	227	H4W82|H4W82_005443-T1	267	3.7e-07	23	207	37	230	0.81057268722467
CE1.hmm	227	H4W82|H4W82_006205-T1	898	4.2e-11	9	210	609	825	0.885462555066079
CE1.hmm	227	H4W82|H4W82_006425-T1	225	1.3e-09	24	209	13	205	0.814977973568282
CE1.hmm	227	H4W82|H4W82_006832-T1	285	1e-10	15	210	26	261	0.859030837004405
CE1.hmm	227	H4W82|H4W82_007383-T1	446	4.2e-07	78	209	181	427	0.577092511013216
CE1.hmm	227	H4W82|H4W82_007844-T1	901	5e-15	7	212	640	860	0.903083700440529
CE1.hmm	227	H4W82|H4W82_007946-T1	579	7.8e-06	10	147	97	251	0.60352422907489
CE1.hmm	227	H4W82|H4W82_008595-T1	468	4.1e-07	51	143	102	303	0.405286343612335
CE1.hmm	227	H4W82|H4W82_008628-T1	342	2.5e-06	7	214	84	319	0.911894273127753
CE1.hmm	227	H4W82|H4W82_008647-T1	301	8.6e-07	30	142	38	142	0.493392070484582
CE2.hmm	209	H4W82|H4W82_001537-T1	613	1.7e-19	27	207	228	391	0.861244019138756
CE4.hmm	130	H4W82|H4W82_000169-T1	271	7.9e-27	3	125	56	193	0.938461538461538
CE4.hmm	130	H4W82|H4W82_000170-T1	304	1.8e-25	6	123	47	179	0.9
CE4.hmm	130	H4W82|H4W82_000171-T1	250	4.6e-22	6	123	35	168	0.9
CE4.hmm	130	H4W82|H4W82_000742-T1	485	9.8e-12	8	128	57	179	0.923076923076923
CE4.hmm	130	H4W82|H4W82_001079-T1	376	3.5e-35	8	124	89	206	0.892307692307692
CE4.hmm	130	H4W82|H4W82_001501-T1	453	2.9e-13	7	126	163	287	0.915384615384615
CE4.hmm	130	H4W82|H4W82_001516-T1	371	1e-21	13	123	158	277	0.846153846153846
CE4.hmm	130	H4W82|H4W82_001517-T1	347	3.3e-21	10	124	135	254	0.876923076923077
CE4.hmm	130	H4W82|H4W82_001750-T1	346	1.7e-10	7	124	74	196	0.9
CE4.hmm	130	H4W82|H4W82_002247-T1	415	2.3e-23	10	123	147	261	0.869230769230769
CE4.hmm	130	H4W82|H4W82_002294-T1	399	1e-32	6	123	107	225	0.9
CE4.hmm	130	H4W82|H4W82_003006-T1	378	1.1e-33	11	125	106	221	0.876923076923077
CE4.hmm	130	H4W82|H4W82_003134-T1	416	9.4e-26	10	125	159	275	0.884615384615385
CE4.hmm	130	H4W82|H4W82_003448-T1	530	1.4e-19	13	124	148	273	0.853846153846154
CE4.hmm	130	H4W82|H4W82_003449-T1	500	2e-22	11	124	140	265	0.869230769230769
CE4.hmm	130	H4W82|H4W82_003455-T1	522	2.6e-22	12	124	147	273	0.861538461538462
CE4.hmm	130	H4W82|H4W82_004556-T1	574	2e-12	8	126	285	408	0.907692307692308
CE4.hmm	130	H4W82|H4W82_005237-T1	375	7.2e-30	7	123	87	204	0.892307692307692
CE4.hmm	130	H4W82|H4W82_005376-T1	443	6.6e-27	10	125	157	273	0.884615384615385
CE4.hmm	130	H4W82|H4W82_005377-T1	426	8.1e-27	10	125	162	278	0.884615384615385
