AA11.hmm	191	DFQ34|DFQ34_000168-T1	328	1.2e-25	24	128	51	142	0.544502617801047
AA11.hmm	191	DFQ34|DFQ34_002636-T1	349	7.3e-35	1	163	19	173	0.848167539267016
AA11.hmm	191	DFQ34|DFQ34_002884-T1	319	2.4e-38	22	167	49	178	0.759162303664921
AA11.hmm	191	DFQ34|DFQ34_003605-T1	208	4.2e-32	24	163	38	163	0.727748691099476
AA11.hmm	191	DFQ34|DFQ34_003974-T1	179	3.1e-30	13	147	44	170	0.701570680628272
AA11.hmm	191	DFQ34|DFQ34_004088-T1	356	1e-40	1	172	16	180	0.895287958115183
AA11.hmm	191	DFQ34|DFQ34_004785-T1	132	2.4e-15	13	112	41	131	0.518324607329843
AA11.hmm	191	DFQ34|DFQ34_004935-T1	155	4.5e-33	25	163	5	129	0.722513089005236
AA11.hmm	191	DFQ34|DFQ34_004974-T1	386	4.5e-39	45	165	4	116	0.628272251308901
AA11.hmm	191	DFQ34|DFQ34_005717-T1	206	4.3e-36	13	163	41	180	0.785340314136126
AA11.hmm	191	DFQ34|DFQ34_006483-T1	349	1.8e-32	1	163	19	173	0.848167539267016
AA11.hmm	191	DFQ34|DFQ34_006858-T1	281	1.1e-38	19	146	35	148	0.664921465968586
AA11.hmm	191	DFQ34|DFQ34_006931-T1	104	8.5e-12	15	79	42	103	0.335078534031414
AA11.hmm	191	DFQ34|DFQ34_007268-T1	285	8e-33	12	162	45	186	0.785340314136126
AA11.hmm	191	DFQ34|DFQ34_008240-T1	201	1.9e-38	7	163	37	179	0.816753926701571
AA11.hmm	191	DFQ34|DFQ34_008637-T1	152	6.6e-29	50	163	2	106	0.591623036649215
AA11.hmm	191	DFQ34|DFQ34_009601-T1	227	5.1e-38	24	164	59	183	0.732984293193717
AA11.hmm	191	DFQ34|DFQ34_009718-T1	144	2e-14	13	117	44	143	0.544502617801047
AA11.hmm	191	DFQ34|DFQ34_009952-T1	211	2.4e-30	16	163	47	187	0.769633507853403
AA11.hmm	191	DFQ34|DFQ34_010272-T1	172	3.4e-28	16	145	47	171	0.675392670157068
AA11.hmm	191	DFQ34|DFQ34_010653-T1	105	1.8e-21	11	114	12	103	0.539267015706806
AA11.hmm	191	DFQ34|DFQ34_010900-T1	196	1.1e-33	25	163	46	170	0.722513089005236
AA11.hmm	191	DFQ34|DFQ34_012320-T1	93	2.5e-19	103	163	9	67	0.31413612565445
AA11.hmm	191	DFQ34|DFQ34_012464-T1	100	1e-08	11	72	38	100	0.319371727748691
AA2.hmm	255	DFQ34|DFQ34_005991-T1	230	2.5e-54	42	254	3	215	0.831372549019608
AA2.hmm	255	DFQ34|DFQ34_010209-T1	128	7.4e-24	14	114	23	121	0.392156862745098
AA2.hmm	255	DFQ34|DFQ34_011628-T1	159	2.3e-23	112	254	7	146	0.556862745098039
AA3_2.hmm	568	DFQ34|DFQ34_003017-T1	613	1.1e-97	2	567	30	602	0.994718309859155
AA3_2.hmm	568	DFQ34|DFQ34_003244-T1	796	8.2e-90	2	566	143	742	0.992957746478873
AA3_2.hmm	568	DFQ34|DFQ34_003402-T1	333	4.4e-43	190	451	56	317	0.459507042253521
AA3_2.hmm	568	DFQ34|DFQ34_003962-T1	591	2e-93	2	565	20	587	0.991197183098592
AA3_2.hmm	568	DFQ34|DFQ34_004100-T1	547	1e-86	34	567	3	545	0.938380281690141
AA3_2.hmm	568	DFQ34|DFQ34_005555-T1	618	4.7e-102	2	567	23	617	0.994718309859155
AA3_2.hmm	568	DFQ34|DFQ34_008914-T1	357	1.5e-63	193	535	19	357	0.602112676056338
AA3_2.hmm	568	DFQ34|DFQ34_009336-T1	314	3.9e-48	212	497	30	314	0.501760563380282
AA3_2.hmm	568	DFQ34|DFQ34_010998-T1	233	1.8e-27	277	527	1	233	0.440140845070423
AA3_2.hmm	568	DFQ34|DFQ34_011311-T1	220	4.3e-23	296	530	2	220	0.411971830985915
AA6.hmm	195	DFQ34|DFQ34_001780-T1	397	2e-74	1	194	5	198	0.98974358974359
AA6.hmm	195	DFQ34|DFQ34_003660-T1	208	6.5e-77	1	194	6	199	0.98974358974359
AA6.hmm	195	DFQ34|DFQ34_005091-T1	98	3.7e-28	105	194	2	89	0.456410256410256
AA6.hmm	195	DFQ34|DFQ34_006870-T1	210	4.6e-71	1	194	8	201	0.98974358974359
AA6.hmm	195	DFQ34|DFQ34_009503-T1	210	3.8e-71	1	194	8	201	0.98974358974359
AA6.hmm	195	DFQ34|DFQ34_009956-T1	80	1e-21	1	70	8	79	0.353846153846154
AA6.hmm	195	DFQ34|DFQ34_011233-T1	191	7.8e-62	19	194	1	176	0.897435897435897
AA6.hmm	195	DFQ34|DFQ34_012582-T1	77	2e-19	2	71	6	77	0.353846153846154
AA7.hmm	458	DFQ34|DFQ34_002756-T1	515	7.9e-12	18	184	34	197	0.362445414847162
AA7.hmm	458	DFQ34|DFQ34_004217-T1	341	5.2e-87	3	225	54	279	0.48471615720524
AA7.hmm	458	DFQ34|DFQ34_005896-T1	498	3.4e-93	3	458	53	489	0.993449781659389
AA7.hmm	458	DFQ34|DFQ34_006825-T1	484	1.6e-86	3	219	51	269	0.471615720524017
AA7.hmm	458	DFQ34|DFQ34_011057-T1	181	3.3e-66	42	214	2	176	0.375545851528384
AA7.hmm	458	DFQ34|DFQ34_012545-T1	149	4.4e-62	73	214	2	144	0.307860262008734
CBM14.hmm	54	DFQ34|DFQ34_012297-T1	156	0.00025	28	48	96	116	0.37037037037037
CBM18.hmm	38	DFQ34|DFQ34_000135-T1	95	3.2e-07	8	31	59	82	0.605263157894737
CBM18.hmm	38	DFQ34|DFQ34_000347-T1	1176	1.7e-07	9	38	202	241	0.763157894736842
CBM18.hmm	38	DFQ34|DFQ34_000493-T1	150	9.9e-09	6	32	96	126	0.684210526315789
CBM18.hmm	38	DFQ34|DFQ34_001053-T1	357	3.7e-05	7	34	34	62	0.710526315789474
CBM18.hmm	38	DFQ34|DFQ34_001364-T1	365	0.00018	2	35	27	58	0.868421052631579
CBM18.hmm	38	DFQ34|DFQ34_004607-T1	345	1.9e-06	1	35	24	56	0.894736842105263
CBM18.hmm	38	DFQ34|DFQ34_004990-T1	392	0.00032	7	36	23	53	0.763157894736842
CBM19.hmm	45	DFQ34|DFQ34_005143-T1	174	8.7e-06	11	45	132	165	0.755555555555556
CBM19.hmm	45	DFQ34|DFQ34_005780-T1	343	0.00094	11	44	289	325	0.733333333333333
CBM19.hmm	45	DFQ34|DFQ34_006858-T1	281	0.00049	11	45	248	281	0.755555555555556
CBM19.hmm	45	DFQ34|DFQ34_007819-T1	74	1.6e-07	8	44	20	58	0.8
CBM19.hmm	45	DFQ34|DFQ34_009525-T1	161	0.00012	10	45	118	152	0.777777777777778
CBM21.hmm	107	DFQ34|DFQ34_005003-T1	156	2.9e-18	3	73	81	155	0.654205607476635
CBM43.hmm	83	DFQ34|DFQ34_002951-T1	501	3e-13	2	82	369	459	0.963855421686747
CBM43.hmm	83	DFQ34|DFQ34_007125-T1	216	1.8e-13	2	82	56	147	0.963855421686747
CBM43.hmm	83	DFQ34|DFQ34_007298-T1	362	2.1e-12	2	82	231	323	0.963855421686747
CBM43.hmm	83	DFQ34|DFQ34_008431-T1	75	5.5e-06	38	82	7	51	0.530120481927711
CBM48.hmm	76	DFQ34|DFQ34_003753-T1	463	0.00025	12	66	185	251	0.710526315789474
CBM48.hmm	76	DFQ34|DFQ34_004176-T1	662	1.2e-08	2	48	27	83	0.605263157894737
CBM50.hmm	40	DFQ34|DFQ34_000347-T1	1176	5.1e-07	1	28	119	150	0.675
CBM63.hmm	78	DFQ34|DFQ34_001318-T1	216	1.1e-13	2	76	130	204	0.948717948717949
CBM63.hmm	78	DFQ34|DFQ34_005601-T1	221	3.8e-14	8	73	141	205	0.833333333333333
CBM63.hmm	78	DFQ34|DFQ34_005687-T1	121	2.1e-20	2	75	35	107	0.935897435897436
CBM63.hmm	78	DFQ34|DFQ34_006548-T1	212	1.5e-24	2	75	126	198	0.935897435897436
CBM63.hmm	78	DFQ34|DFQ34_010021-T1	154	7.2e-19	2	73	49	119	0.91025641025641
CE12.hmm	210	DFQ34|DFQ34_003235-T1	93	2.6e-07	2	84	8	91	0.39047619047619
CE12.hmm	210	DFQ34|DFQ34_008685-T1	204	2.9e-13	2	153	8	175	0.719047619047619
CE12.hmm	210	DFQ34|DFQ34_010411-T1	137	3.9e-10	2	106	8	112	0.495238095238095
CE14.hmm	124	DFQ34|DFQ34_007687-T1	287	2.8e-12	1	123	51	163	0.983870967741935
CE16.hmm	267	DFQ34|DFQ34_000960-T1	297	9.5e-09	1	266	24	287	0.99250936329588
CE16.hmm	267	DFQ34|DFQ34_001464-T1	302	1.7e-13	1	265	24	286	0.98876404494382
CE16.hmm	267	DFQ34|DFQ34_001465-T1	298	4.2e-15	1	266	23	286	0.99250936329588
CE16.hmm	267	DFQ34|DFQ34_002113-T1	296	3.2e-17	5	266	27	286	0.97752808988764
CE16.hmm	267	DFQ34|DFQ34_002114-T1	296	1.1e-16	5	263	27	283	0.966292134831461
CE16.hmm	267	DFQ34|DFQ34_002115-T1	296	2.6e-16	5	263	27	283	0.966292134831461
CE16.hmm	267	DFQ34|DFQ34_003488-T1	304	2.8e-15	1	266	24	276	0.99250936329588
CE16.hmm	267	DFQ34|DFQ34_003489-T1	241	5.9e-11	59	263	12	210	0.764044943820225
CE16.hmm	267	DFQ34|DFQ34_005560-T1	280	1.8e-13	5	266	17	275	0.97752808988764
CE16.hmm	267	DFQ34|DFQ34_006659-T1	275	4.3e-15	5	266	14	273	0.97752808988764
CE1.hmm	227	DFQ34|DFQ34_000304-T1	374	6.3e-06	55	143	102	209	0.387665198237885
CE1.hmm	227	DFQ34|DFQ34_000607-T1	224	1.6e-12	27	208	17	203	0.797356828193833
CE1.hmm	227	DFQ34|DFQ34_001113-T1	125	5e-09	23	123	4	100	0.440528634361233
CE1.hmm	227	DFQ34|DFQ34_001115-T1	299	3.3e-10	5	208	18	269	0.894273127753304
CE1.hmm	227	DFQ34|DFQ34_001850-T1	397	5.1e-06	12	139	95	267	0.559471365638767
CE1.hmm	227	DFQ34|DFQ34_001851-T1	394	9.1e-06	12	158	92	288	0.643171806167401
CE1.hmm	227	DFQ34|DFQ34_003118-T1	297	3.9e-11	5	209	18	268	0.898678414096916
CE1.hmm	227	DFQ34|DFQ34_003769-T1	355	8.6e-06	23	221	105	324	0.872246696035242
CE1.hmm	227	DFQ34|DFQ34_007192-T1	180	6.7e-06	30	137	72	171	0.47136563876652
CE1.hmm	227	DFQ34|DFQ34_008338-T1	134	1.5e-06	94	209	5	113	0.506607929515419
CE1.hmm	227	DFQ34|DFQ34_008988-T1	230	8.3e-10	54	176	57	199	0.537444933920705
CE1.hmm	227	DFQ34|DFQ34_010849-T1	238	2.1e-08	14	176	34	213	0.713656387665198
CE1.hmm	227	DFQ34|DFQ34_011082-T1	230	2.4e-08	21	115	5	104	0.414096916299559
CE4.hmm	130	DFQ34|DFQ34_001589-T1	327	6.2e-12	15	104	93	183	0.684615384615385
