AA11.hmm	191	DFQ33|DFQ33_000271-T1	211	1.6e-32	25	161	57	183	0.712041884816754
AA11.hmm	191	DFQ33|DFQ33_000272-T1	211	3.7e-34	25	161	57	183	0.712041884816754
AA11.hmm	191	DFQ33|DFQ33_000277-T1	211	4.1e-33	25	161	57	183	0.712041884816754
AA11.hmm	191	DFQ33|DFQ33_000278-T1	211	3.6e-34	16	162	45	184	0.764397905759162
AA11.hmm	191	DFQ33|DFQ33_000279-T1	211	1e-33	14	162	43	184	0.774869109947644
AA11.hmm	191	DFQ33|DFQ33_000653-T1	189	6.3e-36	12	163	23	163	0.790575916230366
AA11.hmm	191	DFQ33|DFQ33_000654-T1	189	8e-36	12	163	23	163	0.790575916230366
AA11.hmm	191	DFQ33|DFQ33_000655-T1	206	3.4e-34	12	162	40	179	0.785340314136126
AA11.hmm	191	DFQ33|DFQ33_000656-T1	189	2.7e-35	17	163	28	163	0.764397905759162
AA11.hmm	191	DFQ33|DFQ33_002197-T1	224	2.2e-37	10	164	43	186	0.806282722513089
AA11.hmm	191	DFQ33|DFQ33_002259-T1	575	1.6e-32	13	163	24	165	0.785340314136126
AA11.hmm	191	DFQ33|DFQ33_003045-T1	334	2.8e-07	38	123	36	137	0.445026178010471
AA11.hmm	191	DFQ33|DFQ33_004268-T1	443	3.6e-06	41	167	60	215	0.659685863874346
AA11.hmm	191	DFQ33|DFQ33_004387-T1	320	3e-45	12	163	42	175	0.790575916230366
AA11.hmm	191	DFQ33|DFQ33_004391-T1	295	1.7e-43	6	163	13	156	0.821989528795812
AA11.hmm	191	DFQ33|DFQ33_004524-T1	367	3.2e-08	22	147	38	191	0.654450261780105
AA11.hmm	191	DFQ33|DFQ33_004965-T1	88	2e-07	1	67	19	88	0.345549738219895
AA11.hmm	191	DFQ33|DFQ33_004968-T1	344	1.6e-38	11	159	40	175	0.774869109947644
AA11.hmm	191	DFQ33|DFQ33_005430-T1	207	8.5e-35	12	163	41	181	0.790575916230366
AA11.hmm	191	DFQ33|DFQ33_006049-T1	335	6.8e-40	1	163	46	203	0.848167539267016
AA11.hmm	191	DFQ33|DFQ33_006131-T1	316	8e-39	1	163	22	179	0.848167539267016
AA11.hmm	191	DFQ33|DFQ33_006299-T1	406	3.3e-06	24	170	42	215	0.764397905759162
AA11.hmm	191	DFQ33|DFQ33_006986-T1	229	5.9e-33	10	147	42	159	0.717277486910995
