HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT15.hmm	273	EmuscRNA|TRINITY_DN100023_c1_g1_i1.p1	408	6e-78	1	271	82	364	0.989010989010989
PL1_4.hmm	187	EmuscRNA|TRINITY_DN100047_c0_g2_i2.p1	322	3.1e-63	2	187	118	308	0.9893048128342246
GT15.hmm	273	EmuscRNA|TRINITY_DN100059_c0_g1_i1.p1	408	1.6e-111	2	272	57	351	0.989010989010989
GT3.hmm	637	EmuscRNA|TRINITY_DN100066_c1_g1_i1.p1	739	6.9e-291	1	629	57	680	0.9858712715855573
GT15.hmm	273	EmuscRNA|TRINITY_DN100213_c1_g1_i1.p1	369	2.1e-120	1	272	55	327	0.9926739926739927
GT1.hmm	382	EmuscRNA|TRINITY_DN100290_c1_g2_i1.p1	534	3e-19	192	347	243	418	0.40575916230366493
GH72.hmm	312	EmuscRNA|TRINITY_DN100443_c1_g1_i1.p1	455	1.5e-117	5	312	19	316	0.9839743589743589
GH17.hmm	311	EmuscRNA|TRINITY_DN100502_c0_g4_i1.p1	314	3.2e-31	2	308	42	305	0.9839228295819936
GT39.hmm	223	EmuscRNA|TRINITY_DN100513_c1_g1_i21.p1	382	1.9e-71	3	223	89	325	0.9865470852017937
GT39.hmm	223	EmuscRNA|TRINITY_DN100513_c1_g1_i8.p1	550	4.8e-71	3	223	89	325	0.9865470852017937
AA7.hmm	458	EmuscRNA|TRINITY_DN100519_c1_g1_i1.p1	458	2.4e-96	5	458	28	454	0.9890829694323144
GT62.hmm	268	EmuscRNA|TRINITY_DN100622_c0_g1_i1.p1	152	7.9e-45	173	268	1	96	0.35447761194029853
GH5_9.hmm	303	EmuscRNA|TRINITY_DN100634_c1_g2_i1.p1	416	1.9e-101	1	303	77	386	0.9966996699669967
GH5_9.hmm	303	EmuscRNA|TRINITY_DN100634_c1_g2_i2.p1	416	7.1e-100	1	303	77	386	0.9966996699669967
AA3_2.hmm	568	EmuscRNA|TRINITY_DN100645_c1_g1_i1.p1	649	1.6e-98	2	565	41	629	0.9911971830985915
GT4.hmm	160	EmuscRNA|TRINITY_DN100812_c0_g1_i1.p1	447	1.6e-36	8	157	208	383	0.93125
GT4.hmm	160	EmuscRNA|TRINITY_DN100812_c0_g1_i2.p1	447	1.6e-36	8	157	208	383	0.93125
GH72.hmm	312	EmuscRNA|TRINITY_DN101530_c0_g1_i1.p1	196	4.7e-56	175	311	2	137	0.4358974358974359
AA11.hmm	191	EmuscRNA|TRINITY_DN101595_c0_g1_i1.p1	199	1.6e-37	3	162	8	164	0.8324607329842932
GH72.hmm	312	EmuscRNA|TRINITY_DN101956_c1_g1_i1.p1	455	2.4e-51	5	310	11	289	0.9775641025641025
GT50.hmm	262	EmuscRNA|TRINITY_DN101993_c3_g1_i1.p1	454	1.8e-93	1	262	133	436	0.9961832061068703
GT1.hmm	382	EmuscRNA|TRINITY_DN102113_c0_g1_i1.p1	521	9.5e-27	213	360	225	417	0.38481675392670156
GT1.hmm	382	EmuscRNA|TRINITY_DN102264_c0_g1_i1.p1	488	9.1e-25	169	354	210	411	0.48429319371727747
GH16_4.hmm	316	EmuscRNA|TRINITY_DN102462_c1_g1_i1.p1	377	2.9e-115	1	316	41	374	0.9968354430379747
GH16_4.hmm	316	EmuscRNA|TRINITY_DN102462_c1_g1_i2.p1	377	2.4e-116	1	316	41	374	0.9968354430379747
GT1.hmm	382	EmuscRNA|TRINITY_DN102533_c1_g1_i1.p1	428	5.6e-29	192	360	124	328	0.4397905759162304
GT1.hmm	382	EmuscRNA|TRINITY_DN102533_c1_g2_i1.p1	442	1.7e-30	91	351	132	437	0.680628272251309
CBM21.hmm	107	EmuscRNA|TRINITY_DN102562_c2_g1_i1.p1	317	3.5e-25	3	106	59	166	0.9626168224299065
GH16_2.hmm	326	EmuscRNA|TRINITY_DN102632_c0_g1_i1.p1	411	9.9e-130	1	302	113	410	0.9233128834355828
GH72.hmm	312	EmuscRNA|TRINITY_DN102787_c0_g1_i2.p1	453	2e-52	5	308	12	287	0.9711538461538461
GH18.hmm	296	EmuscRNA|TRINITY_DN102790_c1_g1_i1.p1	547	2.6e-76	3	284	18	381	0.9493243243243243
GH18.hmm	296	EmuscRNA|TRINITY_DN102790_c1_g1_i2.p1	442	1.2e-55	90	284	14	276	0.6554054054054054
GT20.hmm	475	EmuscRNA|TRINITY_DN102918_c0_g1_i1.p1	501	8e-62	303	474	53	220	0.36
GH13_5.hmm	342	EmuscRNA|TRINITY_DN102934_c5_g1_i1.p1	489	4.7e-142	2	341	32	371	0.9912280701754386
GH37.hmm	491	EmuscRNA|TRINITY_DN103042_c0_g2_i1.p1	445	3.4e-118	3	379	39	434	0.7657841140529531
GH37.hmm	491	EmuscRNA|TRINITY_DN103042_c0_g2_i2.p1	494	1.1e-131	3	422	39	484	0.8533604887983707
GH47.hmm	446	EmuscRNA|TRINITY_DN103224_c0_g1_i1.p1	288	4.3e-89	182	445	6	275	0.5896860986547086
GH47.hmm	446	EmuscRNA|TRINITY_DN103224_c0_g1_i2.p1	565	8.9e-136	1	413	104	514	0.9237668161434978
GH47.hmm	446	EmuscRNA|TRINITY_DN103224_c0_g1_i3.p2	236	1.9e-71	231	445	3	223	0.4798206278026906
GH18.hmm	296	EmuscRNA|TRINITY_DN103382_c0_g1_i1.p1	306	1.8e-29	152	284	1	184	0.44594594594594594
GH18.hmm	296	EmuscRNA|TRINITY_DN103382_c0_g1_i2.p1	306	2.1e-29	152	284	1	184	0.44594594594594594
GT1.hmm	382	EmuscRNA|TRINITY_DN103645_c3_g1_i1.p1	565	3.1e-27	74	352	124	451	0.7277486910994765
GH5_12.hmm	539	EmuscRNA|TRINITY_DN103797_c0_g1_i1.p1	710	2.9e-186	3	538	16	547	0.9925788497217068
GT1.hmm	382	EmuscRNA|TRINITY_DN104184_c1_g1_i1.p1	547	1.2e-32	162	361	199	445	0.5209424083769634
CE9.hmm	373	EmuscRNA|TRINITY_DN104310_c5_g1_i1.p1	255	3.3e-53	2	208	31	248	0.5522788203753352
CE9.hmm	373	EmuscRNA|TRINITY_DN104310_c5_g1_i2.p1	421	6.9e-121	2	373	31	415	0.9946380697050938
CE9.hmm	373	EmuscRNA|TRINITY_DN104310_c5_g1_i3.p1	421	6.9e-121	2	373	31	415	0.9946380697050938
