HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH13_5.hmm	342	EV274|EV274_000009-T1	484	2.1e-152	1	342	30	372	0.9970760233918129
GH17.hmm	311	EV274|EV274_000034-T1	297	1.1e-21	17	306	41	287	0.9292604501607717
GT48.hmm	739	EV274|EV274_000084-T1	1942	5.4e-293	3	724	893	1667	0.9756427604871448
AA11.hmm	191	EV274|EV274_000086-T1	213	4.6e-30	24	161	58	185	0.7172774869109948
GH47.hmm	446	EV274|EV274_000201-T1	705	3.6e-88	2	445	242	694	0.9932735426008968
GT50.hmm	262	EV274|EV274_000228-T1	427	3.1e-88	1	262	103	401	0.9961832061068703
AA6.hmm	195	EV274|EV274_000312-T1	267	6.8e-73	1	194	8	200	0.9897435897435898
GH17.hmm	311	EV274|EV274_000467-T1	473	3.2e-26	20	306	214	463	0.9196141479099679
GT35.hmm	674	EV274|EV274_000472-T1	904	3.3e-272	5	674	163	877	0.9925816023738873
AA2.hmm	255	EV274|EV274_000494-T1	354	2.1e-58	17	253	102	338	0.9254901960784314
CBM63.hmm	78	EV274|EV274_000496-T1	216	6.3e-19	2	71	129	198	0.8846153846153846
AA3_2.hmm	568	EV274|EV274_000504-T1	628	1.7e-96	3	567	32	624	0.9929577464788732
AA3_2.hmm	568	EV274|EV274_000505-T1	623	6.1e-102	2	567	31	620	0.9947183098591549
GT20.hmm	475	EV274|EV274_000632-T1	766	1.1e-159	13	474	14	487	0.9705263157894737
GH18.hmm	296	EV274|EV274_000652-T1	576	3.8e-59	6	284	111	482	0.9391891891891891
GH17.hmm	311	EV274|EV274_000747-T1	340	6.3e-28	22	307	89	333	0.9163987138263665
GH13_5.hmm	342	EV274|EV274_000753-T1	512	1.4e-130	2	341	50	388	0.9912280701754386
AA11.hmm	191	EV274|EV274_000770-T1	397	7.5e-43	1	163	20	176	0.8481675392670157
AA7.hmm	458	EV274|EV274_000817-T1	497	3.4e-97	6	458	59	493	0.9868995633187773
GH20.hmm	337	EV274|EV274_000891-T1	577	5.4e-96	8	334	163	498	0.9673590504451038
AA11.hmm	191	EV274|EV274_000926-T1	328	3.2e-39	11	162	26	173	0.7905759162303665
GH31.hmm	427	EV274|EV274_000953-T1	746	2.7e-71	199	427	365	596	0.5339578454332553
GH18.hmm	296	EV274|EV274_001004-T1	474	5.9e-78	3	286	24	365	0.956081081081081
GT59.hmm	404	EV274|EV274_001048-T1	489	5.7e-90	3	404	52	440	0.9925742574257426
GT2_Chitin_synth_2.hmm	527	EV274|EV274_001113-T1	1338	1.1e-36	19	486	504	1016	0.8861480075901328
GT2_Chitin_synth_1.hmm	163	EV274|EV274_001124-T1	830	5.5e-79	1	163	158	320	0.9938650306748467
GT4.hmm	160	EV274|EV274_001128-T1	433	2.1e-30	7	159	209	394	0.95
