#	promoter	start	end	length
1	gene_4427	12910	13960	1051
2	gene_4428	33988	35038	1051
3	gene_4429	66203	67253	1051
4	gene_4430	126318	127368	1051
5	gene_4431	153546	154596	1051
6	gene_4432	198135	199185	1051
7	gene_4434	244772	245822	1051
8	gene_4435	308658	309708	1051
9	gene_4437	352067	353117	1051
10	gene_4438	390277	391327	1051
11	gene_4440	452365	453415	1051
12	gene_4441	469700	470750	1051
13	gene_4442	484116	485166	1051
14	gene_4443	531069	532119	1051
15	gene_4444	555451	556501	1051
16	gene_4445	577254	578304	1051
17	gene_4446	589523	590573	1051
18	gene_4447	601539	602589	1051
19	gene_4448	614486	615536	1051
20	gene_4449	629515	630565	1051
21	gene_4450	647919	648969	1051
22	gene_4451+gene_4452	684333	684486	154
23	gene_4453	697514	698564	1051
24	gene_4454	723087	724137	1051
25	gene_4455	738684	739734	1051
26	gene_4456	761931	762981	1051
