#	promoter	start	end	length
1	gene_1856	81416	82466	1051
2	gene_1857	90507	91557	1051
3	gene_1858	105173	106223	1051
4	gene_1859	144858	145908	1051
5	gene_1861	172786	173836	1051
6	gene_1862	231180	232230	1051
7	gene_1863	240308	241358	1051
8	gene_1864	266771	267821	1051
9	gene_1865	302636	303686	1051
10	gene_1866	331280	332330	1051
11	gene_1867	371567	372617	1051
12	gene_1868	386246	387296	1051
13	gene_1869	411184	412234	1051
14	gene_1870	449852	450902	1051
15	gene_1871	560796	561846	1051
16	gene_1872	628386	629436	1051
17	gene_1873	639187	640237	1051
18	gene_1874	648312	649362	1051
19	gene_1875	665332	666382	1051
20	gene_1876	676114	677164	1051
21	gene_1877	699481	700531	1051
22	gene_1878	756322	757372	1051
23	gene_1879	796547	797597	1051
24	gene_1880	825235	826285	1051
25	gene_1881	915312	916362	1051
26	gene_1882	955237	956287	1051
27	gene_1883	982399	983449	1051
28	gene_1884+gene_1885	1195737	1197214	1478
29	gene_1886	1350875	1351925	1051
30	gene_1888	1475500	1476550	1051
31	gene_1889	1499409	1500459	1051
32	gene_1890	1536534	1537584	1051
33	gene_1891	1579366	1580416	1051
34	gene_1892	1642215	1643265	1051
35	gene_1893	1704582	1704673	92
36	gene_1894	1705182	1706232	1051
37	gene_1895	1710306	1711356	1051
38	gene_1897	1783914	1784964	1051
39	gene_1898	1834630	1835680	1051
40	gene_1899	1873361	1874411	1051
41	gene_1900	1883203	1884253	1051
42	gene_1901	1887084	1888134	1051
43	gene_1902	1900540	1901590	1051
44	gene_1903	1912515	1913565	1051
45	gene_1904	1957728	1958778	1051
