HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
AA11.hmm	191	EC936|EC936_000002-T1	330	5e-39	17	163	49	182	0.7643979057591623
AA11.hmm	191	EC936|EC936_000003-T1	328	6.2e-37	15	186	47	208	0.8952879581151832
GH3.hmm	216	EC936|EC936_000004-T1	789	1.8e-57	3	208	122	337	0.9490740740740741
GH3.hmm	216	EC936|EC936_000005-T1	786	1.1e-56	2	208	119	335	0.9537037037037037
GH3.hmm	216	EC936|EC936_000006-T1	780	2e-60	2	210	119	345	0.9629629629629629
AA7.hmm	458	EC936|EC936_000025-T1	490	5.2e-96	4	458	55	487	0.9912663755458515
AA7.hmm	458	EC936|EC936_000026-T1	499	8.5e-87	5	457	57	487	0.9868995633187773
GT22.hmm	389	EC936|EC936_000276-T1	614	3.9e-82	20	389	29	458	0.9485861182519281
GH17.hmm	311	EC936|EC936_000343-T1	311	3.5e-23	14	306	48	301	0.9389067524115756
GH17.hmm	311	EC936|EC936_000346-T1	320	3.6e-24	2	306	35	310	0.977491961414791
GH17.hmm	311	EC936|EC936_000348-T1	304	6e-25	2	306	29	294	0.977491961414791
GT2_Chitin_synth_2.hmm	527	EC936|EC936_000352-T1	1878	2.4e-231	5	526	1177	1679	0.9886148007590133
GT2_Chitin_synth_2.hmm	527	EC936|EC936_000355-T1	1872	1.5e-229	5	526	1183	1685	0.9886148007590133
GH16_19.hmm	174	EC936|EC936_000504-T1	365	5.2e-62	3	174	105	272	0.9827586206896551
GT22.hmm	389	EC936|EC936_000529-T1	521	1.9e-82	2	388	8	401	0.9922879177377892
GT71.hmm	264	EC936|EC936_000544-T1	585	1.8e-43	4	264	220	501	0.9848484848484849
GH20.hmm	337	EC936|EC936_000549-T1	566	9.5e-92	6	336	161	501	0.9792284866468842
GH20.hmm	337	EC936|EC936_000550-T1	205	4.8e-27	204	336	2	140	0.3916913946587537
GH16_3.hmm	230	EC936|EC936_000552-T1	253	1.1e-61	1	230	8	252	0.9956521739130435
GH16_4.hmm	316	EC936|EC936_000714-T1	449	1.3e-73	1	224	88	320	0.7056962025316456
GT2_Chitin_synth_2.hmm	527	EC936|EC936_000771-T1	1667	4.9e-228	20	525	966	1463	0.9582542694497154
GH20.hmm	337	EC936|EC936_000822-T1	566	9.4e-97	4	336	172	512	0.9851632047477745
GH16_19.hmm	174	EC936|EC936_000872-T1	233	4.9e-42	22	174	68	211	0.8735632183908046
AA11.hmm	191	EC936|EC936_000887-T1	489	4.3e-39	7	163	14	156	0.8167539267015707
GH16_19.hmm	174	EC936|EC936_000946-T1	356	1.3e-63	3	174	112	280	0.9827586206896551
AA3_2.hmm	568	EC936|EC936_001042-T1	599	7.3e-71	212	566	243	595	0.6232394366197183
AA3_2.hmm	568	EC936|EC936_001044-T1	596	2.3e-70	212	566	243	595	0.6232394366197183
GH18.hmm	296	EC936|EC936_001062-T1	400	6.5e-80	4	282	8	387	0.9391891891891891
GH18.hmm	296	EC936|EC936_001112-T1	429	1.4e-74	3	284	32	415	0.9493243243243243
GH18.hmm	296	EC936|EC936_001113-T1	418	2.1e-74	3	284	26	409	0.9493243243243243
GT39.hmm	223	EC936|EC936_001144-T1	769	1.2e-67	1	223	92	330	0.9955156950672646
GT2_Glycos_transf_2.hmm	170	EC936|EC936_001181-T1	238	4.3e-35	1	167	6	174	0.9764705882352941
GT57.hmm	481	EC936|EC936_001206-T1	471	8.3e-56	201	480	212	453	0.58004158004158
AA3_2.hmm	568	EC936|EC936_001209-T1	619	2.1e-100	2	567	23	617	0.9947183098591549
AA3_2.hmm	568	EC936|EC936_001210-T1	619	2.9e-105	2	567	23	617	0.9947183098591549
AA3.hmm	618	EC936|EC936_001253-T1	709	1.1e-70	52	399	18	656	0.5614886731391586
GT1.hmm	382	EC936|EC936_001256-T1	555	7.1e-18	203	352	238	435	0.3900523560209424
GT1.hmm	382	EC936|EC936_001262-T1	536	6.5e-20	136	362	153	428	0.5916230366492147
GT1.hmm	382	EC936|EC936_001264-T1	555	7.6e-19	190	352	243	435	0.42408376963350786
GH16_19.hmm	174	EC936|EC936_001296-T1	393	2.4e-54	4	174	105	269	0.9770114942528736
GT4.hmm	160	EC936|EC936_001352-T1	482	8.6e-20	10	152	289	449	0.8875
GT8.hmm	257	EC936|EC936_001368-T1	308	4.6e-38	29	254	7	280	0.8754863813229572
GT3.hmm	637	EC936|EC936_001516-T1	699	3e-296	1	624	22	638	0.978021978021978
CE4.hmm	130	EC936|EC936_001518-T1	229	1.8e-33	8	125	38	158	0.9
GH5_9.hmm	303	EC936|EC936_001534-T1	436	1.2e-83	1	303	132	417	0.9966996699669967
GH5_9.hmm	303	EC936|EC936_001573-T1	435	1.1e-81	1	303	131	416	0.9966996699669967
GH132.hmm	303	EC936|EC936_001585-T1	315	2.9e-63	51	295	67	304	0.8052805280528053
GH132.hmm	303	EC936|EC936_001602-T1	342	1.8e-64	47	298	88	335	0.8283828382838284
GT39.hmm	223	EC936|EC936_001690-T1	755	8.4e-71	1	223	57	299	0.9955156950672646
CE1.hmm	227	EC936|EC936_001697-T1	254	1.1e-46	8	224	1	250	0.9515418502202643
CE1.hmm	227	EC936|EC936_001698-T1	281	4.6e-52	1	224	21	277	0.9823788546255506
CBM21.hmm	107	EC936|EC936_001770-T1	379	1.2e-27	3	106	116	228	0.9626168224299065
CBM63.hmm	78	EC936|EC936_001822-T1	242	1.7e-18	2	74	137	208	0.9230769230769231
GH20.hmm	337	EC936|EC936_001857-T1	553	9.7e-93	7	336	165	504	0.9762611275964391
GH20.hmm	337	EC936|EC936_001858-T1	565	3e-93	6	336	162	502	0.9792284866468842
