#	promoter	binding sites
1	gene_1856	0
2	gene_1857	0
3	gene_1858	0
4	gene_1859	0
5	gene_1861	0
6	gene_1862	1
7	gene_1863	0
8	gene_1864	0
9	gene_1865	1
10	gene_1866	2
11	gene_1867	3
12	gene_1868	0
13	gene_1869	3
14	gene_1870	0
15	gene_1871	0
16	gene_1872	0
17	gene_1873	0
18	gene_1874	0
19	gene_1875	0
20	gene_1876	0
21	gene_1877	0
22	gene_1878	0
23	gene_1879	0
24	gene_1880	0
25	gene_1881	0
26	gene_1882	0
27	gene_1883	0
28	gene_1884+gene_1885	0
29	gene_1886	0
30	gene_1888	0
31	gene_1889	0
32	gene_1890	0
33	gene_1891	0
34	gene_1892	0
35	gene_1893	0
36	gene_1894	0
37	gene_1895	0
38	gene_1897	0
39	gene_1898	0
40	gene_1899	0
41	gene_1900	0
42	gene_1901	0
43	gene_1902	0
44	gene_1903	0
45	gene_1904	0
